Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,GHG,DOW
2023,4,22,4,10672.6,38.93,5095.45,6.36,103.92,5.774,7
2023,4,22,5,10772.42,38.6,5320.59,6.81,107.42,5.828,7
2023,4,22,6,10827.33,167.53,5136.24,6.95,105.53,5.788,7
2023,4,22,7,11087.8,1486.46,5874.47,5.97,114.3,5.214,7
2023,4,22,8,11670.98,3610.34,6355.91,5.5,121.6,4.377,7
2023,4,22,9,12499.83,5880.73,6990.5,5.33,131.87,3.594,7
2023,4,22,10,13137.45,8209.69,7724.09,5.87,143.39,2.676,7
2023,4,22,11,13329.8,9309.8,7847.24,4.63,144.28,2.183,7
2023,4,22,12,13537.73,9641.86,8189.43,5.51,149.97,2.115,7
2023,4,22,13,13730.88,9436.45,8417.5,4.84,152.7,2.332,7
2023,4,22,14,13714.55,8763.01,8487.16,4.93,153.57,2.689,7
2023,4,22,15,13609.22,7780.51,8679.48,4.78,155.37,3.165,7
2023,4,22,16,13488.05,6154.2,8783.5,4.9,156.32,3.982,7
2023,4,22,17,13291.45,3196.71,8709.31,4.78,154.64,5.481,7
2023,4,22,18,13191.15,1144.74,8229.77,5.09,148.85,6.541,7
2023,4,22,19,13044.98,46.18,7915.86,5.07,144.57,7.058,7
2023,4,22,20,12884.17,34.08,7767.23,5.12,142.29,6.978,7
2023,4,22,21,12643.75,34.1,7145.77,5.06,133.95,6.847,7
2023,4,22,22,12387.85,34.13,6853.22,5.07,129.58,6.708,7
2023,4,22,23,12024.65,34.15,6315.41,5.05,121.86,6.511,7
2023,4,23,0,11442.23,34.18,6048.01,4.89,116.5,6.194,1
2023,4,23,1,11003,34.19,5992.54,4.98,114.43,5.956,1
2023,4,23,2,10888.83,34.23,5831.18,5.18,112.31,5.894,1
2023,4,23,3,10819.03,34.27,5687.54,5.15,110.31,5.856,1
2023,4,23,4,10794.65,34.28,5640.47,5.26,109.78,5.843,1
2023,4,23,5,10931.17,34.57,5761.95,5.47,111.91,5.917,1
2023,4,23,6,10964.33,234.57,5682.24,5.78,111.38,5.826,1
2023,4,23,7,11076.83,1550.09,6088.15,5.39,116.25,5.173,1
2023,4,23,8,11591.3,3152.35,6734.12,5.6,125.96,4.582,1
2023,4,23,9,12355.17,5697.72,7396.16,5.46,136.38,3.615,1
2023,4,23,10,12829.42,8156.1,7983.65,5.29,144.87,2.537,1
2023,4,23,11,12822.83,9099.29,8369.35,5.19,149.38,2.022,1
2023,4,23,12,13167.4,9473.96,8706.69,5.17,154.58,2.006,1
2023,4,23,13,13431.35,9405.61,8982.03,5.16,158.77,2.186,1
2023,4,23,14,13631.42,8908.78,9259.49,5.2,162.82,2.564,1
2023,4,23,15,13541.52,7839.87,9341.21,5.17,163.47,3.096,1
2023,4,23,16,13433.37,5758.88,9377.26,5.12,163.48,4.167,1
2023,4,23,17,13277.13,2825.12,9333.97,5.23,162.54,5.675,1
2023,4,23,18,13037.38,752.2,9106.4,5.19,158.95,6.671,1
2023,4,23,19,12904.53,46.59,8665.72,5.64,153.66,6.982,1
2023,4,23,20,12794.65,34.04,8228.34,5.42,147.81,6.929,1
2023,4,23,21,12583.88,34.09,7999.85,5.51,144.45,6.815,1
2023,4,23,22,11893.88,34.13,7557.48,5.63,136.9,6.44,1
2023,4,23,23,11439.65,34.13,7190.94,5.7,131.02,6.193,1
2023,4,24,0,10972.45,34.15,6728.89,5.53,123.72,5.939,2
2023,4,24,1,10874.13,34.2,6226.81,5.57,117.39,5.886,2
2023,4,24,2,10693.57,34.2,5952.47,5.72,113.63,5.788,2
2023,4,24,3,10540.33,34.2,5940.6,5.5,112.75,5.705,2
2023,4,24,4,10624.95,34.22,6009.72,5.87,114.24,5.751,2
2023,4,24,5,10902.9,34.81,6218.34,6.46,118.28,5.901,2
2023,4,24,6,11249.45,198.41,6400.97,6.39,121.59,6.001,2
2023,4,24,7,11825.68,1496.5,6502.61,6.11,124.5,5.608,2
2023,4,24,8,12935.65,3592.07,7183.58,6.11,136.45,5.074,2
2023,4,24,9,13835.75,5806.91,7739.68,5.92,146,4.361,2
2023,4,24,10,14237.02,7935.02,8328.72,5.48,154,3.422,2
2023,4,24,11,14445.83,8176.83,8623.46,5.55,158.33,3.405,2
2023,4,24,12,14682,7976.85,9138.37,5.65,165.41,3.641,2
2023,4,24,13,14631.17,6713.73,9158.71,4.89,164.72,4.299,2
2023,4,24,14,14687.38,6603.32,9347.16,4.87,167.16,4.389,2
2023,4,24,15,14667.22,6976.28,9549.27,4.85,169.49,4.176,2
2023,4,24,16,14525.98,5959.69,9922.89,4.71,173.35,4.652,2
2023,4,24,17,14139.45,3430.2,9701.95,4.94,169.61,5.815,2
2023,4,24,18,13776.58,1226.88,9384.38,4.83,164.45,6.815,2
2023,4,24,19,13531.03,50.18,8905.47,5.2,158.23,7.32,2
2023,4,24,20,13129.1,58.83,8539,5.33,152.59,7.097,2
2023,4,24,21,12574.08,34.18,7922.93,5.46,143.44,6.809,2
2023,4,24,22,12360.35,34.18,7361.88,5.3,135.82,6.693,2
2023,4,24,23,11808.7,34.18,6913.24,5.19,128.44,6.394,2
2023,4,25,0,11297.4,34.2,6612.12,5.03,122.93,6.116,3
2023,4,25,1,11620.15,34.95,6229.72,4.99,119.4,6.291,3
2023,4,25,2,11145.63,35.24,5903.62,5.05,113.92,6.033,3
2023,4,25,3,10828.45,35.25,5506.7,4.95,107.98,5.86,3
2023,4,25,4,10757,35.26,5569.08,5.38,108.91,5.822,3
2023,4,25,5,11080.42,35.79,5851.88,6.22,114.25,5.997,3
2023,4,25,6,11430.13,204.19,6444,6.61,122.94,6.096,3
2023,4,25,7,11889.13,1502.94,6833.25,5.81,128.38,5.639,3
2023,4,25,8,12953.92,3621.08,7260.89,5.66,137,5.068,3
2023,4,25,9,13767.68,5789.84,8094.09,5.32,149.43,4.332,3
2023,4,25,10,14436,8054.59,8769.66,5.45,159.94,3.465,3
2023,4,25,11,14650.68,9149.92,9330.2,4.89,166.84,2.987,3
2023,4,25,12,14734.85,9399.13,9280.8,5,166.64,2.897,3
2023,4,25,13,14827.35,9237.69,9604.63,4.76,170.61,3.036,3
2023,4,25,14,14860.15,8836.06,9802.13,4.88,173.21,3.271,3
2023,4,25,15,14829.1,7835.45,9981.81,4.58,174.96,3.798,3
2023,4,25,16,14615.57,6204.88,10181.75,4.71,176.76,4.567,3
2023,4,25,17,14146.3,3736.7,9880.04,4.82,171.65,5.652,3
2023,4,25,18,13730.5,1363.3,9500.8,5.1,165.96,6.715,3
2023,4,25,19,13480.5,86.09,9010.65,5.36,159.49,7.274,3
2023,4,25,20,13088.88,34.08,8693.8,5.49,154.48,7.089,3
2023,4,25,21,12643.97,34.1,8211.65,5.42,147.11,6.847,3
2023,4,25,22,12139.75,34.13,7663.72,5.25,138.63,6.574,3
2023,4,25,23,11603.32,34.16,7073.66,5.39,129.86,6.282,3
2023,4,26,0,11108.55,34.2,6742.41,5.25,124.06,6.013,4
2023,4,26,1,10885.77,35.02,6493.91,5.56,120.63,5.892,4
2023,4,26,2,10640.23,35.2,6575.19,5.55,120.76,5.758,4
2023,4,26,3,10489.5,35.22,6298.93,5.79,117.17,5.677,4
2023,4,26,4,10491.63,35.14,6212.86,6.5,116.86,5.678,4
2023,4,26,5,10865.85,35.9,6205.85,7.29,118.84,5.881,4
2023,4,26,6,11277.4,219.83,6672.45,7.46,126,6.004,4
2023,4,26,7,11660.63,1671.47,6919.8,6.3,129.13,5.424,4
2023,4,26,8,13839.1,3872.1,7682.02,6.09,145.5,5.412,4
2023,4,26,9,13615.22,6172.15,8276.1,6.03,151.8,4.041,4
2023,4,26,10,14248.75,8301.18,8710.51,5.87,159.01,3.229,4
2023,4,26,11,14516.55,9587.83,9124.31,5.78,164.8,2.677,4
2023,4,26,12,14611.78,9786.88,9079.77,5.43,164.24,2.62,4
2023,4,26,13,14790.35,9644.86,9296.45,5.83,167.86,2.794,4
2023,4,26,14,14769.92,9171.62,9489.57,5,169.27,3.039,4
2023,4,26,15,14708.35,8105.66,9752.94,5.17,172.4,3.585,4
2023,4,26,16,14435.33,6421.07,9692.57,5.41,170.97,4.352,4
2023,4,26,17,13887.83,3924.54,9763.44,5.22,169.77,5.41,4
2023,4,26,18,13532.48,1440.49,9170.73,5.51,161.73,6.565,4
2023,4,26,19,13295.3,89.37,8786.63,5.74,156.54,7.171,4
2023,4,26,20,13034.5,34.13,8300.23,5.97,150.04,7.059,4
2023,4,26,21,12632.3,34.13,7891.98,5.73,143.54,6.841,4
2023,4,26,22,12360.63,34.14,7224.56,5.81,134.68,6.693,4
2023,4,26,23,11561.55,34.24,6568.8,5.57,123.85,6.261,4
2023,4,27,0,11008.23,35.2,6197.8,5.45,117.39,5.958,5
2023,4,27,1,10750.75,35.35,5918.7,5.49,113.2,5.819,5
2023,4,27,2,10630.6,35.33,5933.4,5.39,112.86,5.753,5
2023,4,27,3,10557.42,35.37,5772.07,5.35,110.64,5.713,5
2023,4,27,4,10678.48,35.33,5819.17,5.91,112.18,5.779,5
2023,4,27,5,10951.15,36.43,6051.22,6.88,116.86,5.927,5
2023,4,27,6,11331.05,219.74,6168.15,7.11,119.79,6.033,5
2023,4,27,7,11867.42,1617.53,6477.76,6.09,124.32,5.566,5
2023,4,27,8,12671.55,3680.33,7158.31,5.86,135,4.882,5
2023,4,27,9,13648.25,6035.99,7929.33,5.63,147.36,4.134,5
2023,4,27,10,14273.05,8270.26,8789.41,5.51,159.69,3.26,5
2023,4,27,11,14513.77,9226.86,9101.88,5.15,163.9,2.871,5
2023,4,27,12,14704.33,9483.34,9483,5.38,169.35,2.835,5
2023,4,27,13,14806.15,9404.13,9872.34,5.2,174.19,2.933,5
2023,4,27,14,14859.72,9067.66,10063.84,5.12,176.59,3.145,5
2023,4,27,15,14726.33,7963.63,10319.15,5.04,179.12,3.672,5
2023,4,27,16,14467.4,6330.64,10328.27,5.03,178.34,4.418,5
2023,4,27,17,14063.9,3785.68,10173.82,5.13,175.2,5.581,5
2023,4,27,18,13535.17,1375.8,9810.56,5.24,169.15,6.603,5
2023,4,27,19,13443.1,80.48,9357.98,5.46,163.63,7.256,5
2023,4,27,20,13100.85,34.08,8729.78,5.52,154.98,7.095,5
2023,4,27,21,12478.13,34.1,8309.66,4.99,147.28,6.757,5
2023,4,27,22,12012.43,34.15,7655.37,5.58,138.43,6.504,5
2023,4,27,23,11600.2,34.16,7208.02,5.27,131.35,6.282,5
2023,4,28,0,11136.25,34.19,6666.81,5.26,123.26,6.028,6
2023,4,28,1,10773.33,34.21,6480.9,5.11,119.64,5.831,6
2023,4,28,2,10687.25,34.23,6208.03,5.16,116.12,5.785,6
2023,4,28,3,10548.9,34.26,6087.77,5.07,114.12,5.709,6
2023,4,28,4,10584.17,34.27,6147.19,5.36,115.24,5.729,6
2023,4,28,5,10816.6,35.98,6314.55,6.09,118.77,5.854,6
2023,4,28,6,11221.38,225.22,6823.44,6.13,126.3,5.971,6
2023,4,28,7,11710.42,1601.53,7002.45,5.99,129.98,5.489,6
2023,4,28,8,12436.63,3669.84,7884.47,5.55,142.6,4.76,6
2023,4,28,9,13398.52,6021.76,8500.52,5.48,153.2,4.006,6
2023,4,28,10,14050.02,8177.81,8789.86,5.05,158.47,3.188,6
2023,4,28,11,16246.52,9185.1,9619.28,4.76,175.63,3.834,6
2023,4,28,12,18352.7,9540.78,9959.5,4.77,186.9,4.785,6
2023,4,28,13,14627.3,9418.19,10364.02,4.6,178.87,2.829,6
2023,4,28,14,14662.83,9102.81,10537.72,4.51,180.99,3.019,6
2023,4,28,15,14501.83,8190.7,10770.65,4.67,183.4,3.427,6
2023,4,28,16,14285.15,6446.93,10865.45,4.59,183.72,4.256,6
2023,4,28,17,13908.63,3983.84,10705.13,4.52,180.44,5.389,6
2023,4,28,18,13445.98,1509.79,10246.98,4.83,173.68,6.481,6
2023,4,28,19,13253.8,175.31,9808.57,5.16,168.09,7.102,6
2023,4,28,20,12853.07,34.13,9241.58,5.33,160.09,6.961,6
2023,4,28,21,12316.48,34.07,8626.97,5.03,150.58,6.669,6
2023,4,28,22,11937.17,34.12,8287.17,5.33,145.51,6.464,6
2023,4,28,23,11323.28,34.13,7491.76,5.36,133.9,6.13,6
2023,4,29,0,10949.13,34.11,7024.83,5.16,126.82,5.927,7
2023,4,29,1,10782.7,34.15,6902.88,5.14,124.77,5.836,7
2023,4,29,2,10799.42,34.19,6592.55,5.25,121.21,5.846,7
2023,4,29,3,10565.2,34.21,6473.09,5.24,118.96,5.718,7
2023,4,29,4,10530.83,34.23,6597.94,5.44,120.55,5.7,7
2023,4,29,5,10649.88,35.76,6642.81,5.53,121.58,5.764,7
2023,4,29,6,10798.92,221.71,6895.13,5.75,125.34,5.743,7
2023,4,29,7,11120.2,1677.54,7612.54,5.67,134.97,5.127,7
2023,4,29,8,11727.55,3859.36,8344.97,5.34,145.49,4.272,7
2023,4,29,9,12151.35,6389.11,8470.04,5.08,148.18,3.129,7
2023,4,29,10,12657.05,8433.98,8971,5.03,155.87,2.293,7
2023,4,29,11,13007.2,9277.84,9183.64,4.79,159.38,2.025,7
2023,4,29,12,13132.53,9478.51,9400.59,5.5,163.11,1.984,7
2023,4,29,13,13311.05,9650.62,9465.93,4.84,163.85,1.988,7
2023,4,29,14,13418.83,8898.96,9771.63,4.84,167.89,2.454,7
2023,4,29,15,13471.85,8090.29,10011.67,4.74,170.84,2.922,7
2023,4,29,16,13368.27,5886.75,10117.97,4.72,171.75,4.062,7
2023,4,29,17,13164.45,3035.86,9906.95,4.85,168.65,5.5,7
2023,4,29,18,12961.43,829.52,9754.99,4.81,166.09,6.588,7
2023,4,29,19,12894.3,50.88,9116.75,5.09,158.49,6.974,7
2023,4,29,20,12700.43,34.05,8545.5,5.14,151.02,6.878,7
2023,4,29,21,12346.67,34.1,8127.63,5.28,144.94,6.685,7
2023,4,29,22,11916.8,34.09,7922.58,5.15,140.88,6.452,7
2023,4,29,23,11363.05,34.13,7324.38,5.14,131.8,6.152,7
2023,4,30,0,10915.28,34.17,6774.54,5,123.54,5.908,1
2023,4,30,1,10527.45,34.18,6402.33,4.78,117.53,5.698,1
2023,4,30,2,10447.92,34.24,6317.76,5.11,116.57,5.655,1
2023,4,30,3,10440.48,34.25,6306.63,4.92,116.22,5.651,1
2023,4,30,4,10447.02,34.24,6227.97,5.24,115.62,5.654,1
2023,4,30,5,10572.95,36.27,6437.42,5.37,118.69,5.721,1
2023,4,30,6,10728.88,288.62,6610.22,5.64,121.57,5.669,1
2023,4,30,7,10949.47,1656.56,7124.6,5.3,128.15,5.046,1
2023,4,30,8,11319.38,3737.53,7811.13,5.24,137.59,4.117,1
2023,4,30,9,11969.05,5939.05,8385.49,4.89,146.36,3.274,1
2023,4,30,10,12511.62,7953.99,8661.94,4.79,151.42,2.475,1
2023,4,30,11,12720.85,8731.84,9083.88,4.66,157.08,2.166,1
2023,4,30,12,13084.52,9192.95,9415.42,4.61,162.24,2.113,1
2023,4,30,13,13150.75,9174.9,9886.31,4.65,168.16,2.159,1
2023,4,30,14,13324.75,8374.02,10143.72,4.68,171.88,2.688,1
2023,4,30,15,13331.9,7293.13,10474.83,4.7,175.89,3.279,1
2023,4,30,16,13069.82,3632.19,10472.42,4.44,174.7,5.124,1
2023,4,30,17,13030.63,3617.83,10378.08,4.62,173.62,5.111,1
2023,4,30,18,12844.9,895.76,9878.01,4.61,166.97,6.489,1
2023,4,30,19,12776.58,126.04,9426.05,4.81,161.52,6.869,1
2023,4,30,20,12556.78,70.89,8686.67,4.94,152.03,6.78,1
2023,4,30,21,12344.25,34.05,8177.11,4.8,145.05,6.684,1
2023,4,30,22,11892.3,34.07,7931.4,4.88,140.64,6.439,1
2023,4,30,23,11240.25,34.08,7680.3,4.85,135.37,6.085,1
2023,5,1,0,11147.65,34.14,7521.89,4.85,133.15,6.035,2
2023,5,1,1,11222.45,34.16,6814.01,4.86,124.92,6.075,2
2023,5,1,2,11294.1,34.16,6335.94,4.76,119.33,6.114,2
2023,5,1,3,11185.05,34.16,6151.98,4.93,116.92,6.055,2
2023,5,1,4,10938.75,34.17,6767.22,5.28,123.81,5.921,2
2023,5,1,5,11148.35,35.59,7424.49,5.52,132.66,6.034,2
2023,5,1,6,11491.63,241.37,7855.42,5.51,138.99,6.109,2
2023,5,1,7,11858.3,1639.55,8243.3,5.49,144.87,5.549,2
2023,5,1,8,18833.5,3293.02,8836.55,4.94,175.24,8.437,2
2023,5,1,9,20920.08,5816.37,9140.2,4.82,185.88,8.199,2
2023,5,1,10,21765.77,8281.55,9421.57,4.56,191.88,7.322,2
2023,5,1,11,21245.68,9342.28,9948.45,4.8,196.68,6.464,2
2023,5,1,12,20757.08,9253.88,10099.5,4.28,196.3,6.245,2
2023,5,1,13,20709.22,9256,10204.02,4.69,197.8,6.219,2
2023,5,1,14,20827.03,8454.52,10465.73,4.66,201.31,6.718,2
2023,5,1,15,20584.55,7852.11,10493.3,4.72,200.88,6.914,2
2023,5,1,16,20323.75,6163.96,10620.28,4.67,201.46,7.689,2
2023,5,1,17,19644.15,3769.71,10331.2,4.83,195.83,8.621,2
2023,5,1,18,18751.45,1357.35,9675.69,5.04,185.13,9.445,2
2023,5,1,19,17350.55,119.53,9243.6,5.41,175.54,9.356,2
2023,5,1,20,16494.7,34.08,8784.85,5.53,167.23,8.937,2
2023,5,1,21,16577.92,34.16,8132.2,5.83,159.98,8.986,2
2023,5,1,22,19644.63,34.15,7658.01,5.42,164.35,10.649,2
2023,5,1,23,19686.9,34.29,6996.98,5.23,156.37,10.673,2
2023,5,2,0,19046.78,36.28,6588.84,4.89,148.94,10.324,3
2023,5,2,1,18094.53,37.33,5982.39,4.98,138.51,9.806,3
2023,5,2,2,17597.53,37.3,5564.81,4.99,131.81,9.534,3
2023,5,2,3,16811.9,36.94,5441.25,5.14,127.8,9.11,3
2023,5,2,4,16956.2,36.37,5554,5.28,129.79,9.188,3
2023,5,2,5,17843.65,37.43,5978.88,5.63,138.26,9.671,3
2023,5,2,6,18228.2,255.56,6491.06,5.94,146.03,9.758,3
2023,5,2,7,16604.75,1677.32,6936.97,5.45,145.35,8.104,3
2023,5,2,8,17217.88,3740.32,7770.92,5.57,157.57,7.316,3
2023,5,2,9,19375.22,6061.72,8479.98,5.45,173.32,7.231,3
2023,5,2,10,19606.6,8253.6,8695.12,5.14,176.39,6.164,3
2023,5,2,11,19331.17,9460.38,9210.25,4.92,181.41,5.359,3
2023,5,2,12,19498.95,9603.5,9202.01,4.79,181.74,5.373,3
2023,5,2,13,19764.08,9382.34,9419,4.6,185.07,5.635,3
2023,5,2,14,19853.25,8819.79,9763.17,4.6,189.5,5.993,3
2023,5,2,15,20095.28,7787.93,9879.74,4.65,191.78,6.682,3
2023,5,2,16,19953.3,6269.88,9852.61,4.65,190.96,7.43,3
2023,5,2,17,19359.63,3763.81,9710.06,4.84,187.42,8.467,3
2023,5,2,18,18660.38,1467.24,9174.88,4.79,178.56,9.338,3
2023,5,2,19,17966.07,72.89,8895.74,5.37,173.43,9.716,3
2023,5,2,20,16926.92,34.05,8326.14,5.34,163.01,9.174,3
2023,5,2,21,17034.15,34.12,7872.19,5.45,158.04,9.231,3
2023,5,2,22,19583.45,34.24,7203.19,5.18,158.44,10.614,3
2023,5,2,23,19023.63,35.45,6809.58,5.12,151.75,10.307,3
2023,5,3,0,17676.8,35.89,6376.9,4.75,141.59,9.579,4
2023,5,3,1,17703.38,35.81,5931.37,4.9,136.48,9.594,4
2023,5,3,2,17634.9,35.56,5424.87,4.8,130.07,9.553,4
2023,5,3,3,16861.75,35.21,5094.88,4.91,123.58,9.138,4
2023,5,3,4,16980.47,35.02,5723.31,5.16,131.78,9.202,4
2023,5,3,5,16927.03,37.23,5525.39,5.59,129.65,9.172,4
2023,5,3,6,16990.28,257.41,6234.61,6,138.79,9.085,4
2023,5,3,7,16211.5,1628.69,6309.03,5.59,136.61,7.918,4
2023,5,3,8,17523.5,3641.87,6936.07,5.35,148.37,7.537,4
2023,5,3,9,18833.22,5871.74,7654.07,4.9,161.01,7.04,4
2023,5,3,10,19486.1,8098.57,7985.7,5.17,167.49,6.182,4
2023,5,3,11,18908.75,9242.93,8589.32,4.88,172.47,5.25,4
2023,5,3,12,19045.82,9763.81,8894.53,4.45,176.17,5.036,4
2023,5,3,13,19114.78,9412.01,9506.7,4.77,184.07,5.269,4
2023,5,3,14,19255.25,8764.67,9577.95,4.6,185.24,5.696,4
2023,5,3,15,19356.2,7770.23,9937.26,4.31,189.6,6.29,4
2023,5,3,16,18942.9,6227.05,9794.7,4.63,186.8,6.905,4
2023,5,3,17,18500.82,3754.34,9756.85,4.8,185.01,8.007,4
2023,5,3,18,17811.67,1421.89,9426.23,4.98,178.87,8.9,4
2023,5,3,19,17436.9,207.35,9077.57,5.13,173.56,9.354,4
2023,5,3,20,15921.17,34.11,8204.65,5.72,158.5,8.625,4
2023,5,3,21,15547.1,34.15,7584.53,5.93,149.99,8.426,4
2023,5,3,22,18703.9,34.19,7029.84,5.12,153.29,10.137,4
2023,5,3,23,18090.52,35.87,6595.15,4.9,145.77,9.804,4
2023,5,4,0,17985.35,37.02,6371.47,4.79,142.62,9.749,5
2023,5,4,1,16855.97,36.77,5878.7,4.97,133.03,9.133,5
2023,5,4,2,16866.58,36.32,5544.74,4.86,128.95,9.137,5
2023,5,4,3,16464.83,35.93,5480.1,5.25,127.19,8.92,5
2023,5,4,4,16543.48,35.74,5487.22,5.38,127.67,8.967,5
2023,5,4,5,16652.65,38.64,5662.93,5.73,130.5,9.023,5
2023,5,4,6,16664.88,265.41,5927.1,5.82,133.81,8.906,5
2023,5,4,7,15276.15,1720.73,6261.96,5.6,132.87,7.362,5
2023,5,4,8,16616.47,3863.4,7044.6,5.11,146.35,6.92,5
2023,5,4,9,18452.75,6258.85,7698.6,5.24,160.59,6.622,5
2023,5,4,10,18474.95,8515.05,7512.54,5.18,158.37,5.409,5
2023,5,4,11,17902.35,9525.39,8350.15,5.41,166.7,4.548,5
2023,5,4,12,17839.95,9766.85,8322.05,5.19,165.93,4.384,5
2023,5,4,13,17887.2,9734.84,8516.9,5.19,168.42,4.428,5
2023,5,4,14,17846.8,9216.34,8670.46,5.23,170.17,4.686,5
2023,5,4,15,17870.65,8261.45,8816.04,5.11,171.88,5.218,5
2023,5,4,16,17681.97,6560.22,8734.9,5.28,170.44,6.038,5
2023,5,4,17,17061.23,4018.3,8509.92,5.4,165.74,7.081,5
2023,5,4,18,16403.78,1478.85,8054.15,5.67,158.29,8.105,5
2023,5,4,19,14797.5,58.24,7512.13,5.46,146.1,8.002,5
2023,5,4,20,14084.93,34.17,7121.6,5.58,139.1,7.629,5
2023,5,4,21,14519.5,34.24,6804.71,5.92,137.12,7.866,5
2023,5,4,22,16882.88,35.56,6294.29,5.49,138.63,9.148,5
2023,5,4,23,16386.55,36.38,5673.61,5.27,129.27,8.88,5
2023,5,5,0,16153.72,36.48,5371.15,5.18,124.75,8.751,6
2023,5,5,1,15286.95,36.69,5227.39,5.51,120.4,8.282,6
2023,5,5,2,15315.75,36.96,4580.88,5.34,112.57,8.295,6
2023,5,5,3,14910.78,37.14,4937.27,5.61,115.74,8.076,6
2023,5,5,4,14951.73,37.4,4864.58,5.7,115.1,8.098,6
2023,5,5,5,15176.35,40.38,4772.13,6.1,115.15,8.216,6
2023,5,5,6,15513.53,286.34,4946.5,6.23,118.52,8.267,6
2023,5,5,7,14585.53,1732.76,5619.76,5.9,123.1,6.979,6
2023,5,5,8,15252.67,3830.94,6315.13,5.78,133.61,6.203,6
2023,5,5,9,16216.17,6056.64,6836.71,5.58,142.95,5.515,6
2023,5,5,10,17369.68,8008.81,7347.1,5.43,152.86,5.082,6
2023,5,5,11,16977.67,9106.97,7611.35,5.35,154.61,4.273,6
2023,5,5,12,17125.85,9416.39,7780.98,5.4,157.21,4.187,6
2023,5,5,13,17365.08,9337.68,8004.78,5.23,160.54,4.359,6
2023,5,5,14,17360.63,8936.83,8065.76,5.17,161.19,4.572,6
2023,5,5,15,17357.4,7952.51,8410.39,5.32,165.47,5.107,6
2023,5,5,16,17180.47,6306.14,8547.64,5.16,166.36,5.905,6
2023,5,5,17,16708.35,3924.26,8530.2,5.43,164.81,6.939,6
2023,5,5,18,16000.88,1500.51,8135.14,5.37,157.59,7.872,6
2023,5,5,19,14920.2,111.91,7406.88,5.58,145.37,8.038,6
2023,5,5,20,13973.53,34.17,6959.56,5.35,136.55,7.568,6
2023,5,5,21,15477.17,34.19,6631.25,5.33,137.71,8.385,6
2023,5,5,22,16683.18,34.84,6369.53,5.27,138.62,9.039,6
2023,5,5,23,16179.42,36.91,5948.01,5.19,131.77,8.764,6
2023,5,6,0,15773.72,37.24,5703.26,4.97,127.23,8.543,7
2023,5,6,1,13597.32,37.06,5499.92,5.1,117.5,7.362,7
2023,5,6,2,13535.27,36.8,5372.28,5.02,115.67,7.327,7
2023,5,6,3,12519.95,36.54,4822.87,5.38,105.97,6.779,7
2023,5,6,4,12514.73,36.61,4676.28,5.62,104.43,6.778,7
2023,5,6,5,12643.1,40.13,4622.8,5.8,104.42,6.843,7
2023,5,6,6,12751.05,269.94,4688.26,5.81,105.58,6.778,7
2023,5,6,7,13510.95,1713.39,5192.81,5.98,114.39,6.408,7
2023,5,6,8,14824.25,3783.39,6344.24,5.28,131.99,5.994,7
2023,5,6,9,15447.9,6039.05,6954.82,5.37,141.54,5.11,7
2023,5,6,10,16523.2,8218.42,7529.15,5.3,152.03,4.511,7
2023,5,6,11,16648.3,9234.35,7597.64,5.03,153.01,4.026,7
2023,5,6,12,16886.57,9628.2,7836.12,5.11,156.76,3.939,7
2023,5,6,13,17267.9,9511.78,8081.39,5.29,161.19,4.212,7
2023,5,6,14,17318.4,8956.28,8436.3,5.36,165.69,4.538,7
2023,5,6,15,17448.67,7978.74,8489.45,6.28,167.69,5.144,7
2023,5,6,16,17520.95,6395.65,8606.08,4.77,167.82,6.041,7
2023,5,6,17,17248.3,3939.71,8532.22,4.9,166.14,7.224,7
2023,5,6,18,16924.95,1529.41,8318.2,4.93,162.5,8.361,7
2023,5,6,19,16457.17,56.95,7890.57,4.99,155.83,8.906,7
2023,5,6,20,15740.88,34.13,7448.19,5.15,148.24,8.529,7
2023,5,6,21,14660,34.18,7019.58,5.1,139.36,7.942,7
2023,5,6,22,14257.05,34.31,6708.85,4.93,134.09,7.722,7
2023,5,6,23,13741.65,35.03,6377.95,5.13,128.55,7.442,7
2023,5,7,0,13390.38,35.4,6132.93,4.96,124.25,7.253,1
2023,5,7,1,13101.42,35.4,5887.23,5.09,120.44,7.095,1
2023,5,7,2,12757,35.31,5752.92,5.24,117.8,6.905,1
2023,5,7,3,12150.15,34.98,5376.71,5.25,111.23,6.578,1
2023,5,7,4,12168.32,34.85,5197.9,5.42,109.32,6.587,1
2023,5,7,5,12280.1,37.92,5264.8,5.33,110.41,6.647,1
2023,5,7,6,12396.57,265.25,5080.02,5.83,109.09,6.588,1
2023,5,7,7,13584.73,1734.99,6274.26,5.2,126.84,6.434,1
2023,5,7,8,14909.58,3523.2,7116.65,5.24,141.51,6.183,1
2023,5,7,9,15390.88,5700.06,7624.19,5.35,149.35,5.263,1
2023,5,7,10,16046.52,7903.27,7897.46,5.11,154.63,4.42,1
2023,5,7,11,16353.72,8955.01,8187.46,5.23,159.28,4.016,1
2023,5,7,12,16683.4,9323.83,8287.47,4.99,161.37,3.996,1
2023,5,7,13,17022.15,9260.82,8480.45,4.87,164.72,4.214,1
2023,5,7,14,17071.72,8838.96,8674.47,4.53,166.87,4.471,1
2023,5,7,15,17204,7889.11,8860.51,4.52,169.55,5.058,1
2023,5,7,16,18235.03,6049.6,9018.26,4.51,174.95,6.616,1
