DATE,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wind_direction,wind_speed,relative_humidity,wet_bulb_temperature,visibility,altimeter,sky_cover_1,sky_cover_baseht_1,KW,CHWTON,HTmmBTU,Combined mmBTU,GHG,KWS,Month,Day,Hour,DOW
2022-03-25T17:51:00,27.2,-4.4,976.6,1014.9,,2.1,12,12.2,16.093,1016.6,BKN:07,7620,17879.7,7945.77,5.06,161.41,6.7,5539.36,3,25,17,6
2022-03-25T18:51:00,30.6,-5,976,1014.4,,2.6,9,13.4,16.093,1015.9,BKN:07,7620,16963.67,7834.35,4.49,156.39,7.429,3282.88,3,25,18,6
2022-03-25T19:51:00,31.1,-6.1,975,1013.4,120,2.6,8,13.4,16.093,1014.9,BKN:07,7620,16322.8,7122.58,4.72,145.88,8.367,912.86,3,25,19,6
2022-03-25T20:51:00,32.2,-7.8,974,1012.4,330,2.1,7,13.5,16.093,1013.9,BKN:07,7620,15973.95,6475.88,4.77,136.99,8.535,257.5,3,25,20,6
2022-03-25T21:51:00,33.9,-7.2,973,1011.2,,0,7,14.2,16.093,1012.9,BKN:07,7620,14743.7,6030.47,4.8,127.47,8.005,0.78,3,25,21,6
2022-03-25T22:51:00,33.9,-8.3,972.4,1010.6,,0,6,14.1,16.093,1012.2,BKN:07,7620,14265.88,5599.61,4.61,120.49,7.745,0.81,3,25,22,6
2022-03-25T23:51:00,33.9,-8.9,971.7,1010,,0,6,14,16.093,1011.5,BKN:07,7620,18349.88,5045.07,4.82,127.97,9.964,0.78,3,25,23,6
2022-03-26T00:51:00,33.3,-8.3,971.7,1009.8,250,2.1,6,13.8,16.093,1011.5,BKN:07,7620,18298.65,4574.46,4.94,122.27,9.936,0.8,3,26,0,7
2022-03-26T01:51:00,32.8,-7.2,971.7,1009.8,310,3.6,7,13.8,16.093,1011.5,BKN:07,7620,17811,4102.06,4.99,114.99,9.671,0.81,3,26,1,7
2022-03-26T02:51:00,31.1,-6.7,972,1010.1,320,3.1,8,13.2,16.093,1011.9,BKN:07,7620,17584.92,3871.25,5.05,111.5,9.548,0.86,3,26,2,7
2022-03-26T03:51:00,27.2,-2.8,972.4,1010.8,,0,14,12.6,16.093,1012.2,BKN:07,7620,17029.17,3683.51,5.05,107.36,9.247,0.83,3,26,3,7
2022-03-26T04:51:00,26.7,-2.8,973,1011,,0,14,12.3,16.093,1012.9,BKN:07,7620,16992.75,3658.62,5.17,107.05,9.226,0.85,3,26,4,7
2022-03-26T05:51:00,23.9,-1.1,972.4,1010.8,120,1.5,19,11.6,16.093,1012.2,BKN:07,7620,17638.55,3640.65,5.42,109.29,9.578,0.84,3,26,5,7
2022-03-26T06:51:00,23.3,-1.7,972.7,1010.6,100,2.6,19,11.2,16.093,1012.5,BKN:07,7620,17309.98,3660.62,5.69,108.68,9.399,0.85,3,26,6,7
2022-03-26T07:51:00,22.8,-3.9,972.4,1010.6,100,3.1,17,10.4,16.093,1012.2,BKN:07,7620,15999.7,3836.42,5.88,106.51,8.683,11.45,3,26,7,7
2022-03-26T08:51:00,21.7,-3.3,972.4,1010.4,110,1.5,19,10.1,16.093,1012.2,BKN:07,7620,15016.8,3957.14,5.89,104.62,7.77,707.83,3,26,8,7
2022-03-26T09:51:00,20,-2.2,972,1010,100,3.1,22,9.6,16.093,1011.9,BKN:07,7620,15176.33,4583.11,5.06,111.84,6.613,3000.3,3,26,9,7
2022-03-26T10:51:00,20,-1.7,972,1010.1,,0,23,9.8,16.093,1011.9,BKN:07,7620,16091.3,5285.8,4.86,123.2,6.107,4843.72,3,26,10,7
2022-03-26T11:51:00,18.9,-2.2,972,1010.1,110,4.6,24,9.1,16.093,1011.9,BKN:07,7620,17515.75,5797.98,4.76,134.1,5.862,6720.34,3,26,11,7
2022-03-26T12:51:00,18.9,-3.9,972,1010.3,130,4.6,21,8.6,16.093,1011.9,BKN:07,7620,18057.55,6093.82,4.83,139.57,6.277,6494.46,3,26,12,7
2022-03-26T13:51:00,18.3,-3.3,972.7,1011,140,3.1,23,8.5,16.093,1012.5,SCT:04,5486,17803.33,6132.77,4.83,139.17,6.701,5463.59,3,26,13,7
2022-03-26T14:51:00,20,-2.8,973.3,1011.6,120,4.1,21,9.5,16.093,1013.2,FEW:02,5486,18146.88,6464.49,4.41,143.91,6.407,6348.09,3,26,14,7
2022-03-26T15:51:00,23.9,-3.9,973.3,1011.8,140,3.1,15,10.9,16.093,1013.2,FEW:02,5486,18491.82,6846.08,4.57,149.82,6.673,6201.78,3,26,15,7
2022-03-26T16:51:00,26.7,-3.9,973.7,1011.7,110,2.6,13,12.1,16.093,1013.5,FEW:02,5486,18764.22,7031.21,4.49,152.89,7.016,5845.97,3,26,16,7
2022-03-26T17:51:00,28.9,-4.4,973,1011.2,,1.5,11,12.8,16.093,1012.9,FEW:02,5486,18901.98,7112.6,4.55,154.4,7.685,4746.49,3,26,17,7
2022-03-26T18:51:00,30.6,-5.6,972.7,1010.7,160,3.1,9,13.2,16.093,1012.5,SCT:04,5486,18639.53,7005.13,4.59,152.25,8.475,3032.01,3,26,18,7
2022-03-26T19:51:00,30.6,-5,972,1010,110,1.5,9,13.4,16.093,1011.9,FEW:02,5486,18076.25,6591.38,4.59,145.37,9.347,862.11,3,26,19,7
2022-03-26T20:51:00,32.2,-5.6,970.7,1008.8,190,1.5,8,13.9,16.093,1010.5,FEW:02,5486,17302.78,6134.45,4.86,137.52,9.299,177.57,3,26,20,7
2022-03-26T21:51:00,32.8,-6.7,970.1,1008,280,2.6,7,13.9,16.093,1009.8,FEW:02,6096,16195.5,5561.99,4.51,126.51,8.795,0.69,3,26,21,7
2022-03-26T22:51:00,33.3,-6.7,969.4,1007.4,320,2.1,7,14.1,16.093,1009.1,FEW:02,6096,16014.33,5247.38,4.51,122.13,8.695,0.74,3,26,22,7
2022-03-26T23:51:00,33.3,-6.7,968.8,1006.8,280,3.1,7,14.1,16.093,1008.5,SCT:04,6096,15507.95,4738.9,5.01,114.79,8.414,11.46,3,26,23,7
2022-03-27T00:51:00,32.8,-7.2,968.8,1006.7,320,3.1,7,13.8,16.093,1008.5,SCT:04,6096,14683.77,4187.34,4.97,105.32,7.96,23.42,3,27,0,1
2022-03-27T01:51:00,31.7,-6.7,968.4,1006.5,320,2.1,8,13.4,16.093,1008.1,FEW:02,6096,13621.27,3745.16,4.9,96.32,7.389,13.76,3,27,1,1
2022-03-27T02:51:00,27.8,-3.9,968.4,1006.8,220,2.1,12,12.5,16.093,1008.1,BKN:07,7620,13311.33,3644.64,4.9,94.05,7.217,17.59,3,27,2,1
2022-03-27T03:51:00,27.8,-3.9,969.1,1007.1,,0,12,12.5,16.093,1008.8,BKN:07,7620,13395.88,3486.32,5.01,92.55,7.272,2.73,3,27,3,1
2022-03-27T04:51:00,25,-2.2,969.1,1007.2,,0,16,11.8,16.093,1008.8,SCT:04,7620,13291.9,3340.78,5.32,90.76,7.216,2.76,3,27,4,1
2022-03-27T05:51:00,22.8,0,969.1,1007.3,90,2.6,22,11.5,16.093,1008.8,FEW:02,3962,13249.4,3192.95,5.68,89.2,7.191,7.64,3,27,5,1
2022-03-27T06:51:00,21.7,-1.7,969.1,1007.2,100,3.6,21,10.5,16.093,1008.8,CLR:00,,13244.42,3147.16,5.84,88.8,7.188,7.08,3,27,6,1
2022-03-27T07:51:00,20.6,-1.1,969.4,1007.5,100,3.6,23,10.2,16.093,1009.1,CLR:00,,13551.58,3178.86,6.28,90.66,7.35,11.96,3,27,7,1
2022-03-27T08:51:00,20,-0.6,969.4,1007.4,80,4.1,25,10.1,16.093,1009.1,CLR:00,,13474.43,3255.66,6.57,91.62,6.905,758.71,3,27,8,1
2022-03-27T09:51:00,18.9,-1.1,969.4,1007.4,100,4.1,26,9.5,16.093,1009.1,CLR:00,,13945.23,3785.27,5.36,98.37,6.397,2164.82,3,27,9,1
2022-03-27T10:51:00,16.1,-1.1,969.4,1007.4,100,3.1,31,8.2,16.093,1009.1,CLR:00,,15582.23,4773.39,5.06,115.51,6.332,3919.29,3,27,10,1
2022-03-27T11:51:00,16.7,-2.2,969.7,1007.8,80,4.1,28,8.1,16.093,1009.5,CLR:00,,16449.97,5412.04,4.95,126.03,5.573,6186.77,3,27,11,1
2022-03-27T12:51:00,16.1,-2.2,970.1,1008.3,90,4.1,29,7.8,16.093,1009.8,SCT:04,4267,17289.5,5850.59,4.81,134.01,4.436,9120.08,3,27,12,1
2022-03-27T13:51:00,16.1,-2.8,970.7,1008.9,80,5.7,27,7.7,16.093,1010.5,SCT:04,4267,17891.93,6127.98,4.78,139.36,4.615,9393.6,3,27,13,1
2022-03-27T14:51:00,18.3,-2.8,971.1,1009.3,100,4.6,24,8.7,16.093,1010.8,SCT:04,4267,19231.45,6672.66,4.62,150.31,5.513,9078.72,3,27,14,1
2022-03-27T15:51:00,21.1,-3.3,971.4,1009.6,130,5.1,19,9.8,16.093,1011.2,BKN:07,4877,18979.9,6944.88,4.59,152.7,5.638,8598.21,3,27,15,1
2022-03-27T16:51:00,23.9,-3.9,971.7,1010,140,3.1,15,10.9,16.093,1011.5,SCT:04,4877,18994.08,7166.7,4.55,155.36,6.198,7578.07,3,27,16,1
2022-03-27T17:51:00,27.8,-7.2,971.7,1010,150,3.6,9,11.8,16.093,1011.5,SCT:04,6096,19214.08,7238.38,4.74,157.16,7.089,6159.75,3,27,17,1
2022-03-27T18:51:00,30,-8.9,971.4,1009.6,140,2.6,7,12.4,16.093,1011.2,FEW:02,6096,18847.35,7145.66,4.61,154.66,8.212,3724.64,3,27,18,1
2022-03-27T19:51:00,31.1,-10,970.7,1008.9,40,1.5,6,12.7,16.093,1010.5,BKN:07,7620,18237.1,6779.44,4.82,148.41,9.327,1059.35,3,27,19,1
2022-03-27T20:51:00,32.8,-10.6,969.7,1007.6,40,2.1,5,13.3,16.093,1009.5,FEW:02,7620,17603.4,6172.84,4.78,138.92,9.405,283.67,3,27,20,1
2022-03-27T21:51:00,34.4,-10,968.4,1006.4,,2.6,5,14,16.093,1008.1,BKN:07,7620,16597.97,5616.69,4.94,128.98,8.97,77.15,3,27,21,1
2022-03-27T22:51:00,34.4,-11.1,967.8,1005.7,210,3.1,5,13.9,16.093,1007.5,FEW:02,7620,16008.38,5183.09,4.85,121.67,8.691,3.13,3,27,22,1
2022-03-27T23:51:00,33.9,-10,967.4,1005.4,240,4.1,5,13.8,14.484,1007.1,FEW:02,7620,15684.88,4881.12,5.26,117.35,8.517,0.76,3,27,23,1
2022-03-28T00:51:00,32.8,-10.6,967.1,1005.3,330,4.1,5,13.2,16.093,1006.8,FEW:02,7620,14559.27,4429.9,5.2,108.04,7.906,0.75,3,28,0,2
2022-03-28T01:51:00,31.7,-10,967.4,1005.6,260,4.1,6,12.9,14.484,1007.1,FEW:02,3658,14457.63,4146.97,5.06,104.15,7.85,0.8,3,28,1,2
2022-03-28T02:51:00,28.9,-10,968.1,1006.3,260,6.2,7,11.7,16.093,1007.8,CLR:00,,14325.57,4142.32,5.19,103.78,7.778,0.8,3,28,2,2
2022-03-28T03:51:00,28.3,-9.4,969.1,1007.2,280,5.7,8,11.6,16.093,1008.8,CLR:00,,14303.42,3950.04,5.1,101.31,7.767,0.83,3,28,3,2
2022-03-28T04:51:00,26.7,-10,969.4,1007.4,340,2.6,8,10.8,16.093,1009.1,FEW:02,7620,14131.35,3647.56,5.33,97.32,7.673,0.89,3,28,4,2
2022-03-28T05:51:00,25.6,-8.9,969.7,1007.9,20,3.6,9,10.5,16.093,1009.5,SCT:04,3658,14241.52,3614.82,5.46,97.43,7.732,0.86,3,28,5,2
2022-03-28T06:51:00,23.9,-7.2,970.1,1008.2,,0,12,10.1,16.093,1009.8,SCT:04,3658,14809.85,3984.05,6.11,104.45,8.041,1.01,3,28,6,2
2022-03-28T07:51:00,22.8,-5.6,970.4,1008.4,100,2.6,15,10,16.093,1010.2,BKN:07,3962,16121.35,4305.66,6.06,112.73,8.745,16.4,3,28,7,2
2022-03-28T08:51:00,22.2,-6.7,970.4,1008.4,130,3.1,14,9.5,16.093,1010.2,OVC:08,4572,15857.58,4420.14,5.98,113.13,8.327,524.82,3,28,8,2
2022-03-28T09:51:00,21.1,-5.6,970.4,1008.3,100,4.6,16,9.2,16.093,1010.2,BKN:07,4572,16179.58,4611.99,5.87,116.42,8.276,938.28,3,28,9,2
2022-03-28T10:51:00,20,-5,970.1,1008.1,90,3.6,18,8.8,16.093,1009.8,BKN:07,4572,17083.72,5014.4,5.76,124.22,8.28,1835.65,3,28,10,2
2022-03-28T11:51:00,19.4,-4.4,970.7,1008.7,100,4.1,20,8.7,16.093,1010.5,OVC:08,6401,17614.55,5439.65,5.35,130.72,8.049,2792.14,3,28,11,2
2022-03-28T12:51:00,19.4,-5,970.4,1008.6,90,5.1,19,8.6,16.093,1010.2,BKN:07,6401,16373.1,5707.94,5.34,129.71,7.734,2130.73,3,28,12,2
2022-03-28T13:51:00,18.9,-4.4,971.1,1009.2,90,4.1,20,8.5,16.093,1010.8,FEW:02,5182,17436.13,5987.8,5.03,136.38,8.456,1862.08,3,28,13,2
2022-03-28T14:51:00,20,-5,971.4,1009.5,100,4.1,18,8.9,16.093,1011.2,FEW:02,4572,17580.57,6044.85,5.01,137.53,6.862,4943.2,3,28,14,2
2022-03-28T15:51:00,21.1,-5,971.4,1009.5,80,3.6,17,9.4,16.093,1011.2,FEW:02,4572,17652.38,6323.25,4.73,140.85,7.847,3200.28,3,28,15,2
2022-03-28T16:51:00,23.3,-6.1,971.7,1010,140,3.6,14,10.1,16.093,1011.5,SCT:04,4572,17519.95,6168.84,4.78,138.58,8.284,2265.18,3,28,16,2
2022-03-28T17:51:00,24.4,-7.2,971.7,1009.9,160,3.1,12,10.3,16.093,1011.5,SCT:04,4267,17274.75,5709.99,5.44,132.9,8.782,1099.97,3,28,17,2
2022-03-28T18:51:00,25.6,-6.7,970.7,1009,170,5.7,11,10.9,16.093,1010.5,SCT:04,4267,15356.8,4872.49,5.15,116.02,8.1,436.99,3,28,18,2
2022-03-28T19:51:00,26.1,-7.8,969.7,1008,170,4.1,10,10.9,16.093,1009.5,FEW:02,3658,15309.7,5021.72,5.59,118.09,8.205,198.06,3,28,19,2
2022-03-28T20:51:00,27.2,-6.7,968.4,1006.4,150,8.2,10,11.6,16.093,1008.1,BKN:07,4267,13896.08,4893.16,5.95,112.09,7.544,4.26,3,28,20,2
2022-03-28T21:51:00,26.7,-6.7,967.8,1005.8,190,6.2,10,11.4,16.093,1007.5,SCT:04,3353,13532.27,4719.94,5.88,108.69,7.346,0.93,3,28,21,2
2022-03-28T22:51:00,26.1,-2.2,967.4,1005.5,200,13.4,15,12.2,11.265,1007.1,FEW:02,1524,15565.5,4425.38,5.97,112.18,8.452,0.96,3,28,22,2
2022-03-28T23:51:00,20.6,9.4,967.8,1006.1,210,4.6,49,14.3,14.484,1007.5,SCT:04,1524,18427.32,4044.98,6.13,117.55,10.006,0.91,3,28,23,2
2022-03-29T00:51:00,20.6,10,967.1,1005.5,30,2.1,51,14.6,16.093,1006.8,SCT:04,1524,17734.08,3508.42,6.09,108.7,9.628,0.89,3,29,0,3
2022-03-29T01:51:00,20.6,8.9,966.5,1004.7,100,2.1,47,14,16.093,1006.1,SCT:04,1524,17072.58,3319.33,5.88,103.96,9.27,0.85,3,29,1,3
2022-03-29T02:51:00,20,10,966.5,1005,90,3.1,53,14.4,16.093,1006.1,FEW:02,1981,16843.7,3137.43,5.56,100.69,9.146,0.84,3,29,2,3
2022-03-29T03:51:00,20,9.4,966.8,1005,80,1.5,51,14.1,16.093,1006.4,FEW:02,1981,17363.92,3281.38,5.74,104.36,9.427,0.86,3,29,3,3
2022-03-29T04:51:00,21.1,5.6,966.8,1004.9,200,5.1,37,12.8,16.093,1006.4,BKN:07,2438,16731.35,3128.54,6.04,100.67,9.085,0.87,3,29,4,3
2022-03-29T05:51:00,20,1.7,966.5,1004.5,190,8.2,30,10.9,16.093,1006.1,SCT:04,3658,15501.58,2754.43,6.26,92.21,8.416,0.89,3,29,5,3
2022-03-29T06:51:00,18.9,2.8,966.8,1005.1,200,5.1,34,10.8,16.093,1006.4,SCT:04,3658,15618.75,2902.09,6.51,94.63,8.48,0.95,3,29,6,3
2022-03-29T07:51:00,17.8,6.1,967.1,1005.5,140,2.6,46,11.7,16.093,1006.8,FEW:02,3048,15714.88,3152.61,7.32,98.77,8.528,9.11,3,29,7,3
2022-03-29T08:51:00,17.8,7.8,967.4,1005.6,240,4.6,52,12.4,16.093,1007.1,SCT:04,1829,15099.9,3261.31,8.14,98.79,7.716,889.18,3,29,8,3
2022-03-29T09:51:00,16.7,9.4,967.1,1005.3,210,4.6,62,12.7,16.093,1006.8,SCT:04,1494,15655.9,3539.8,6.24,102.14,6.888,2971.03,3,29,9,3
2022-03-29T10:51:00,13.9,8.3,967.4,1005.8,250,5.7,69,11,12.875,1007.1,FEW:02,1280,16196.35,3795.42,6.09,106.89,6.829,3620.19,3,29,10,3
2022-03-29T11:51:00,13.9,8.9,967.1,1005.7,180,3.1,72,11.2,16.093,1006.8,FEW:02,2743,15878.1,3864.29,5.94,106.49,6.584,3755.15,3,29,11,3
2022-03-29T12:51:00,13.9,8.3,967.8,1006.4,240,3.6,69,11,16.093,1007.5,SCT:04,2743,15982.18,4183.89,5.51,110.25,5.635,5605.17,3,29,12,3
2022-03-29T13:51:00,13.3,9.4,968.8,1007.3,150,3.6,77,11.3,16.093,1008.5,FEW:02,610,16329.67,4315.27,5.42,112.93,5.357,6462.45,3,29,13,3
2022-03-29T14:51:00,13.9,10,969.1,1008,160,1.5,78,11.8,16.093,1008.8,FEW:02,1433,16637,4604.99,5.27,117.3,4.161,8974.05,3,29,14,3
2022-03-29T15:51:00,15.6,8.3,969.4,1008.1,280,7.7,62,11.7,12.875,1009.1,FEW:02,762,16561.72,4655.49,5.37,117.74,4.666,7967.23,3,29,15,3
2022-03-29T16:51:00,16.7,6.1,969.7,1008.3,290,6.7,50,11.2,16.093,1009.5,FEW:02,1067,16379.58,4716.98,5.53,118.03,5.811,5678.05,3,29,16,3
2022-03-29T17:51:00,17.2,5,969.7,1008.2,270,5.1,45,11,16.093,1009.5,SCT:04,1463,16016.08,4654.05,6.89,117.39,6.749,3587.05,3,29,17,3
2022-03-29T18:51:00,20,2.8,969.7,1008.1,240,7.7,32,11.3,16.093,1009.5,BKN:07,1829,15472.58,4653.33,7.16,115.79,6.903,2760.81,3,29,18,3
2022-03-29T19:51:00,20.6,2.2,969.1,1007.7,250,7.7,30,11.3,16.093,1008.8,SCT:04,2134,14957.73,4477.26,7.48,112.24,7.708,763.52,3,29,19,3
2022-03-29T20:51:00,19.4,2.8,969.4,1008,250,8.2,33,11,16.093,1009.1,SCT:04,2134,14101.98,4132.56,6.99,104.7,7.572,154.53,3,29,20,3
2022-03-29T21:51:00,21.1,3.3,969.4,1007.8,250,9.3,31,12,16.093,1009.1,SCT:04,2134,13398.9,3797.69,5.79,97.08,7.275,0.87,3,29,21,3
2022-03-29T22:51:00,20,2.2,969.1,1007.7,290,6.2,31,11.1,16.093,1008.8,SCT:04,2134,14395.38,3490.49,6.11,97.12,7.816,0.81,3,29,22,3
2022-03-29T23:51:00,20,3.3,969.1,1007.9,300,5.7,33,11.5,16.093,1008.8,BKN:07,2134,16874.07,3122.66,6.66,101.7,9.163,0.85,3,29,23,3
2022-03-30T00:51:00,20.6,2.8,969.4,1008.1,280,6.7,31,11.5,16.093,1009.1,FEW:02,2134,16429.25,2938.31,6.61,97.93,8.92,0.84,3,30,0,4
2022-03-30T01:51:00,20,2.8,969.7,1008.5,300,5.7,32,11.3,16.093,1009.5,FEW:02,2134,15973.5,2633.08,6.26,92.36,8.672,0.86,3,30,1,4
2022-03-30T02:51:00,19.4,2.8,970.7,1009.6,300,4.6,33,11.1,16.093,1010.5,FEW:02,2743,15406.75,2510.26,6.02,88.71,8.365,0.85,3,30,2,4
2022-03-30T03:51:00,19.4,2.8,971.7,1010.4,280,2.6,33,11.1,16.093,1011.5,FEW:02,2743,14909.95,2470.48,5.96,86.48,8.095,0.84,3,30,3,4
2022-03-30T04:51:00,16.7,4.4,972.4,1011.1,,0,44,10.5,16.093,1012.2,FEW:02,2743,14911.18,2421.03,5.79,85.72,8.096,0.88,3,30,4,4
2022-03-30T05:51:00,16.1,4.4,972,1010.8,230,1.5,46,10.2,16.093,1011.9,CLR:00,,14875.15,2444.65,6.09,86.18,8.077,0.9,3,30,5,4
2022-03-30T06:51:00,16.1,4.4,972.4,1011.2,,0,46,10.2,16.093,1012.2,FEW:02,2743,15400.68,2599.41,6.84,90.58,8.362,0.95,3,30,6,4
2022-03-30T07:51:00,15,5.6,973,1011.8,100,2.6,54,10.2,16.093,1012.9,BKN:07,3353,15352.62,2738.59,8.14,93.38,8.328,15.73,3,30,7,4
2022-03-30T08:51:00,15,6.7,973,1011.8,100,2.1,58,10.7,16.093,1012.9,SCT:04,2896,14447.38,2867.52,7.89,91.59,7.399,820.25,3,30,8,4
2022-03-30T09:51:00,14.4,7.2,972.7,1011.6,80,1.5,62,10.7,16.093,1012.5,SCT:04,2743,15316.3,3227.45,7.04,98.03,6.647,3076.45,3,30,9,4
2022-03-30T10:51:00,13.9,7.8,972.7,1011.6,80,2.1,67,10.7,16.093,1012.5,FEW:02,3353,16422.7,3807.98,6.07,107.81,6.1,5190.34,3,30,10,4
2022-03-30T11:51:00,13.3,7.2,973,1011.9,90,3.1,67,10.2,16.093,1012.9,FEW:02,3353,16434.47,4292.84,6.27,113.86,4.857,7489.82,3,30,11,4
2022-03-30T12:51:00,12.2,7.2,973.7,1012.5,90,2.6,72,9.7,16.093,1013.5,SCT:04,3353,16524.17,4699.94,7.42,120.2,3.879,9378.63,3,30,12,4
2022-03-30T13:51:00,12.8,7.2,974.3,1013.2,110,2.1,69,9.9,16.093,1014.2,FEW:02,2743,16701.47,5180.69,7.75,126.9,3.984,9363.49,3,30,13,4
2022-03-30T14:51:00,14.4,6.7,974.7,1013.6,110,3.6,60,10.4,16.093,1014.6,FEW:02,2743,16761.18,5438.44,6.09,128.55,4,9394.17,3,30,14,4
2022-03-30T15:51:00,16.1,6.1,975,1013.9,70,3.1,52,10.9,16.093,1014.9,FEW:02,2743,16823.35,5778.14,4.83,131.57,4.146,9188.59,3,30,15,4
2022-03-30T16:51:00,18.3,5.6,975.3,1014.2,80,2.6,43,11.7,16.093,1015.2,FEW:02,2743,16624.6,5940.23,5.28,133.29,4.756,7865.91,3,30,16,4
2022-03-30T17:51:00,19.4,5,975.3,1014.1,,0,39,11.9,16.093,1015.2,FEW:02,1829,16265.5,5936.84,5.82,132.56,5.989,5238.59,3,30,17,4
2022-03-30T18:51:00,21.1,4.4,974.3,1013,290,2.1,34,12.4,16.093,1014.2,FEW:02,2134,15809.78,5955.33,4.77,130.18,6.598,3659.96,3,30,18,4
2022-03-30T19:51:00,22.2,4.4,973.3,1011.9,,2.6,31,12.9,16.093,1013.2,FEW:02,2134,15265.35,5795.22,5.02,126.65,7.764,966.99,3,30,19,4
2022-03-30T20:51:00,24.4,4.4,972,1010.7,290,3.6,27,13.7,16.093,1011.9,FEW:02,2134,15038.9,5325.99,5.28,120.5,8.011,285.29,3,30,20,4
2022-03-30T21:51:00,25.6,3.3,971.4,1010,250,4.1,24,13.8,16.093,1011.2,FEW:02,2134,14440.77,4904.16,5.56,113.69,7.825,35.13,3,30,21,4
2022-03-30T22:51:00,25,2.2,970.7,1009.2,260,5.7,23,13.2,16.093,1010.5,FEW:02,2134,14782.45,4417.34,5.8,109.25,8.026,0.76,3,30,22,4
2022-03-30T23:51:00,26.1,0.6,969.7,1008.3,280,6.7,19,13.1,16.093,1009.5,FEW:02,2134,17489,4015.14,5.65,113.51,9.496,0.72,3,30,23,4
2022-03-31T00:51:00,26.1,-1.1,969.1,1007.6,260,5.1,17,12.5,16.093,1008.8,FEW:02,2134,16879.8,3687.91,5.33,107.18,9.165,0.72,3,31,0,5
2022-03-31T01:51:00,25,-2.8,969.1,1007.5,250,5.7,16,11.6,16.093,1008.8,FEW:02,2438,16483.95,3289.69,5.29,101.01,8.951,0.77,3,31,1,5
2022-03-31T02:51:00,24.4,-2.8,969.4,1007.8,260,5.1,16,11.4,16.093,1009.1,FEW:02,7620,16515.6,3087.79,4.99,98.39,8.967,2.6,3,31,2,5
2022-03-31T03:51:00,21.7,-1.7,970.1,1008.6,230,2.1,21,10.5,16.093,1009.8,SCT:04,7620,16015,2921.09,5.03,94.72,8.694,3.21,3,31,3,5
2022-03-31T04:51:00,21.7,-2.2,970.1,1008.7,230,1.5,20,10.4,16.093,1009.8,FEW:02,7620,15907.3,2860.59,5.23,93.84,8.637,1.47,3,31,4,5
2022-03-31T05:51:00,20,-0.6,970.4,1008.9,240,1.5,25,10.1,16.093,1010.2,FEW:02,7620,15509.85,2898.53,5.47,93.18,8.417,8.88,3,31,5,5
2022-03-31T06:51:00,19.4,0,970.1,1008.6,,0,27,10.1,16.093,1009.8,FEW:02,3962,16187.03,3106.1,6.58,99.09,8.789,0.83,3,31,6,5
2022-03-31T07:51:00,18.3,2.8,970.1,1008.4,60,1.5,36,10.6,16.093,1009.8,FEW:02,4267,15391.48,3266.28,7.15,98.86,8.345,23.84,3,31,7,5
2022-03-31T08:51:00,16.7,5,969.7,1008.2,100,3.1,46,10.7,16.093,1009.5,SCT:04,4267,15026.52,3389.78,7.3,99.25,7.715,819.8,3,31,8,5
2022-03-31T09:51:00,16.7,5.6,969.7,1008.1,80,3.6,48,10.9,16.093,1009.5,BKN:07,6401,15636.65,3937.99,5.91,106.52,6.914,2904.12,3,31,9,5
2022-03-31T10:51:00,16.1,5.6,970.1,1008.4,90,2.1,50,10.7,16.093,1009.8,BKN:07,6401,17342.5,4727.46,5.28,121.18,6.623,5146,3,31,10,5
2022-03-31T11:51:00,16.1,6.1,970.4,1008.7,80,3.6,52,10.9,16.093,1010.2,BKN:07,6096,18181.53,5271.65,5.09,130.38,5.83,7446.16,3,31,11,5
2022-03-31T12:51:00,15.6,5.6,970.4,1009,80,3.6,52,10.5,16.093,1010.2,FEW:02,3962,17596.67,5680.39,4.95,133.15,4.329,9624.04,3,31,12,5
2022-03-31T13:51:00,15.6,5.6,970.7,1009.3,100,4.1,52,10.5,16.093,1010.5,FEW:02,6096,17860.48,5926.8,4.76,136.82,4.651,9295.86,3,31,13,5
2022-03-31T14:51:00,17.2,6.1,971.1,1009.4,120,4.1,48,11.4,16.093,1010.8,FEW:02,6096,17982.25,6159.1,4.66,139.93,4.812,9121.45,3,31,14,5
2022-03-31T15:51:00,19.4,5.6,970.7,1009.3,140,4.6,41,12.1,16.093,1010.5,FEW:02,6096,17396.48,6370.03,4.53,140.33,4.651,8829.84,3,31,15,5
2022-03-31T16:51:00,21.7,5,971.4,1009.7,150,4.6,34,12.8,16.093,1011.2,FEW:02,1981,17225.23,6458.18,4.29,140.56,5.158,7727.74,3,31,16,5
2022-03-31T17:51:00,23.3,5,971.1,1009.3,120,3.1,31,13.5,16.093,1010.8,FEW:02,2134,17122.15,6527.84,4.56,141.32,5.995,6083.28,3,31,17,5
2022-03-31T18:51:00,25.6,3.3,970.1,1008.4,,2.6,24,13.8,16.093,1009.8,FEW:02,2591,16072.72,6334.27,4.47,135.32,7.089,3019.77,3,31,18,5
2022-03-31T19:51:00,26.7,2.8,969.1,1007.5,,,21,14,16.093,1008.8,FEW:02,2743,14660.7,5944.97,4.84,126.21,7.462,917.68,3,31,19,5
2022-03-31T20:51:00,27.8,1.7,968.1,1006.5,150,5.1,18,14,16.093,1007.8,FEW:02,2743,14155.35,5474.09,4.72,118.71,7.525,292.8,3,31,20,5
