DATE,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wind_direction,wind_speed,relative_humidity,wet_bulb_temperature,visibility,altimeter,sky_cover_1,sky_cover_baseht_1
2021-06-23T07:51:00,35,9.4,969.7,1007,160,8.2,21,19.4,16.093,1009.5,SCT:04,3353
2021-06-23T08:51:00,33.3,10.6,969.4,1006.7,180,4.1,25,19.3,16.093,1009.1,SCT:04,3658
2021-06-23T09:51:00,33.9,10,969.1,1006.3,310,1.5,23,19.3,16.093,1008.8,SCT:04,3658
2021-06-23T10:51:00,32.2,12.2,969.7,1007,70,2.6,29,19.7,16.093,1009.5,FEW:02,2438
2021-06-23T11:51:00,31.7,12.8,970.1,1007.4,120,3.1,31,19.8,16.093,1009.8,SCT:04,3658
2021-06-23T12:51:00,30.6,13.9,970.7,1008.1,150,5.7,36,20,16.093,1010.5,SCT:04,4267
2021-06-23T13:51:00,28.3,19.4,971.7,1009.2,130,2.6,59,22.3,16.093,1011.5,FEW:02,2743
2021-06-23T14:51:00,30,15,972.7,1010.3,300,5.1,40,20.4,16.093,1012.5,FEW:02,2743
2021-06-23T15:51:00,30,15,972.7,1010.5,320,5.1,40,20.4,16.093,1012.5,FEW:02,3353
2021-06-23T16:51:00,28.9,17.2,973.3,1011.2,280,4.6,49,21.2,16.093,1013.2,FEW:02,2743
2021-06-23T17:51:00,27.8,17.2,974,1011.9,300,2.6,53,20.9,14.484,1013.9,BKN:07,2743
2021-06-23T18:51:00,26.7,20,974,1011.9,280,2.1,67,22.2,16.093,1013.9,FEW:02,2134
2021-06-23T19:51:00,26.1,20,974,1012,,0,69,22,14.484,1013.9,FEW:02,1250
2021-06-23T20:51:00,26.7,18.3,973.3,1011.4,50,4.1,60,21.2,16.093,1013.2,FEW:02,1524
2021-06-23T21:51:00,27.8,17.2,973,1010.8,80,4.6,53,20.9,16.093,1012.9,FEW:02,2438
2021-06-23T22:51:00,28.3,18.3,972.4,1010.1,90,5.1,55,21.7,16.093,1012.2,FEW:02,2438
2021-06-23T23:51:00,30,17.2,971.4,1009.2,70,3.1,46,21.6,16.093,1011.2,SCT:04,3353
2021-06-24T00:51:00,31.1,15,971.1,1008.6,80,2.1,38,20.7,16.093,1010.8,FEW:02,3353
2021-06-24T01:51:00,31.7,16.7,971.1,1008.9,100,3.6,41,21.8,16.093,1010.8,FEW:02,3353
2021-06-24T02:51:00,30.6,17.2,971.1,1008.8,100,2.6,45,21.7,16.093,1010.8,FEW:02,3353
2021-06-24T03:51:00,30,18.9,971.4,1009.4,80,1.5,51,22.5,16.093,1011.2,SCT:04,3962
2021-06-24T04:51:00,29.4,18.3,972.4,1010.2,90,1.5,51,22,16.093,1012.2,FEW:02,3962
2021-06-24T05:51:00,27.8,20,972.4,1010.4,90,2.1,63,22.5,16.093,1012.2,FEW:02,3962
2021-06-24T06:51:00,27.8,18.3,972.4,1010.5,80,3.1,56,21.5,16.093,1012.2,SCT:04,3962
2021-06-24T07:51:00,28.3,17.8,972.4,1010.5,60,3.6,53,21.4,16.093,1012.2,BKN:07,3962
2021-06-24T08:51:00,27.8,18.3,972.4,1010.5,10,2.1,56,21.5,16.093,1012.2,SCT:04,2286
2021-06-24T09:51:00,27.2,18.3,972.4,1010.3,,0,58,21.4,16.093,1012.2,FEW:02,3353
2021-06-24T10:51:00,26.7,18.9,972.4,1010.3,110,2.1,62,21.5,16.093,1012.2,FEW:02,3353
2021-06-24T11:51:00,25.6,18.9,972.4,1010.3,110,2.6,67,21.2,16.093,1012.2,FEW:02,3048
2021-06-24T12:51:00,26.1,17.8,972.4,1010.5,90,2.6,60,20.7,16.093,1012.2,FEW:02,3048
2021-06-24T13:51:00,27.8,16.1,973,1010.9,120,2.6,49,20.3,16.093,1012.9,FEW:02,6096
2021-06-24T14:51:00,30,15.6,973.3,1011.2,120,2.6,42,20.7,16.093,1013.2,FEW:02,4572
2021-06-24T15:51:00,31.1,15,973,1011,70,3.1,38,20.7,16.093,1012.9,FEW:02,3658
2021-06-24T16:51:00,33.3,15.6,973,1010.8,,2.1,34,21.7,16.093,1012.9,FEW:02,2134
2021-06-24T17:51:00,35,14.4,972.7,1010.6,,0,29,21.6,16.093,1012.5,FEW:02,2591
2021-06-24T18:51:00,36.1,14.4,972,1009.9,,2.1,27,21.9,16.093,1011.9,FEW:02,2743
2021-06-24T19:51:00,36.7,14.4,971.4,1009,330,2.6,26,22,16.093,1011.2,FEW:02,2743
2021-06-24T20:51:00,37.2,13.9,970.4,1007.9,,1.5,25,21.9,16.093,1010.2,FEW:02,2896
2021-06-24T21:51:00,38.9,14.4,969.4,1007,240,4.1,23,22.6,16.093,1009.1,FEW:02,2896
2021-06-24T22:51:00,38.9,13.9,968.4,1005.9,260,1.5,23,22.4,16.093,1008.1,FEW:02,3353
2021-06-24T23:51:00,39.4,12.8,967.8,1005.2,240,3.6,20,22,16.093,1007.5,FEW:02,3353
2021-06-25T00:51:00,39.4,12.8,967.4,1004.9,270,7.2,20,22,16.093,1007.1,FEW:02,3353
2021-06-25T01:51:00,38.3,12.8,967.8,1005.1,280,7.2,22,21.7,16.093,1007.5,FEW:02,3353
2021-06-25T02:51:00,37.8,12.8,967.8,1005.4,280,6.2,22,21.6,16.093,1007.5,FEW:02,3353
2021-06-25T03:51:00,36.7,11.1,968.4,1006,320,5.7,21,20.5,16.093,1008.1,FEW:02,3962
2021-06-25T04:51:00,35.6,11.1,969.1,1006.6,320,3.1,23,20.2,16.093,1008.8,FEW:02,3962
2021-06-25T05:51:00,34.4,12.2,969.4,1006.7,210,1.5,26,20.4,16.093,1009.1,FEW:02,3962
2021-06-25T06:51:00,32.8,12.8,969.4,1007,230,2.6,30,20.1,16.093,1009.1,FEW:02,3962
2021-06-25T07:51:00,32.8,12.8,969.7,1007.2,270,4.6,30,20.1,16.093,1009.5,FEW:02,3353
2021-06-25T08:51:00,31.7,12.2,969.4,1007,330,1.5,30,19.5,16.093,1009.1,FEW:02,3353
2021-06-25T09:51:00,30,13.9,969.4,1006.9,220,1.5,37,19.8,16.093,1009.1,FEW:02,3353
2021-06-25T10:51:00,29.4,13.9,969.4,1007.1,190,2.1,39,19.6,16.093,1009.1,FEW:02,3353
2021-06-25T11:51:00,28.3,13.3,969.7,1007.5,230,1.5,40,19,16.093,1009.5,FEW:02,3353
2021-06-25T12:51:00,29.4,12.8,970.4,1007.9,260,2.1,36,19.1,16.093,1010.2,FEW:02,4267
2021-06-25T13:51:00,30.6,12.2,970.7,1008.2,310,2.6,32,19.2,16.093,1010.5,FEW:02,3658
2021-06-25T14:51:00,31.7,13.3,970.7,1008.4,350,2.6,33,20.1,16.093,1010.5,FEW:02,3658
2021-06-25T15:51:00,33.3,12.2,970.7,1008.3,280,1.5,28,20.1,16.093,1010.5,FEW:02,2591
2021-06-25T16:51:00,35.6,12.2,970.4,1007.9,,1.5,24,20.7,16.093,1010.2,FEW:02,2896
2021-06-25T17:51:00,37.8,12.2,970.1,1007.6,,2.1,21,21.3,16.093,1009.8,FEW:02,3048
2021-06-25T18:51:00,38.3,11.1,969.4,1007,,1.5,19,21,16.093,1009.1,FEW:02,3048
2021-06-25T19:51:00,38.3,8.9,968.8,1006.3,280,3.1,17,20.2,16.093,1008.5,FEW:02,3353
2021-06-25T20:51:00,39.4,9.4,968.1,1005.4,200,4.6,16,20.7,16.093,1007.8,FEW:02,3353
2021-06-25T21:51:00,40,3.9,967.1,1004.5,,1.5,11,19,16.093,1006.8,FEW:02,3353
2021-06-25T22:51:00,40,6.1,966.5,1003.8,320,3.6,12,19.7,16.093,1006.1,FEW:02,3353
2021-06-25T23:51:00,40.6,3.9,965.8,1003.2,290,5.7,10,19.1,16.093,1005.4,FEW:02,3353
2021-06-26T00:51:00,40,5,965.2,1002.3,230,4.1,12,19.3,16.093,1004.7,FEW:02,3353
2021-06-26T01:51:00,40,3.3,965.2,1002.3,280,4.6,10,18.8,16.093,1004.7,FEW:02,3353
2021-06-26T02:51:00,38.3,5.6,965.5,1002.6,260,5.7,13,19,16.093,1005.1,FEW:02,3353
2021-06-26T03:51:00,37.2,5.6,965.8,1003,250,3.1,14,18.6,16.093,1005.4,FEW:02,3353
2021-06-26T04:51:00,36.1,5,966.5,1003.6,250,3.1,14,18.1,16.093,1006.1,CLR:00,
2021-06-26T05:51:00,34.4,5,966.5,1003.9,240,3.1,16,17.5,16.093,1006.1,CLR:00,
2021-06-26T06:51:00,33.9,4.4,966.8,1004,250,2.1,16,17.2,16.093,1006.4,CLR:00,
2021-06-26T07:51:00,33.3,2.2,966.5,1003.7,260,5.1,14,16.3,16.093,1006.1,CLR:00,
2021-06-26T08:51:00,33.3,1.1,966.5,1003.7,260,3.6,13,15.9,16.093,1006.1,CLR:00,
2021-06-26T09:51:00,32.2,1.7,966.5,1003.7,320,4.6,14,15.7,16.093,1006.1,CLR:00,
2021-06-26T10:51:00,32.2,0.6,966.5,1003.9,310,3.1,13,15.4,16.093,1006.1,FEW:02,5486
2021-06-26T11:51:00,31.1,1.1,967.1,1004.4,300,2.6,15,15.1,16.093,1006.8,FEW:02,4267
2021-06-26T12:51:00,30,2.2,967.4,1004.9,,0,17,15.1,16.093,1007.1,FEW:02,3353
2021-06-26T13:51:00,30.6,2.8,967.8,1005.2,160,1.5,17,15.4,16.093,1007.5,FEW:02,3353
2021-06-26T14:51:00,32.2,4.4,968.1,1005.6,150,3.1,17,16.6,16.093,1007.8,FEW:02,3353
2021-06-26T15:51:00,33.3,3.3,968.4,1005.7,120,3.1,15,16.6,16.093,1008.1,FEW:02,4267
2021-06-26T16:51:00,35.6,3.3,968.1,1005.5,,0,13,17.4,16.093,1007.8,FEW:02,4267
2021-06-26T17:51:00,37.2,1.7,968.1,1005.4,190,4.1,11,17.4,16.093,1007.8,FEW:02,4267
2021-06-26T18:51:00,39.4,0.6,967.4,1004.7,280,3.6,9,17.9,16.093,1007.1,FEW:02,4267
2021-06-26T19:51:00,40,2.2,966.5,1003.9,,2.1,9,18.5,16.093,1006.1,FEW:02,4267
2021-06-26T20:51:00,41.1,1.1,965.8,1003.1,,2.1,8,18.6,16.093,1005.4,FEW:02,4267
2021-06-26T21:51:00,40.6,1.1,965.2,1002.5,350,3.1,8,18.4,16.093,1004.7,FEW:02,4267
2021-06-26T22:51:00,40.6,1.7,964.5,1001.7,160,2.1,9,18.5,16.093,1004.1,FEW:02,4267
2021-06-26T23:51:00,41.7,1.7,963.8,1001,230,3.6,8,18.9,16.093,1003.4,FEW:02,4267
2021-06-27T00:51:00,41.1,1.7,963.5,1000.5,240,1.5,9,18.7,16.093,1003,FEW:02,4267
2021-06-27T01:51:00,41.1,1.7,963.5,1000.6,270,3.1,9,18.7,16.093,1003,FEW:02,4267
2021-06-27T02:51:00,40.6,1.7,963.2,1000.5,260,3.1,9,18.5,16.093,1002.7,FEW:02,4267
2021-06-27T03:51:00,40,2.2,963.5,1000.8,270,3.6,9,18.5,16.093,1003,FEW:02,6096
2021-06-27T04:51:00,38.9,2.8,964.2,1001.2,290,2.6,10,18.3,16.093,1003.7,BKN:07,8230
2021-06-27T05:51:00,37.8,3.9,964.2,1001.1,350,1.5,12,18.2,16.093,1003.7,BKN:07,7620
2021-06-27T06:51:00,35,5.6,964.2,1001.2,,0,16,17.9,16.093,1003.7,SCT:04,7620
2021-06-27T07:51:00,33.9,6.1,964.2,1001.4,,0,18,17.7,16.093,1003.7,BKN:07,7620
2021-06-27T08:51:00,35,3.9,964.5,1001.5,280,3.6,14,17.3,16.093,1004.1,BKN:07,7620
2021-06-27T09:51:00,33.3,3.3,964.5,1001.6,360,2.6,15,16.6,16.093,1004.1,SCT:04,7620
2021-06-27T10:51:00,32.8,3.9,964.8,1002.1,10,2.6,16,16.6,16.093,1004.4,FEW:02,5486
2021-06-27T11:51:00,30,5.6,965.2,1002.5,110,2.1,21,16.2,16.093,1004.7,SCT:04,5486
2021-06-27T12:51:00,29.4,6.7,965.5,1002.8,210,1.5,24,16.4,16.093,1005.1,SCT:04,3962
2021-06-27T13:51:00,31.1,6.7,965.8,1003,220,1.5,22,17,16.093,1005.4,SCT:04,3962
2021-06-27T14:51:00,33.9,3.9,966.1,1003.2,,0,15,17,16.093,1005.8,FEW:02,3962
2021-06-27T15:51:00,36.1,3.9,965.8,1003.1,240,2.1,13,17.7,16.093,1005.4,FEW:02,3962
2021-06-27T16:51:00,38.3,5.6,965.8,1002.9,,2.1,13,19,16.093,1005.4,FEW:02,4267
2021-06-27T17:51:00,40.6,5,965.5,1002.4,,2.1,11,19.5,16.093,1005.1,FEW:02,4267
2021-06-27T18:51:00,43.3,5,964.8,1001.7,,2.6,10,20.3,16.093,1004.4,FEW:02,5486
2021-06-27T19:51:00,43.3,4.4,963.8,1001,150,2.6,9,20.1,16.093,1003.4,SCT:04,5486
2021-06-27T20:51:00,44.4,3.9,962.9,999.8,300,4.6,8,20.3,16.093,1002.4,SCT:04,4572
2021-06-27T21:51:00,43.9,3.9,961.9,999,,,9,20.1,16.093,1001.4,SCT:04,3048
2021-06-27T22:51:00,43.9,3.9,960.9,997.9,,3.1,9,20.1,16.093,1000.3,FEW:02,3353
2021-06-27T23:51:00,44.4,3.9,959.9,996.9,330,3.1,8,20.3,16.093,999.3,FEW:02,3353
2021-06-28T00:51:00,44.4,3.9,959.6,996.3,320,6.2,8,20.3,16.093,999,FEW:02,2438
2021-06-28T01:51:00,42.8,4.4,959.6,996.3,240,5.1,9,19.9,16.093,999,SCT:04,2438
2021-06-28T02:51:00,42.2,3.9,959.9,996.9,260,3.6,9,19.6,16.093,999.3,FEW:02,2438
2021-06-28T03:51:00,42.2,3.3,960.6,997.3,310,3.6,9,19.5,16.093,1000,BKN:07,3353
2021-06-28T04:51:00,41.7,1.7,961.9,998.6,30,6.2,8,18.8,16.093,1001.4,BKN:07,3353
2021-06-28T05:51:00,40,2.2,962.2,999,60,4.1,9,18.5,16.093,1001.7,BKN:07,5182
2021-06-28T06:51:00,38.9,1.1,962.5,999.3,70,2.6,9,17.8,16.093,1002,BKN:07,3658
2021-06-28T07:51:00,38.9,0.6,962.9,1000,60,3.1,9,17.7,16.093,1002.4,BKN:07,3658
2021-06-28T08:51:00,35.6,6.7,963.8,1000.9,150,7.2,17,18.5,16.093,1003.4,BKN:07,5486
2021-06-28T09:51:00,33.9,8.3,964.5,1001.8,120,5.7,21,18.6,16.093,1004.1,FEW:02,5486
2021-06-28T10:51:00,33.3,8.9,964.8,1002.1,100,6.2,22,18.6,16.093,1004.4,FEW:02,5486
2021-06-28T11:51:00,32.2,9.4,965.8,1002.9,90,4.1,24,18.5,16.093,1005.4,FEW:02,3658
2021-06-28T12:51:00,31.7,10,966.5,1003.5,80,5.7,26,18.5,16.093,1006.1,FEW:02,3658
2021-06-28T13:51:00,32.2,10.6,966.8,1003.9,90,4.1,26,19,16.093,1006.4,FEW:02,3658
2021-06-28T14:51:00,33.9,10,967.1,1004.3,90,5.7,23,19.2,16.093,1006.8,FEW:02,3658
2021-06-28T15:51:00,35,10.6,967.1,1004.5,80,5.1,23,19.8,16.093,1006.8,FEW:02,3658
2021-06-28T16:51:00,36.7,10.6,967.1,1004.2,130,5.1,20,20.3,16.093,1006.8,FEW:02,3048
2021-06-28T17:51:00,37.8,10.6,966.8,1004.1,90,4.6,19,20.6,16.093,1006.4,FEW:02,3048
2021-06-28T18:51:00,38.9,10.6,966.1,1003.5,150,3.6,18,20.9,16.093,1005.8,FEW:02,3353
2021-06-28T19:51:00,39.4,10,965.5,1002.7,,2.1,17,20.9,16.093,1005.1,FEW:02,3658
2021-06-28T20:51:00,40.6,8.3,964.8,1002,110,2.6,14,20.6,16.093,1004.4,FEW:02,3658
2021-06-28T21:51:00,42.2,7.2,963.8,1000.9,170,3.6,12,20.7,16.093,1003.4,FEW:02,3658
2021-06-28T22:51:00,42.2,7.2,962.9,1000,180,6.7,12,20.7,16.093,1002.4,FEW:02,3658
2021-06-28T23:51:00,41.1,6.7,962.2,999.5,,2.1,12,20.1,16.093,1001.7,SCT:04,3658
2021-06-29T00:51:00,41.1,6.7,962.2,999.3,270,3.1,12,20.1,16.093,1001.7,SCT:04,3658
2021-06-29T01:51:00,40.6,7.2,962.5,999.6,230,3.6,13,20.2,16.093,1002,SCT:04,3658
2021-06-29T02:51:00,39.4,7.2,962.9,999.9,240,3.6,14,19.8,16.093,1002.4,SCT:04,3658
2021-06-29T03:51:00,38.9,7.2,963.5,1000.7,170,2.6,14,19.7,16.093,1003,SCT:04,3353
2021-06-29T04:51:00,36.7,10.6,965.2,1002.5,110,8.2,20,20.3,16.093,1004.7,BKN:07,3353
2021-06-29T05:51:00,35,11.1,965.8,1003.2,100,7.2,23,20,16.093,1005.4,BKN:07,3353
2021-06-29T06:51:00,34.4,10.6,966.5,1003.6,110,8.2,23,19.6,16.093,1006.1,SCT:04,3353
2021-06-29T07:51:00,33.9,10.6,966.8,1004.3,130,6.2,24,19.5,16.093,1006.4,SCT:04,6096
2021-06-29T08:51:00,32.8,10.6,967.4,1004.8,120,7.2,26,19.1,16.093,1007.1,FEW:02,5182
2021-06-29T09:51:00,31.7,11.7,967.8,1005.2,140,7.7,29,19.3,16.093,1007.5,FEW:02,5182
2021-06-29T10:51:00,31.1,12.2,968.4,1005.7,130,5.7,31,19.4,16.093,1008.1,SCT:04,5182
2021-06-29T11:51:00,30.6,12.2,969.1,1006.7,100,3.6,32,19.2,16.093,1008.8,SCT:04,5182
2021-06-29T12:51:00,30.6,11.7,969.7,1007.3,120,3.1,31,18.9,16.093,1009.5,FEW:02,3658
2021-06-29T13:51:00,30.6,12.2,970.4,1008,120,4.6,32,19.2,16.093,1010.2,FEW:02,1524
2021-06-29T14:51:00,32.2,12.2,971.1,1008.4,130,6.2,29,19.7,14.484,1010.8,FEW:02,4572
2021-06-29T15:51:00,33.3,12.2,970.7,1008.4,140,5.1,28,20.1,16.093,1010.5,FEW:02,2438
2021-06-29T16:51:00,35,12.2,970.7,1008.3,100,5.7,25,20.6,16.093,1010.5,FEW:02,2743
2021-06-29T17:51:00,35.6,11.7,970.4,1007.9,130,5.1,23,20.5,16.093,1010.2,FEW:02,2896
2021-06-29T18:51:00,37.2,11.7,970.1,1007.6,110,3.1,21,21,16.093,1009.8,FEW:02,3048
2021-06-29T19:51:00,38.3,11.1,969.4,1006.9,,3.1,19,21,16.093,1009.1,FEW:02,3353
2021-06-29T20:51:00,38.3,11.1,968.4,1005.9,50,3.1,19,21,16.093,1008.1,FEW:02,3353
2021-06-29T21:51:00,39.4,10,967.8,1005,20,2.1,17,20.9,16.093,1007.5,FEW:02,3353
2021-06-29T22:51:00,40,9.4,966.8,1004.2,40,2.6,16,20.8,16.093,1006.4,FEW:02,3353
2021-06-29T23:51:00,39.4,9.4,966.1,1003.5,20,4.1,16,20.7,16.093,1005.8,FEW:02,3353
2021-06-30T00:51:00,38.9,9.4,965.8,1003.1,70,8.8,17,20.5,16.093,1005.4,FEW:02,3353
2021-06-30T01:51:00,38.9,8.9,966.5,1003.8,70,6.2,16,20.3,16.093,1006.1,FEW:02,3353
2021-06-30T02:51:00,38.3,8.3,966.5,1003.7,70,3.1,16,19.9,16.093,1006.1,FEW:02,3353
2021-06-30T03:51:00,38.3,8.9,967.8,1005,280,2.1,17,20.1,16.093,1007.5,FEW:02,3353
2021-06-30T04:51:00,36.1,10,968.8,1006.2,90,4.1,20,19.9,16.093,1008.5,FEW:02,3353
2021-06-30T05:51:00,36.1,9.4,968.8,1006.2,70,5.7,20,19.7,16.093,1008.5,FEW:02,4267
2021-06-30T06:51:00,35,10,969.1,1006.4,80,5.1,22,19.6,16.093,1008.8,FEW:02,4877
2021-06-30T07:51:00,33.3,10.6,969.4,1006.7,120,2.1,25,19.3,16.093,1009.1,SCT:04,4267
2021-06-30T08:51:00,33.3,10.6,969.4,1006.7,90,2.6,25,19.3,16.093,1009.1,FEW:02,7620
2021-06-30T09:51:00,33.3,11.1,969.7,1007.3,,0,26,19.6,16.093,1009.5,CLR:00,
2021-06-30T10:51:00,33.3,11.7,970.1,1007.6,40,3.1,27,19.8,16.093,1009.8,CLR:00,
2021-06-30T11:51:00,32.2,12.8,970.7,1008.3,60,3.1,31,20,16.093,1010.5,FEW:02,4267
2021-06-30T12:51:00,32.2,13.3,971.4,1009,,3.1,32,20.2,16.093,1011.2,FEW:02,4267
2021-06-30T13:51:00,32.2,13.9,972,1009.4,130,2.6,33,20.5,16.093,1011.9,FEW:02,4267
2021-06-30T14:51:00,32.8,14.4,972.4,1010.1,120,3.6,33,20.9,16.093,1012.2,FEW:02,5182
2021-06-30T15:51:00,34.4,14.4,972.4,1010,130,6.2,30,21.4,16.093,1012.2,FEW:02,5182
2021-06-30T16:51:00,36.1,14.4,972,1009.6,140,6.2,27,21.9,16.093,1011.9,FEW:02,2591
2021-06-30T17:51:00,36.1,13.9,971.7,1009.4,,3.1,26,21.6,16.093,1011.5,FEW:02,2743
2021-06-30T18:51:00,37.2,13.9,971.4,1008.9,200,3.6,25,21.9,16.093,1011.2,FEW:02,2743
2021-06-30T19:51:00,38.9,13.3,970.7,1008.2,,2.6,22,22.1,16.093,1010.5,FEW:02,3048
2021-06-30T20:51:00,38.9,13.3,970.1,1007.4,280,5.1,22,22.1,16.093,1009.8,FEW:02,3048
2021-06-30T21:51:00,39.4,13.3,969.4,1006.9,320,6.7,21,22.3,16.093,1009.1,FEW:02,3048
2021-06-30T22:51:00,38.9,12.8,969.1,1006.5,320,3.6,21,21.9,16.093,1008.8,FEW:02,3048
2021-06-30T23:51:00,38.9,12.8,968.8,1006.1,,3.1,21,21.9,16.093,1008.5,FEW:02,3353
2021-07-01T00:51:00,36.7,13.3,969.1,1006.6,50,9.8,24,21.5,16.093,1008.8,SCT:04,3353
2021-07-01T01:51:00,36.7,12.8,969.1,1006.7,80,7.2,24,21.3,16.093,1008.8,FEW:02,2438
2021-07-01T02:51:00,35,12.2,969.7,1007.1,80,5.7,25,20.5,16.093,1009.5,FEW:02,2438
2021-07-01T03:51:00,35,12.2,970.4,1007.9,130,3.1,25,20.6,16.093,1010.2,FEW:02,3048
2021-07-01T04:51:00,33.9,14.4,971.1,1008.6,150,4.6,31,21.3,16.093,1010.8,FEW:02,5182
2021-07-01T05:51:00,32.8,15.6,971.4,1009,140,4.6,35,21.5,16.093,1011.2,FEW:02,5182
2021-07-01T06:51:00,32.2,16.1,971.4,1008.9,120,2.6,38,21.6,16.093,1011.2,SCT:04,5182
2021-07-01T07:51:00,31.7,16.1,971.4,1008.8,140,3.6,39,21.5,16.093,1011.2,BKN:07,5182
2021-07-01T08:51:00,31.1,17.2,971.1,1008.6,130,3.6,43,21.9,16.093,1010.8,BKN:07,7010
2021-07-01T09:51:00,31.1,16.1,971.1,1008.6,100,2.1,40,21.3,16.093,1010.8,BKN:07,7010
2021-07-01T10:51:00,30.6,14.4,971.4,1008.9,70,2.6,37,20.3,16.093,1011.2,SCT:04,7010
2021-07-01T11:51:00,30.6,14.4,971.7,1009.2,90,2.1,37,20.3,16.093,1011.5,BKN:07,7010
2021-07-01T12:51:00,30,14.4,972,1009.8,110,1.5,39,20.1,16.093,1011.9,BKN:07,7010
2021-07-01T13:51:00,30.6,14.4,972.4,1010.2,130,1.5,37,20.3,16.093,1012.2,SCT:04,4572
2021-07-01T14:51:00,31.7,14.4,973,1010.6,,0,35,20.6,16.093,1012.9,FEW:02,4572
2021-07-01T15:51:00,33.9,14.4,973,1010.6,300,2.1,31,21.3,16.093,1012.9,FEW:02,4572
2021-07-01T16:51:00,34.4,14.4,972.4,1010.2,330,2.1,30,21.4,16.093,1012.2,FEW:02,3658
2021-07-01T17:51:00,35.6,13.9,972,1009.8,280,1.5,27,21.5,16.093,1011.9,FEW:02,3048
2021-07-01T18:51:00,37.8,13.3,971.4,1008.7,270,4.1,23,21.8,16.093,1011.2,FEW:02,3048
2021-07-01T19:51:00,38.3,13.3,970.1,1007.6,,2.1,22,22,16.093,1009.8,FEW:02,3048
2021-07-01T20:51:00,38.9,13.3,969.1,1006.4,,0,22,22.1,16.093,1008.8,FEW:02,3048
2021-07-01T21:51:00,40,12.2,968.4,1005.7,330,2.6,19,22,16.093,1008.1,FEW:02,3048
2021-07-01T22:51:00,40.6,12.2,967.4,1004.7,,2.1,18,22.1,16.093,1007.1,FEW:02,3048
2021-07-01T23:51:00,40.6,12.2,966.5,1003.9,,1.5,18,22.1,16.093,1006.1,FEW:02,3048
2021-07-02T00:51:00,41.1,12.8,966.1,1003.6,250,4.6,19,22.5,16.093,1005.8,FEW:02,3048
2021-07-02T01:51:00,40,12.8,966.1,1003.4,240,2.6,20,22.2,16.093,1005.8,FEW:02,3048
2021-07-02T02:51:00,38.9,12.2,966.8,1004,210,2.6,20,21.6,16.093,1006.4,FEW:02,3048
2021-07-02T03:51:00,38.9,12.8,967.4,1004.8,210,3.1,21,21.9,16.093,1007.1,FEW:02,3048
2021-07-02T04:51:00,38.3,12.8,968.1,1005.5,170,2.1,22,21.7,16.093,1007.8,FEW:02,3048
2021-07-02T05:51:00,34.4,15.6,969.4,1006.9,80,9.8,32,22,16.093,1009.1,FEW:02,3048
2021-07-02T06:51:00,33.9,16.7,970.4,1008,40,5.1,36,22.4,16.093,1010.2,FEW:02,1829
2021-07-02T07:51:00,33,17,969.7,1007.3,10,2.6,38,22.4,16.093,1009.5,FEW:02,1494
2021-07-02T08:51:00,33.3,16.1,969.1,1006.6,120,2.1,36,21.9,16.093,1008.8,FEW:02,1829
2021-07-02T09:51:00,31.7,17.2,969.4,1006.8,110,3.1,42,22,16.093,1009.1,SCT:04,3048
2021-07-02T10:51:00,31.7,16.1,970.1,1007.4,70,2.1,39,21.5,16.093,1009.8,FEW:02,3658
2021-07-02T11:51:00,32.2,15,970.4,1008,20,2.6,35,21,16.093,1010.2,FEW:02,3658
2021-07-02T12:51:00,32.2,15.6,971.1,1008.7,70,1.5,37,21.3,16.093,1010.8,FEW:02,2591
2021-07-02T13:51:00,32.8,15.6,971.4,1009,,0,35,21.5,16.093,1011.2,FEW:02,3658
2021-07-02T14:51:00,32.8,18.3,972,1009.6,,0,42,23,16.093,1011.9,FEW:02,3658
2021-07-02T15:51:00,33.3,17.2,972,1009.7,270,3.1,38,22.5,16.093,1011.9,FEW:02,3962
2021-07-02T16:51:00,33.9,16.7,972,1009.7,310,2.1,36,22.4,16.093,1011.9,FEW:02,1981
2021-07-02T17:51:00,33.9,16.1,972,1009.8,,0,34,22.1,16.093,1011.9,FEW:02,2134
2021-07-02T18:51:00,35.6,16.7,971.7,1009.4,280,2.1,32,22.8,16.093,1011.5,FEW:02,2286
2021-07-02T19:51:00,37.2,16.7,971.1,1008.4,,2.1,30,23.3,16.093,1010.8,FEW:02,2438
2021-07-02T20:51:00,37.8,16.7,970.1,1007.5,,2.1,29,23.4,16.093,1009.8,FEW:02,2438
2021-07-02T21:51:00,38.3,15.6,968.8,1006.2,,1.5,26,23,16.093,1008.5,FEW:02,2438
2021-07-02T22:51:00,39.4,14.4,967.8,1005.2,270,4.6,23,22.8,16.093,1007.5,FEW:02,2438
2021-07-02T23:51:00,40,15,967.4,1004.9,220,4.6,23,23.2,16.093,1007.1,FEW:02,2438
2021-07-03T00:51:00,39.4,13.9,967.4,1004.8,280,4.6,22,22.5,16.093,1007.1,SCT:04,2438
2021-07-03T01:51:00,39.4,13.3,967.8,1005.1,270,1.5,21,22.3,16.093,1007.5,FEW:02,2438
2021-07-03T02:51:00,38.9,14.4,968.4,1005.8,210,1.5,23,22.6,16.093,1008.1,FEW:02,3048
2021-07-03T03:51:00,36.7,13.9,969.4,1006.7,150,5.7,25,21.8,16.093,1009.1,FEW:02,3048
2021-07-03T04:51:00,34.4,15.6,970.4,1007.9,160,7.7,32,22,16.093,1010.2,SCT:04,4572
