DATE,Temperature,Dew Point Temperature,Station Level Pressure,Sea Level Pressure,Wet Bulb Temperature,Altimeter,Day Of Year,Combined mmBTU,KW,CHWTON,HTmmBTU,GHG
2022/9/4 5:00,36.7,15.6,972.4,1009.9,22.6,1012.2,0.277810911,197.96,16818.85,11367.73,4.16,9.131
2022/9/4 6:00,36.1,15.6,973,1010.5,22.4,1012.9,0.277810911,185.81,15158.33,10823.33,4.21,8.194
2022/9/4 7:00,35.6,15.6,973.3,1010.8,22.3,1013.2,0.277810911,201.81,19285.33,10978.08,4.08,9.764
2022/9/4 8:00,35,15.6,972.7,1010.3,22.1,1012.5,0.277810911,207.97,19226.47,11535.4,3.95,8.322
2022/9/4 9:00,33.9,16.7,973,1010.5,22.4,1012.9,0.277810911,217.21,19804.85,12139.77,3.96,7.414
2022/9/4 10:00,33.3,16.7,973,1010.6,22.2,1012.9,0.277810911,232.895,20831.11667,12756.35,3.83,7.532
2022/9/4 11:00,32.2,16.7,973,1010.7,21.9,1012.9,0.277810911,248.58,21857.38333,12983.35,3.86,9.552
2022/9/4 12:00,32.2,16.7,973.3,1010.8,21.9,1013.2,0.277810911,241.92,22883.65,13328.85,3.89,7.71
2022/9/4 13:00,31.7,15.6,973.7,1011.1,21.2,1013.5,0.277810911,235.74,20765.4,13408.58,3.99,8.486333333
2022/9/4 14:00,32.2,12.8,974,1011.6,20,1013.9,0.277810911,232.36,19919.3,13383.08,3.8,9.262666667
2022/9/4 15:00,33.3,12.8,974,1011.7,20.3,1013.9,0.277810911,245.07,18426.49667,12875.68,3.72,10.039
2022/9/4 16:00,36.1,12.8,974,1011.5,21.1,1013.9,0.277810911,235.27,16933.69333,12668.93,3.93,9.826
2022/9/4 17:00,36.7,12.8,973.7,1011.2,21.3,1013.5,0.277810911,203.8,15440.89,12278.75,3.77,9.7995
2022/9/4 18:00,37.8,12.2,973,1010.5,21.4,1012.9,0.277810911,208.45,18613.78,11759.9,3.82,9.773
2022/9/4 19:00,39.4,12.8,972,1009.4,22.1,1011.9,0.277810911,205.76,19486.9,11284.1,3.86,10.52
2022/9/4 20:00,40.6,11.7,971.1,1008.3,21.9,1010.8,0.277810911,192.38,16903.65,10893.2,3.98,9.179
2022/9/4 21:00,40.6,10.6,969.7,1007.2,21.4,1009.5,0.277810911,193.99,19334.08,10336.15,3.99,10.499
2022/9/4 22:00,41.1,10.6,968.8,1006.2,21.6,1008.5,0.277810911,196.77,21532.9,9949.58,3.9,8.9005
2022/9/4 23:00,42.2,11.1,968.1,1005.3,22.1,1007.8,0.277810911,159.94,19688.765,9163.9,4.09,7.302
2022/9/5 0:00,41.7,11.1,967.4,1004.8,21.9,1007.1,0.285554031,170.85,17844.63,8824.6,4.07,9.686
2022/9/5 1:00,41.7,11.1,967.1,1004.6,21.9,1006.8,0.285554031,173.89,18999.15,8737.74,4.21,10.312
2022/9/5 2:00,40,12.2,967.4,1004.8,21.9,1007.1,0.285554031,158.34,17638.95,8840.876667,3.97,8.283
2022/9/5 3:00,38.9,11.7,967.8,1005.2,21.4,1007.5,0.285554031,161.21,16278.75,8944.013333,3.99,8.834
2022/9/5 4:00,37.8,11.7,968.8,1005.9,21.1,1008.5,0.285554031,164.79,17483.79,9047.15,4.34,8.227
2022/9/5 5:00,37.2,11.1,968.8,1006,20.7,1008.5,0.285554031,188.59,18688.83,10054.73,4.17,10.148
2022/9/5 6:00,36.1,10.6,968.8,1006.1,20.2,1008.5,0.285554031,183.07,17839.055,10356.67,4.2,8.594
2022/9/5 7:00,34.4,10.6,969.4,1006.6,19.7,1009.1,0.285554031,194.2,16989.28,10999.65,4.23,8.501
2022/9/5 8:00,33.9,10.6,969.4,1006.7,19.5,1009.1,0.285554031,203.72,19046.1,11227.05,4,8.241
2022/9/5 9:00,33.3,10,969.4,1006.9,19.1,1009.1,0.285554031,214.11,20679.24,11631.2,3.97,6.682
2022/9/5 10:00,32.2,10.6,969.4,1007,19,1009.1,0.285554031,216.9,19599.73,12200.93,3.865,6.639
2022/9/5 11:00,31.7,11.7,969.7,1007,19.3,1009.5,0.285554031,213.87,17381.1,12566.38,3.76,6.9485
2022/9/5 12:00,32.2,10.6,970.1,1007.3,19,1009.8,0.285554031,225.3,19290.75,12966.67,3.88,7.258
2022/9/5 13:00,31.1,11.1,970.4,1008,18.9,1010.2,0.285554031,231.52,20502.88,13137.4,3.91,7.5675
2022/9/5 14:00,31.1,11.7,971.1,1008.7,19.1,1010.8,0.285554031,240.46,22384.8,13342.75,3.97,7.877
2022/9/5 15:00,33.3,10.6,971.4,1009,19.3,1011.2,0.285554031,238.61,21541.65,13445.55,3.76,8.027
2022/9/5 16:00,33.9,11.1,971.4,1009,19.7,1011.2,0.285554031,237.62,21475.13,13369.83,3.91,8.946
2022/9/5 17:00,37.2,10.6,971.4,1008.9,20.5,1011.2,0.285554031,226.01,18189.65,13346.3,3.79,8.469
2022/9/5 18:00,37.8,11.1,971.4,1008.6,20.9,1011.2,0.285554031,231.41,20097.57,13240.97,3.94,10.591
2022/9/5 19:00,39.4,10.6,970.4,1007.6,21.1,1010.2,0.285554031,225.2,20210.53,12705.5,3.77,10.911
2022/9/5 20:00,41.1,10,969.4,1006.6,21.4,1009.1,0.285554031,208.17,18092.88,11862.6,4.08,9.823
2022/9/5 21:00,41.7,10.6,968.4,1005.8,21.7,1008.1,0.285554031,196.94,17042.25,11234.52,3.98,9.25
2022/9/5 22:00,42.8,10.6,967.4,1004.6,22,1007.1,0.285554031,193.66,18130.7,10654.57,3.94,9.843
2022/9/5 23:00,41.1,10,966.8,1004,21.4,1006.4,0.285554031,206.22,23426.47,10191.08,4,10.571
2022/9/6 0:00,41.7,10,966.1,1003.5,21.5,1005.8,0.293360696,194.26,20808.35,9929.35,4.1,11.299
2022/9/6 1:00,41.7,10,966.1,1003.4,21.5,1005.8,0.293360696,197.47,22538.17,9703.05,4.13,11.228
2022/9/6 2:00,40.6,10,966.1,1003.3,21.2,1005.8,0.293360696,184.97,20555.45,9231.61,4.06,11.157
2022/9/6 3:00,39.4,10.6,966.8,1004,21.1,1006.4,0.293360696,168.07,17143.7,9372.97,4.21,9.305
2022/9/6 4:00,38.9,10,967.4,1004.7,20.7,1007.1,0.293360696,177.99,20364.8,9514.33,4.12,11.055
2022/9/6 5:00,37.2,11.1,967.8,1005.1,20.7,1007.5,0.293360696,194.28,21717.78,9655.69,4.3,11.793
2022/9/6 6:00,37.2,11.7,968.1,1005.3,20.9,1007.8,0.293360696,192.14,18428.05,10412.5,4.31,9.959
2022/9/6 7:00,35.6,12.8,968.4,1005.7,21,1008.1,0.293360696,199.38,19844.2,10617.85,4.26,10.081
2022/9/6 8:00,34.4,13.3,968.8,1006,20.9,1008.5,0.293360696,197.51,20599.5,11719.58,4.19,9.883333333
2022/9/6 9:00,33.9,13.3,968.8,1006.2,20.7,1008.5,0.293360696,226.02,21354.8,12419.3,4.12,9.685666667
2022/9/6 10:00,32.8,12.2,969.4,1006.7,19.9,1009.1,0.293360696,248.08,20336.05,13026.25,3.89,9.488
2022/9/6 11:00,32.2,11.7,969.7,1007.2,19.5,1009.5,0.293360696,229.8,19317.3,13317.85,4.07,9.653
2022/9/6 12:00,31.1,11.7,970.1,1007.5,19.1,1009.8,0.293360696,240.94,21375.53,13668.53,3.98,9.818
2022/9/6 13:00,31.1,10.6,970.4,1008,18.6,1010.2,0.293360696,247.38,20955.53667,13974.67,3.8,9.983
2022/9/6 14:00,31.1,10,971.7,1009.2,18.4,1011.5,0.293360696,253.82,20535.54333,14292.77,3.68,10.148
2022/9/6 15:00,32.8,10,972.4,1009.8,18.9,1012.2,0.293360696,246.63,20115.55,14520.05,3.75,10.313
2022/9/6 16:00,34.4,10.6,973,1010.4,19.7,1012.9,0.293360696,242.72,18667.85,14607.88,3.73,10.478
2022/9/6 17:00,37.8,8.3,973.3,1010.7,19.8,1013.2,0.293360696,240.685,19133.81,14484.57,3.74,10.643
2022/9/6 18:00,39.4,8.3,973.3,1010.7,20.3,1013.2,0.293360696,238.65,19599.77,13991.85,3.87,10.318
2022/9/6 19:00,41.1,7.8,972.7,1010.1,20.6,1012.5,0.293360696,223.14,18234.3,13077.58,3.99,9.861
2022/9/6 20:00,41.1,6.7,972,1009.4,20.2,1011.9,0.293360696,217.01,18964.9,12342.47,4.19,10.298
2022/9/6 21:00,42.2,7.2,971.4,1008.7,20.7,1011.2,0.293360696,197.78,17989.78,11018.63,4.17,9.769
2022/9/6 22:00,42.2,7.2,970.7,1008.1,20.7,1010.5,0.293360696,203.4,21701.82,10442.45,4.04,11.783
2022/9/6 23:00,42.8,8.3,970.1,1007.5,21.2,1009.8,0.293360696,190.78,20994.72,9575.42,4.24,11.377
2022/9/7 0:00,41.7,8.3,970.1,1007.6,20.9,1009.8,0.301228593,181.71,20205.1,9622.275,4.07,10.971
2022/9/7 1:00,41.7,8.9,970.1,1007.4,21.1,1009.8,0.301228593,192.8,21311.25,9669.13,4.05,11.569
2022/9/7 2:00,41.1,8.3,970.1,1007.5,20.8,1009.8,0.301228593,192.33,17348.53,10766.75,3.93,9.413
2022/9/7 3:00,40.6,7.2,970.7,1008.2,20.2,1010.5,0.301228593,229.77,24875.53,11733.55,4.09,10.33
2022/9/7 4:00,38.9,7.8,971.7,1009.2,19.9,1011.5,0.301228593,196.14,20718.17,10087.43,4.39,11.247
2022/9/7 5:00,38.3,6.7,972.4,1009.8,19.4,1012.2,0.301228593,195.69,19666.65,10359.2,4.28,10.677
2022/9/7 6:00,36.7,6.7,973,1010.4,18.9,1012.9,0.301228593,216.08,20328.9,11869,4.28,11.01
2022/9/7 7:00,35,8.3,973.7,1011.2,19,1013.5,0.301228593,231.91,19535.38,13420.85,4.2,9.968
2022/9/7 8:00,32.8,7.2,974.3,1011.9,17.8,1014.2,0.301228593,266.55,21491.88,15748.27,4.24,9.745
2022/9/7 9:00,32.2,10.6,975,1012.5,19,1014.9,0.301228593,289.25,22956.02,17230.65,4.16,9.24
2022/9/7 10:00,31.1,12.2,975.3,1012.9,19.4,1015.2,0.301228593,307.5,22268.96667,16904.85,4.03,10.442
2022/9/7 11:00,30.6,15,975,1012.7,20.6,1014.9,0.301228593,300.545,21581.91333,16579.05,3.91,9.152
2022/9/7 12:00,30,18.9,975.3,1013,22.5,1015.2,0.301228593,293.59,20894.86,16253.25,4.03,8.997
2022/9/7 13:00,30,15.6,976,1013.6,20.7,1015.9,0.301228593,282.71,20207.80667,15927.45,3.93,9.496
2022/9/7 14:00,31.1,20.6,976.6,1014.4,23.8,1016.6,0.301228593,269.52,19520.75333,15313.83,4.1,8.847
2022/9/7 15:00,32.2,21.1,977,1014.8,24.4,1016.9,0.301228593,248.02,18833.7,14975.85,4.05,9.304333333
2022/9/7 16:00,33.3,21.1,977.6,1015.2,24.7,1017.6,0.301228593,246.9,19087.08,14836.05,3.99,9.761666667
2022/9/7 17:00,34.4,20.6,977.6,1015.3,24.7,1017.6,0.301228593,247.48,21260.42,14250.8,3.93,10.219
2022/9/7 18:00,36,19,977,1014.45,24.2,1016.9,0.301228593,228.47,19512.8,13153.23,4.06,10.217
2022/9/7 19:00,37.8,16.7,976,1013.6,23.4,1015.9,0.301228593,226.29,21316.03,12442.32,4.25,11.524
2022/9/7 20:00,38.3,13.3,975,1012.5,22,1014.9,0.301228593,192.98,20476.35,11559.92,4.22,11.093
2022/9/7 21:00,40,12.2,974,1011.5,22,1013.9,0.301228593,198.82,19636.67,11583.78,4.29,10.662
2022/9/7 22:00,40.6,10.6,972.7,1010.3,21.4,1012.5,0.301228593,192.48,18727.4,11607.64,4.15,10.152
2022/9/7 23:00,39.4,10,971.7,1009.2,20.9,1011.5,0.301228593,211.76,19938.3,11631.5,4.15,11.112
2022/9/8 0:00,40,8.3,971.1,1008.6,20.5,1010.8,0.30915539,216.17,17842,12598.98,4.11,9.687
2022/9/8 1:00,40.6,6.1,971.1,1008.4,19.9,1010.8,0.30915539,222.1,20169.88,12423.35,4.2,10.948
2022/9/8 2:00,39.4,6.1,971.1,1008.4,19.5,1010.8,0.30915539,228.99,22708.88,12283.55,4.11,12.328
2022/9/8 3:00,38.3,7.2,971.7,1009.4,19.6,1011.5,0.30915539,212.18,17901.4,12241.75,4.19,9.716
2022/9/8 4:00,37.8,3.3,972.7,1010.5,18.1,1012.5,0.30915539,222.89,19595.1,12651.48,4.21,10.638
2022/9/8 5:00,37.2,6.1,973.3,1010.8,18.8,1013.2,0.30915539,241,21155.45,13699.9,4.41,11.487
2022/9/8 6:00,34.4,8.3,973.7,1011.5,18.8,1013.5,0.30915539,252.87,21115.93,14705.13,4.35,11.452
2022/9/8 7:00,32.8,10.6,974,1011.55,19.2,1013.9,0.30915539,271.88,24912.58,15215.4,4.29,11.733
2022/9/8 8:00,31.7,18.9,974,1011.6,23,1013.9,0.30915539,275.51,25110.33,15453.35,4.39,12.014
2022/9/8 9:00,31.1,18.3,973.7,1011.4,22.5,1013.5,0.30915539,267.88,21815.03,15757.98,4.35,9.997
2022/9/8 10:00,30.6,18.9,973.3,1011.1,22.7,1013.2,0.30915539,278.19,23609.02,16136.15,4,9.754
2022/9/8 11:00,30,19.4,972.7,1010.4,22.8,1012.5,0.30915539,301.53,20988.095,16798.43,3.71,11.694
2022/9/8 12:00,30.6,19.4,972.7,1010.2,23,1012.5,0.30915539,268.24,18367.17,16814.75,3.8,10.192
2022/9/8 13:00,29.4,19.4,972.4,1009.9,22.7,1012.2,0.30915539,278.73,23102.53,16338.25,3.84,8.69
2022/9/8 14:00,29.4,20,972,1009.8,23,1011.9,0.30915539,272.88,23346.4,15779.4,3.87,8.845
2022/9/8 15:00,30.6,20,972,1009.6,23.3,1011.9,0.30915539,258.9,19933.47,15598.45,3.71,9.392
2022/9/8 16:00,31.7,20,971.4,1008.9,23.6,1011.2,0.30915539,265.52,22619.33,15372.95,3.87,9.939
2022/9/8 17:00,32.8,19.4,971.1,1008.6,23.6,1010.8,0.30915539,256.45,22385.63,14677.35,3.94,11.027
2022/9/8 18:00,33.9,18.9,970.4,1008,23.6,1010.2,0.30915539,241.89,20756.35,13935.8,3.84,10.962
2022/9/8 19:00,35.6,18.3,969.1,1006.7,23.7,1008.8,0.30915539,223.78,18243.03,13125.65,4.02,9.866
2022/9/8 20:00,36.7,15.6,968.1,1005.6,22.6,1007.8,0.30915539,205.85,18617.115,12835.58,4.04,10.09
2022/9/8 21:00,38.3,13.9,966.8,1004.3,22.2,1006.4,0.30915539,217.05,18991.2,12338.77,4.18,10.314
2022/9/8 22:00,40,13.3,965.8,1003,22.4,1005.4,0.30915539,208.06,21539.48,10854.88,4.3,9.977
2022/9/8 23:00,39.4,12.2,964.8,1001.9,21.8,1004.4,0.30915539,186.11,17959.35,10037.07,4.38,9.64
2022/9/9 0:00,38.9,12.8,963.8,1001.2,21.9,1003.4,0.317138738,190.95,20065,9845.44,4.34,10.895
2022/9/9 1:00,38.9,12.2,963.5,1000.8,21.6,1003,0.317138738,175.43,19601.83333,10150.672,4.11,9.201
2022/9/9 2:00,37.8,12.2,963.8,1001,21.3,1003.4,0.317138738,171.89,19138.66667,10455.904,4.34,8.557
2022/9/9 3:00,36.7,12.2,964.5,1001.8,21,1004.1,0.317138738,185.02,18675.5,10761.136,4.03,10.137
2022/9/9 4:00,36.7,11.7,965.2,1002.5,20.8,1004.7,0.317138738,196.9,19904.92,11066.368,4.23,10.805
2022/9/9 5:00,35.6,11.7,965.5,1003,20.4,1005.1,0.317138738,211.32,20689.85,11371.6,4.27,11.234
2022/9/9 6:00,34.4,12.2,965.8,1003.1,20.4,1005.4,0.317138738,218.36,20766.13,11930.63,4.34,11.26
2022/9/9 7:00,34.4,13.3,965.5,1002.9,20.9,1005.1,0.317138738,221.58,19250.81,12616.7,4.49,9.911
2022/9/9 8:00,33.3,12.2,965.2,1002.6,20,1004.7,0.317138738,224.74,18756.3,13047.8,4.17,8.475
2022/9/9 9:00,32.8,12.2,965.2,1002.3,19.9,1004.7,0.317138738,232.51,19342.35,13514.73,4.33,7.758
2022/9/9 10:00,31.7,12.8,965.2,1002.3,19.8,1004.7,0.317138738,251.87,23036.2,14107.52,3.98,9.84
2022/9/9 11:00,31.7,12.8,965.2,1002.4,19.8,1004.7,0.317138738,248.47,20338.92,14589.63,4,7.322
2022/9/9 12:00,31.7,15.6,965.2,1002.6,21.2,1004.7,0.317138738,268.24,20528.56,14952.22,3.95,8.666
2022/9/9 13:00,31.1,13.9,965.8,1003.1,20.1,1005.4,0.317138738,256.18,20718.2,15120.25,4.04,9.23525
2022/9/9 14:00,31.1,15,966.5,1004,20.7,1006.1,0.317138738,261.35,21106.73,15451.25,3.92,9.8045
2022/9/9 15:00,31.7,15,966.8,1004.3,20.9,1006.4,0.317138738,241.9,21101.91,15350.7,3.81,10.37375
2022/9/9 16:00,32.2,15,967.1,1004.6,21,1006.8,0.317138738,268.35,21097.09,15321.38,3.78,10.943
2022/9/9 17:00,33.3,15,967.1,1004.6,21.4,1006.8,0.317138738,258.86,21092.27,15234.7,4.07,10.759
2022/9/9 18:00,32.8,15.6,966.8,1004.3,21.5,1006.4,0.317138738,248.99,20796.4,14482.38,4.24,11.189
2022/9/9 19:00,35.6,15,966.5,1003.8,22,1006.1,0.317138738,239.11,19758.83,13944.52,4.35,10.723
2022/9/9 20:00,36.1,14.4,965.5,1002.9,21.9,1005.1,0.317138738,223.41,17304.85,13323.53,4.48,9.397
2022/9/9 21:00,36.7,15,965.2,1002.2,22.3,1004.7,0.317138738,216.93,18246.715,12925.78,4.41,9.137
2022/9/9 22:00,37.2,15,963.8,1001.3,22.4,1003.4,0.317138738,223.54,19188.58,12809.42,4.35,10.418
2022/9/9 23:00,38.3,15,963.5,1000.7,22.7,1003,0.317138738,229,22947.7,12190.93,4.41,10.7915
2022/9/10 0:00,35.6,16.7,963.2,1000.5,22.8,1002.7,0.325176272,215.87,20564.65,11766.97,4.49,11.165
2022/9/10 1:00,31.1,17.8,964.8,1002.2,22.2,1004.4,0.325176272,219.69,21952.38,11688.63,4.52,11.916
2022/9/10 2:00,28.9,19.4,965.8,1003.4,22.5,1005.4,0.325176272,199.68,20391.955,11575.5,4.43,8.96
2022/9/10 3:00,27.8,18.9,967.8,1005.4,21.8,1007.5,0.325176272,202.76,18831.53,11758.25,4.58,10.222
2022/9/10 4:00,24.4,21.1,969.4,1007.2,22.2,1009.1,0.325176272,214.15,21547.28,11941,4.6,11.699
2022/9/10 5:00,25,21.7,969.7,1007.7,22.7,1009.5,0.325176272,204.86,20774.68,12123.75,4.64,9.445
2022/9/10 6:00,25.6,21.7,970.4,1008.4,22.9,1010.2,0.325176272,220.36,20002.08,12306.5,4.43,10.851
2022/9/10 7:00,24.4,22.2,970.7,1008.6,22.9,1010.5,0.325176272,244.46,19687.205,13250.15,4.54,9.5965
2022/9/10 8:00,23.9,22.2,970.4,1008.4,22.8,1010.2,0.325176272,231.37,19372.33,13415.32,4.29,8.342
2022/9/10 9:00,23.9,21.7,970.7,1008.4,22.4,1010.5,0.325176272,243.82,21504.55,13858.85,4.14,8.409
2022/9/10 10:00,23.9,21.1,971.1,1008.7,22,1010.8,0.325176272,243.73,19647.33,14372.1,4.22,8.014
2022/9/10 11:00,23.9,20.6,971.1,1008.9,21.7,1010.8,0.325176272,251.43,22047.03,14338.27,4.14,7.619
2022/9/10 12:00,23.9,21.7,971.4,1009.2,22.4,1011.2,0.325176272,246.62,21029.78,14207.22,4.37,7.751333333
2022/9/10 13:00,24.4,21.1,971.7,1009.8,22.2,1011.5,0.325176272,244.04,20232.1,14229.38,4.25,7.883666667
2022/9/10 14:00,25,21.1,972.4,1010.3,22.4,1012.2,0.325176272,245.88,20997.85,14173.45,4.15,8.016
2022/9/10 15:00,25.6,21.1,972.4,1010.6,22.5,1012.2,0.325176272,253.66,20362.615,14095.08,4.27,10.485
2022/9/10 16:00,27.2,20,973,1011,22.4,1012.9,0.325176272,239.73,19727.38,14023.48,4.13,8.803
2022/9/10 17:00,28.9,20,973.3,1011.5,22.8,1013.2,0.325176272,247.49,19563.715,13941.05,4.03,10.734
2022/9/10 18:00,30,19.4,973.3,1011.4,22.8,1013.2,0.325176272,233.83,19400.05,13612.5,4.28,10.383
2022/9/10 19:00,31.7,18.3,972.7,1010.6,22.7,1012.5,0.325176272,225.08,19312.65,12910.23,4.26,10.47
2022/9/10 20:00,32.2,18.3,972,1009.9,22.8,1011.9,0.325176272,216.06,17678.1,12616.15,4.35,9.591
2022/9/10 21:00,33.3,17.2,971.4,1009.1,22.5,1011.2,0.325176272,216.03,18585.17,12377.75,4.08,10.092
2022/9/10 22:00,33.3,17.8,970.4,1008.3,22.8,1010.2,0.325176272,215.86,20258.85,11868.75,4.3,10.19
2022/9/10 23:00,33.9,17.2,970.1,1007.8,22.7,1009.8,0.325176272,203.33,18948.5,11208.92,4.16,10.288
2022/9/11 0:00,33.9,16.7,969.7,1007.6,22.4,1009.5,0.333265611,190.88,15972.07,11012.7,4.23,8.671
2022/9/11 1:00,33.9,17.2,969.7,1007.7,22.7,1009.5,0.333265611,191.86,16367.2,10977.45,4.29,8.882
2022/9/11 2:00,32.8,16.7,970.4,1008.1,22.1,1010.2,0.333265611,189.96,15973.08,11063.36667,4.37,8.673
2022/9/11 3:00,32.2,17.2,971.1,1008.9,22.2,1010.8,0.333265611,196.01,17795.8,11149.28333,4.4,9.661
2022/9/11 4:00,31.7,17.2,972,1009.9,22.1,1011.9,0.333265611,191.39,17079.975,11235.2,4.2,8.331
2022/9/11 5:00,31.1,17.2,972,1010,21.9,1011.9,0.333265611,200.53,16364.15,11698.67,4.31,8.883
2022/9/11 6:00,30.6,17.2,972.4,1010.1,21.7,1012.2,0.333265611,211.58,17455.85,12310.07,4.29,9.438
2022/9/11 7:00,30.6,17.2,972.4,1010.3,21.7,1012.2,0.333265611,228.74,20214.17,12969.7,4.13,10.241
2022/9/11 8:00,30,17.2,972.7,1010.5,21.6,1012.5,0.333265611,228.38,19076.2,13261.35,4.15,8.24
2022/9/11 9:00,30,17.2,972.7,1010.5,21.6,1012.5,0.333265611,234.25,20485.3,13346,4.2,7.632
2022/9/11 10:00,30,17.8,972.7,1010.6,21.9,1012.5,0.333265611,236.47,20329.15,13580.48,4.14,8.0795
2022/9/11 11:00,28.9,17.8,973,1010.8,21.5,1012.9,0.333265611,250.93,20727.04333,13883.55,3.93,8.527
2022/9/11 12:00,27.8,18.9,973.3,1011.1,21.9,1013.2,0.333265611,252.38,21124.93667,14121.95,3.94,8.156
2022/9/11 13:00,28.3,18.3,974,1011.7,21.7,1013.9,0.333265611,248.26,21522.83,14239.45,3.95,9.0765
2022/9/11 14:00,27.8,19.4,974.7,1012.5,22.2,1014.6,0.333265611,264.85,20856.82667,14466.5,3.83,9.997
2022/9/11 15:00,28.3,18.9,975.3,1013.2,22,1015.2,0.333265611,256.82,20190.82333,14830.18,3.96,8.662
2022/9/11 16:00,29.4,18.9,975.3,1013.4,22.4,1015.2,0.333265611,248.29,19524.82,14828.17,3.73,8.308
2022/9/11 17:00,32.2,17.8,975.6,1013.5,22.5,1015.6,0.333265611,241.37,19055,14364.88,3.97,9.285
2022/9/11 18:00,33.3,16.7,975.6,1013.4,22.2,1015.6,0.333265611,246.11,21194.5,14159.13,3.88,11.381
2022/9/11 19:00,35,15.6,974.7,1012.5,22.1,1014.6,0.333265611,241.35,21594.95,13621.02,4.21,11.163
2022/9/11 20:00,37.2,15.6,974,1011.8,22.7,1013.9,0.333265611,233.5,20156,13396.07,3.97,10.945
2022/9/11 21:00,37.8,16.1,973,1010.6,23.2,1012.9,0.333265611,233.98,19202.47,13636.88,4.82,10.425
2022/9/11 22:00,38.9,15.6,972,1009.6,23.2,1011.9,0.333265611,215.07,18748.435,12720.8,4.62,9.2
2022/9/11 23:00,38.3,15.6,971.4,1008.9,23,1011.2,0.333265611,209.44,18294.4,11863.48,4.65,9.868
2022/9/12 0:00,38.3,15,970.7,1008.2,22.8,1010.5,0.341404356,206.14,18678.95,11489.28,4.53,10.139
2022/9/12 1:00,37.8,15,970.1,1007.7,22.6,1009.8,0.341404356,200.96,18364,11691.474,4.55,9.969
2022/9/12 2:00,37.2,15,970.1,1007.7,22.5,1009.8,0.341404356,204.16,20239.88,11893.668,4.42,10.986
2022/9/12 3:00,36.1,16.7,970.7,1008.3,23,1010.5,0.341404356,192.96,20009.53,12095.862,4.49,9.495
2022/9/12 4:00,33,18,972.4,1010.2,22.7,1012.2,0.341404356,202.06,19779.18,12298.056,4.37,9.332
2022/9/12 5:00,26,21,974.3,1012.5,22.7,1014.2,0.341404356,221.25,19548.83,12500.25,4.54,10.615
2022/9/12 6:00,26,21,975.6,1013.5,22.7,1015.6,0.341404356,239.65,22976.45,13057.05,4.56,10.58433333
2022/9/12 7:00,24,21,975.6,1013.7,22,1015.6,0.341404356,240.77,20897.33,13726.58,4.75,10.55366667
2022/9/12 8:00,25,20.6,975,1013,22,1014.9,0.341404356,256.15,22841.32,14471.38,4.56,10.523
2022/9/12 9:00,25.6,20,975,1012.9,21.8,1014.9,0.341404356,254.92,22280.78,14524.8,4.6,9.12
2022/9/12 10:00,25.6,19.4,974.7,1012.5,21.5,1014.6,0.341404356,254.48,21845.58,14652.88,4.1,8.281
2022/9/12 11:00,25.6,19.4,974.3,1012.3,21.5,1014.2,0.341404356,242.57,19020.15,14471.7,4.01,8.519833333
2022/9/12 12:00,25.6,18.9,974.3,1012.3,21.2,1014.2,0.341404356,251.46,20384.5,14819.3,4.08,8.758666667
2022/9/12 13:00,24.4,21.1,974.3,1012.2,22.2,1014.2,0.341404356,258.07,20943,15219.2,3.98,8.9975
2022/9/12 14:00,24.4,21.1,974.3,1012.1,22.2,1014.2,0.341404356,257.83,19524.95,15620.28,3.76,9.236333333
2022/9/12 15:00,26.1,21.1,974.3,1012.2,22.7,1014.2,0.341404356,270.29,22345.93,15852.15,3.82,9.475166667
2022/9/12 16:00,28.3,18.9,974.7,1012.5,22,1014.6,0.341404356,269.05,22303.35,15764.35,3.77,9.714
2022/9/12 17:00,29.4,18.9,974.7,1012.7,22.4,1014.6,0.341404356,269.43,22708.93,15679.22,3.8,11.18
2022/9/12 18:00,31.1,18.3,974,1012.1,22.5,1013.9,0.341404356,253.89,20486,14985.15,4.17,10.954
2022/9/12 19:00,32.8,16.7,973,1011.1,22.1,1012.9,0.341404356,243.18,20476.35,14094.5,4.18,11.1
2022/9/12 20:00,33.9,16.1,972.4,1010.2,22.1,1012.2,0.341404356,224.47,19999.625,13284.42,4.19,9.678
2022/9/12 21:00,35.6,17.8,971.1,1009,23.4,1010.8,0.341404356,226.79,19522.9,12987.08,4.33,10.6
2022/9/12 22:00,35,17.8,970.4,1008,23.3,1010.2,0.341404356,210.4,20305.9,11388.88,4.45,11.027
2022/9/12 23:00,35.6,17.8,969.4,1007.1,23.4,1009.1,0.341404356,202.42,20473.17,10698.4,4.18,11.066
2022/9/13 0:00,35,17.8,969.1,1006.9,23.3,1008.8,0.349590096,203.495,20459.21,10602.15,4.25,11.264
2022/9/13 1:00,34.4,17.2,969.1,1006.9,22.8,1008.8,0.349590096,204.57,20445.25,10878,4.27,11.097
2022/9/13 2:00,33.3,16.7,969.1,1007.1,22.2,1008.8,0.349590096,199.57,18675.02,10958.03,4.35,10.139
2022/9/13 3:00,32.8,17.8,969.7,1007.7,22.7,1009.5,0.349590096,197.86,18582.08,10834.6,4.44,10.395
2022/9/13 4:00,31.1,18.9,970.1,1007.9,22.8,1009.8,0.349590096,210.63,20895.015,10822.05,4.24,10.651
2022/9/13 5:00,30.6,18.3,970.4,1008.2,22.3,1010.2,0.349590096,223.4,23207.95,11634.4,4.6,9.773
