campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Tempe,, , ,2024,5,9,10,14357.5,4520.37,4782.63,5.36,111.74,20.42,4102,1025536,392,4806,1201109,459,449,112192,43,9357,2338837,39640,5.342,5,2024-05-09T10:00:00.000
Tempe,, , ,2024,5,9,11,12858.28,4852.61,4827.43,5.3,107.11,19.58,3674,918449,351,4851,1212360,463,444,110971,42,8968,2241780,39854,4.3469999999999995,5,2024-05-09T11:00:00.000
Tempe,, , ,2024,5,9,12,12323.55,5033.7,5166.49,5.1,109.15,19.95,3521,880254,336,5191,1297514,496,427,106793,41,9140,2284560,42515,3.959,5,2024-05-09T12:00:00.000
Tempe,, , ,2024,5,9,13,13076.88,4878.49,5269.56,5.19,113.05,20.66,3736,934063,357,5295,1323398,506,435,108634,42,9466,2366095,43412,4.451,5,2024-05-09T13:00:00.000
Tempe,, , ,2024,5,9,14,13790.35,4660.64,5510.98,5.28,118.46,21.65,3940,985025,376,5538,1384028,529,442,110467,42,9920,2479521,45412,4.957,5,2024-05-09T14:00:00.000
Tempe,, , ,2024,5,9,15,14197.13,4038.14,5591.89,5.32,120.87,22.09,4056,1014081,388,5619,1404347,537,445,111334,43,10121,2529761,46098,5.515,5,2024-05-09T15:00:00.000
Tempe,, , ,2024,5,9,16,13684.3,3033.31,5480.6,4.96,117.42,21.46,3910,977450,374,5507,1376397,526,416,103868,40,9832,2457716,45159,5.787,5,2024-05-09T16:00:00.000
Tempe,, , ,2024,5,9,17,13202.88,1815.26,5577.7,5.27,117.26,21.43,3772,943063,360,5605,1400784,535,442,110371,42,9818,2454218,45889,6.184,5,2024-05-09T17:00:00.000
Tempe,, , ,2024,5,9,18,12899.45,576.63,5523.13,5.23,115.52,21.11,3686,921390,352,5550,1387078,530,438,109445,42,9673,2417912,45424,6.692,5,2024-05-09T18:00:00.000
Tempe,, , ,2024,5,9,19,12478.75,36.05,5066.25,5.23,108.61,19.85,3565,891340,341,5091,1272339,486,438,109552,42,9094,2273230,41728,6.758,5,2024-05-09T19:00:00.000
Tempe,, , ,2024,5,9,20,11917.97,1.42,4691.51,5.29,102.25,18.69,3405,851284,325,4714,1178225,450,443,110713,42,8562,2140221,38677,6.47,5,2024-05-09T20:00:00.000
Tempe,, , ,2024,5,9,21,11729.55,1.3900000000000001,4278.15,5.04,96.41,17.62,3351,837825,320,4299,1074415,411,422,105573,40,8072,2017813,35352,6.37,5,2024-05-09T21:00:00.000
Tempe,, , ,2024,5,9,22,14359.45,1.31,3998.05,4.87,101.85,18.62,4103,1025675,392,4017,1004069,384,408,101999,39,8528,2131744,33363,7.798,5,2024-05-09T22:00:00.000
Tempe,, , ,2024,5,9,23,16011.3,1.5899999999999999,3783.02,4.9,104.93,19.18,4575,1143665,437,3801,950069,363,410,102570,39,8786,2196303,31802,8.693,5,2024-05-09T23:00:00.000
Tempe,, , ,2024,5,10,0,15723.4,1.49,3523.01,5.17,101.09,18.48,4492,1123100,429,3540,884769,338,432,108097,41,8465,2115966,29694,8.537,6,2024-05-10T00:00:00.000
Tempe,, , ,2024,5,10,1,15444.15,1.47,3134.36,5.4,95.71,17.49,4413,1103154,422,3149,787162,301,453,113106,43,8015,2003421,26558,8.386,6,2024-05-10T01:00:00.000
Tempe,, , ,2024,5,10,2,15311.48,1.62,3060.01,5.34,94.3,17.24,4375,1093677,418,3075,768492,294,447,111714,43,7896,1973883,25950,8.312,6,2024-05-10T02:00:00.000
Tempe,, , ,2024,5,10,3,15107.85,1.5699999999999998,2995.37,5.58,93.07,17.01,4317,1079133,412,3010,752257,288,467,116778,45,7794,1948168,25414,8.204,6,2024-05-10T03:00:00.000
Tempe,, , ,2024,5,10,4,15317.35,1.52,2921.74,5.62,92.94,16.99,4376,1094097,418,2936,733765,280,470,117550,45,7783,1945412,24845,8.316,6,2024-05-10T04:00:00.000
Tempe,, , ,2024,5,10,5,15242.77,2.1,2999.62,5.78,93.79,17.14,4355,1088770,416,3014,753325,288,484,120996,46,7853,1963091,25461,8.275,6,2024-05-10T05:00:00.000
Tempe,, , ,2024,5,10,6,15356.65,137.09,3049.78,5.67,94.66,17.3,4388,1096904,419,3064,765922,293,475,118615,45,7927,1981441,25873,8.263,6,2024-05-10T06:00:00.000
Tempe,, , ,2024,5,10,7,13760.35,1054.72,3533.89,5.47,94.82,17.33,3932,982883,376,3551,887500,339,458,114377,44,7940,1984760,29592,6.9,6,2024-05-10T07:00:00.000
Tempe,, , ,2024,5,10,8,14148.65,2397.75,4192.96,5.46,104.05,19.02,4042,1010618,386,4213,1053021,403,457,114313,44,8713,2177952,34902,6.377,6,2024-05-10T08:00:00.000
Tempe,, , ,2024,5,10,9,13723.88,3415.89,4681.94,5.15,108.16,19.77,3921,980277,375,4704,1175822,449,431,107823,41,9057,2263922,38773,5.6,6,2024-05-10T09:00:00.000
Tempe,, , ,2024,5,10,10,14269.3,4906.28,5151.9,5.13,115.64,21.14,4077,1019236,390,5177,1293848,495,429,107347,41,9683,2420431,42585,5.083,6,2024-05-10T10:00:00.000
Tempe,, , ,2024,5,10,11,13144.85,5180.37,5418.03,4.96,114.83,20.99,3756,938918,359,5444,1360683,520,415,103756,40,9615,2403357,44606,4.324,6,2024-05-10T11:00:00.000
Tempe,, , ,2024,5,10,12,13061.78,4958.94,5543.49,5.23,116.32,21.26,3732,932984,357,5570,1392193,532,438,109537,42,9740,2434715,45602,4.397,6,2024-05-10T12:00:00.000
Tempe,, , ,2024,5,10,13,13571.92,4747.56,5565.3,5.23,118.33,21.63,3878,969424,370,5592,1397670,534,438,109529,42,9908,2476623,45826,4.791,6,2024-05-10T13:00:00.000
Tempe,, , ,2024,5,10,14,13331.27,4458.77,5828.22,5.14,120.57,22.04,3809,952234,364,5856,1463699,560,430,107584,41,10096,2523517,47906,4.818,6,2024-05-10T14:00:00.000
Tempe,, , ,2024,5,10,15,13539.45,3906.8,5891.08,4.83,121.72,22.25,3868,967104,370,5919,1479487,566,404,101036,39,10192,2547627,48429,5.231,6,2024-05-10T15:00:00.000
Tempe,, , ,2024,5,10,16,13912.02,2981.92,5965.28,5.22,124.27,22.71,3975,993716,380,5994,1498121,573,437,109243,42,10406,2601080,49058,5.934,6,2024-05-10T16:00:00.000
Tempe,, , ,2024,5,10,17,13638.03,1767.28,5975.72,5.06,123.31,22.54,3897,974145,372,6004,1500742,574,424,106002,41,10325,2580889,49115,6.445,6,2024-05-10T17:00:00.000
Tempe,, , ,2024,5,10,18,12861.42,566.74,5923.18,5.06,120.02,21.94,3675,918674,351,5952,1487547,569,423,105810,40,10050,2512030,48620,6.674,6,2024-05-10T18:00:00.000
Tempe,, , ,2024,5,10,19,12581.08,39.52,5292.49,5.36,111.79,20.43,3595,898649,343,5318,1329155,508,449,112101,43,9361,2339904,43548,6.809,6,2024-05-10T19:00:00.000
Tempe,, , ,2024,5,10,20,12814.42,1.53,4926.22,5.13,107.97,19.73,3661,915316,350,4950,1237172,473,429,107288,41,9040,2259777,40640,6.959,6,2024-05-10T20:00:00.000
Tempe,, , ,2024,5,10,21,12483.85,1.31,4632.71,4.93,103.12,18.85,3567,891704,341,4655,1163459,445,413,103233,39,8635,2158396,38260,6.7780000000000005,6,2024-05-10T21:00:00.000
Tempe,, , ,2024,5,10,22,16066.27,1.31,4198.48,4.91,110.11,20.13,4590,1147592,439,4219,1054406,403,411,102753,39,9220,2304750,35131,8.722,6,2024-05-10T22:00:00.000
Tempe,, , ,2024,5,10,23,16282.13,1.46,3957.84,4.89,107.94,19.73,4652,1163009,444,3977,993973,380,410,102360,39,9038,2259342,33226,8.838,6,2024-05-10T23:00:00.000
Tempe,, , ,2024,5,11,0,16033.38,1.31,3686.77,4.95,103.9,18.99,4581,1145242,438,3705,925895,354,415,103680,40,8700,2174817,31034,8.705,7,2024-05-11T00:00:00.000
Tempe,, , ,2024,5,11,1,15206.1,1.3599999999999999,3605.78,4.99,100.15,18.3,4345,1086150,415,3623,905554,346,418,104445,40,8386,2096150,30306,8.256,7,2024-05-11T01:00:00.000
Tempe,, , ,2024,5,11,2,15622.45,1.5699999999999998,3360.84,5.07,98.71,18.04,4464,1115890,426,3377,844042,323,424,106095,41,8265,2066027,28387,8.483,7,2024-05-11T02:00:00.000
Tempe,, , ,2024,5,11,3,14120.68,1.31,3047.66,5.39,90.14,16.48,4034,1008620,385,3062,765391,293,451,112744,43,7548,1886755,25737,7.667,7,2024-05-11T03:00:00.000
Tempe,, , ,2024,5,11,4,15016.3,1.5699999999999998,2926.48,5.44,91.79,16.78,4290,1072593,410,2941,734956,281,455,113786,43,7686,1921335,24854,8.154,7,2024-05-11T04:00:00.000
Tempe,, , ,2024,5,11,5,15226.98,2.33,2903.27,5.64,92.44,16.9,4351,1087642,416,2917,729127,279,472,118038,45,7740,1934806,24688,8.265,7,2024-05-11T05:00:00.000
Tempe,, , ,2024,5,11,6,14599,135,3198.17,5.9399999999999995,94.13,17.21,4171,1042786,399,3214,803188,307,497,124314,48,7882,1970288,26987,7.855,7,2024-05-11T06:00:00.000
Tempe,, , ,2024,5,11,7,13846.23,1029.68,3484.03,5.39,94.45,17.26,3956,989016,378,3501,874979,334,452,112849,43,7908,1976844,29202,6.96,7,2024-05-11T07:00:00.000
Tempe,, , ,2024,5,11,8,13825.08,2399.22,4151.07,5.08,102.06,18.65,3950,987506,377,4171,1042500,399,425,106275,41,8546,2136280,34536,6.204,7,2024-05-11T08:00:00.000
Tempe,, , ,2024,5,11,9,13486.45,3467.82,4640.25,5.13,106.83,19.53,3853,963318,368,4663,1165352,445,429,107294,41,8945,2235965,38417,5.44,7,2024-05-11T09:00:00.000
Tempe,, , ,2024,5,11,10,14046,4260.15,4976.95,4.97,112.62,20.58,4013,1003286,383,5001,1249911,478,416,103930,40,9430,2357126,41164,5.313,7,2024-05-11T10:00:00.000
Tempe,, , ,2024,5,11,11,14392.95,4650.32,5311.43,4.83,117.68,21.51,4112,1028068,393,5337,1333914,510,404,101091,39,9854,2463073,43874,5.291,7,2024-05-11T11:00:00.000
Tempe,, , ,2024,5,11,12,15117.45,4827.31,5527.66,4.88,122.8,22.44,4319,1079818,413,5554,1388217,531,409,102215,39,10283,2570250,45673,5.588,7,2024-05-11T12:00:00.000
Tempe,, , ,2024,5,11,13,15236.55,4948.91,5508.6,4.77,122.86,22.46,4353,1088325,416,5535,1383429,529,399,99839,38,10288,2571593,45532,5.585,7,2024-05-11T13:00:00.000
Tempe,, , ,2024,5,11,14,15235.18,4709.94,5570.8,4.93,123.76,22.62,4353,1088227,416,5598,1399051,535,413,103175,39,10363,2590453,46029,5.715,7,2024-05-11T14:00:00.000
Tempe,, , ,2024,5,11,15,16185.97,4043.72,5775.11,4.79,129.32,23.64,4625,1156142,442,5803,1450361,554,401,100163,38,10828,2706666,47755,6.595,7,2024-05-11T15:00:00.000
Tempe,, , ,2024,5,11,16,14710.28,3089.33,5705.03,4.73,123.38,22.55,4203,1050734,402,5732,1432760,548,396,98934,38,10331,2582428,47053,6.31,7,2024-05-11T16:00:00.000
Tempe,, , ,2024,5,11,17,14912.98,1872.91,5703.67,4.9,124.23,22.71,4261,1065213,407,5731,1432419,548,410,102490,39,10402,2600122,47061,7.081,7,2024-05-11T17:00:00.000
Tempe,, , ,2024,5,11,18,13554.42,574.62,5538.45,4.91,117.62,21.5,3873,968174,370,5565,1390928,532,411,102663,39,9849,2461764,45609,7.047,7,2024-05-11T18:00:00.000
Tempe,, , ,2024,5,11,19,14130.5,40.29,5141.5,5.15,115.06,21.03,4037,1009322,386,5166,1291237,494,431,107761,41,9635,2408320,42489,7.65,7,2024-05-11T19:00:00.000
Tempe,, , ,2024,5,11,20,14105.32,1.32,4789.36,5.05,110.65,20.22,4030,1007524,385,4812,1202800,460,423,105747,40,9266,2316071,39669,7.658,7,2024-05-11T20:00:00.000
Tempe,, , ,2024,5,11,21,12694.13,1.31,4447.47,4.85,101.54,18.56,3627,906724,347,4469,1116937,427,406,101536,39,8502,2125197,36799,6.891,7,2024-05-11T21:00:00.000
Tempe,, , ,2024,5,11,22,13197.1,1.55,4283.74,4.68,101.12,18.48,3771,942650,360,4304,1075819,411,392,97985,37,8467,2116454,35537,7.164,7,2024-05-11T22:00:00.000
Tempe,, , ,2024,5,11,23,12567.63,1.38,3945.25,4.5600000000000005,94.78,17.32,3591,897688,343,3964,990810,379,382,95389,36,7937,1983887,32769,6.824,7,2024-05-11T23:00:00.000
Tempe,, , ,2024,5,12,0,11285.5,1.31,3645.46,4.5,86.75,15.86,3224,806107,308,3663,915521,350,377,94213,36,7264,1815842,30247,6.127,1,2024-05-12T00:00:00.000
Tempe,, , ,2024,5,12,1,11053.04,1.31,3506.66,4.6899999999999995,84.49,15.44,3158,789503,302,3524,880662,337,393,98212,38,7075,1768378,29115,6.001,1,2024-05-12T01:00:00.000
Tempe,, , ,2024,5,12,2,11158.85,1.31,3344.85,4.62,82.83,15.14,3188,797061,305,3361,840025,321,387,96654,37,6936,1733740,27830,6.059,1,2024-05-12T02:00:00.000
Tempe,, , ,2024,5,12,3,11016.38,1.31,3229.75,4.79,81.14,14.83,3148,786885,301,3245,811120,310,401,100277,38,6794,1698281,26896,5.981,1,2024-05-12T03:00:00.000
Tempe,, , ,2024,5,12,4,11570.27,1.47,3147.4,5.16,82.41,15.06,3306,826449,316,3163,790437,302,432,108064,41,6901,1724950,26290,6.282,1,2024-05-12T04:00:00.000
Tempe,, , ,2024,5,12,5,11264.52,2.16,3332.97,5.49,83.92,15.34,3218,804609,307,3349,837041,320,460,114848,44,7027,1756499,27746,6.114,1,2024-05-12T05:00:00.000
Tempe,, , ,2024,5,12,6,11561.6,133.53,3356.28,5.22,84.95,15.53,3303,825829,316,3372,842896,322,437,109266,42,7113,1777991,27961,6.205,1,2024-05-12T06:00:00.000
Tempe,, , ,2024,5,12,7,12454.82,1031.2,3690.73,4.9,91.69,16.76,3559,889631,340,3708,926889,354,410,102540,39,7677,1919060,30722,6.204,1,2024-05-12T07:00:00.000
Tempe,, , ,2024,5,12,8,13252.03,2366.67,4285.01,4.8,101.44,18.54,3786,946574,362,4306,1076137,411,402,100397,38,8494,2123107,35553,5.911,1,2024-05-12T08:00:00.000
Tempe,, , ,2024,5,12,9,13806.38,3452.28,4798.14,4.77,109.46,20.01,3945,986170,377,4821,1205005,461,400,99884,38,9166,2291059,39711,5.621,1,2024-05-12T09:00:00.000
Tempe,, , ,2024,5,12,10,14461.38,4276.87,5062.91,4.73,114.83,20.99,4132,1032956,395,5087,1271500,486,396,99036,38,9615,2403492,41892,5.529,1,2024-05-12T10:00:00.000
Tempe,, , ,2024,5,12,11,14556.45,4547.6,5236.91,4.68,117.19,21.42,4159,1039747,397,5262,1315198,503,392,97975,37,9813,2452920,43293,5.436,1,2024-05-12T11:00:00.000
Tempe,, , ,2024,5,12,12,14713.3,4873.04,5441.5,4.51,120.01,21.93,4204,1050950,402,5468,1366580,522,378,94367,36,10049,2511896,44945,5.344,1,2024-05-12T12:00:00.000
Tempe,, , ,2024,5,12,13,14999.08,4865.15,5483.12,4.52,121.5,22.21,4285,1071363,409,5510,1377031,526,379,94609,36,10174,2543003,45305,5.502,1,2024-05-12T13:00:00.000
Tempe,, , ,2024,5,12,14,14902.12,4584.47,5561.75,4.51,122.1,22.32,4258,1064438,407,5589,1396779,534,378,94456,36,10224,2555672,45925,5.601,1,2024-05-12T14:00:00.000
Tempe,, , ,2024,5,12,15,14905.4,3917.59,5648.27,4.51,123.15,22.51,4259,1064672,407,5675,1418506,542,378,94402,36,10312,2577580,46617,5.966,1,2024-05-12T15:00:00.000
Tempe,, , ,2024,5,12,16,14802.83,3028.1,5811.03,4.5,124.75,22.8,4229,1057345,404,5839,1459381,558,377,94271,36,10446,2610998,47910,6.393,1,2024-05-12T16:00:00.000
Tempe,, , ,2024,5,12,17,15019.5,1798.62,5928.54,4.58,126.97,23.21,4291,1072822,410,5957,1488894,569,384,95862,37,10632,2657578,48870,7.175,1,2024-05-12T17:00:00.000
Tempe,, , ,2024,5,12,18,14134.35,613.29,5870.29,4.61,123.29,22.53,4038,1009597,386,5899,1474264,564,386,96553,37,10323,2580414,48319,7.342,1,2024-05-12T18:00:00.000
Tempe,, , ,2024,5,12,19,13624.33,51.23,5435.18,4.65,116.36,21.27,3893,973166,372,5461,1364991,522,389,97239,37,9743,2435396,44790,7.37,1,2024-05-12T19:00:00.000
Tempe,, , ,2024,5,12,20,12686.92,1.6400000000000001,5028.48,4.73,108.36,19.81,3625,906209,346,5053,1262852,483,396,99043,38,9074,2268105,41446,6.889,1,2024-05-12T20:00:00.000
Tempe,, , ,2024,5,12,21,13861.88,1.31,4790.15,4.74,109.52,20.02,3961,990134,378,4813,1203000,460,397,99196,38,9171,2292330,39652,7.529,1,2024-05-12T21:00:00.000
Tempe,, , ,2024,5,12,22,12424.85,1.44,4368.8,4.43,99.25,18.14,3550,887490,339,4390,1097180,419,371,92697,35,8311,2077367,36143,6.746,1,2024-05-12T22:00:00.000
Tempe,, , ,2024,5,12,23,12505.47,1.54,4097.83,4.5600000000000005,96.41,17.62,3573,893249,341,4118,1029128,393,382,95492,37,8073,2017869,33983,6.79,1,2024-05-12T23:00:00.000
Tempe,, , ,2024,5,13,0,12228.63,1.5699999999999998,3808.01,4.5,91.93,16.8,3494,873474,334,3826,956342,366,377,94246,36,7697,1924062,31638,6.639,2,2024-05-13T00:00:00.000
Tempe,, , ,2024,5,13,1,12163.55,1.47,3713.5,4.74,90.81,16.6,3475,868825,332,3731,932609,356,397,99295,38,7604,1900729,30876,6.604,2,2024-05-13T01:00:00.000
Tempe,, , ,2024,5,13,2,11425.85,1.41,3579.94,4.72,86.66,15.84,3265,816132,312,3597,899066,344,395,98738,38,7257,1813936,29737,6.203,2,2024-05-13T02:00:00.000
Tempe,, , ,2024,5,13,3,12026.72,1.37,3386.33,4.88,86.56,15.82,3436,859052,328,3403,850442,325,409,102192,39,7248,1811686,28246,6.529,2,2024-05-13T03:00:00.000
Tempe,, , ,2024,5,13,4,11497.6,1.31,3269.24,5.29,83.75,15.31,3285,821257,314,3285,821036,314,443,110610,42,7013,1752903,27258,6.242,2,2024-05-13T04:00:00.000
Tempe,, , ,2024,5,13,5,12445.3,2.98,3394.7,5.12,88.32,16.14,3556,888950,340,3411,852544,326,429,107124,41,7395,1848619,28353,6.757,2,2024-05-13T05:00:00.000
Tempe,, , ,2024,5,13,6,12884.5,148.25,3750.31,5.15,94.12,17.2,3681,920322,352,3768,941853,360,431,107813,41,7881,1969988,31240,6.915,2,2024-05-13T06:00:00.000
Tempe,, , ,2024,5,13,7,13906.4,1037.13,4307.71,4.83,103.97,19,3973,993315,380,4328,1081840,414,404,101018,39,8706,2176172,35797,6.9879999999999995,2,2024-05-13T07:00:00.000
Tempe,, , ,2024,5,13,8,14232.95,2362.03,4798.71,4.76,110.91,20.27,4067,1016640,389,4822,1205148,461,399,99611,38,9287,2321399,39756,6.445,2,2024-05-13T08:00:00.000
Tempe,, , ,2024,5,13,9,15330.38,3420.45,5457.36,4.68,122.48,22.39,4380,1095027,418,5484,1370561,524,392,97943,37,10256,2563531,45131,6.468,2,2024-05-13T09:00:00.000
Tempe,, , ,2024,5,13,10,15454.03,4187.74,5825.71,4.8,127.44,23.29,4415,1103859,422,5854,1463069,559,402,100496,38,10671,2667424,48090,6.117,2,2024-05-13T10:00:00.000
Tempe,, , ,2024,5,13,11,13895,4649.25,6193.8,4.36,126.09,23.05,3970,992500,379,6224,1555510,595,365,91167,35,10558,2639178,50885,5.02,2,2024-05-13T11:00:00.000
Tempe,, , ,2024,5,13,12,14781.58,4744.73,6264.22,4.76,130.36,23.83,4223,1055827,403,6294,1573196,601,398,99528,38,10916,2728550,51533,5.451,2,2024-05-13T12:00:00.000
Tempe,, , ,2024,5,13,13,13871.07,4618.14,6353.78,4.47,128.04,23.4,3963,990791,379,6384,1595689,610,374,93533,36,10722,2680014,52162,5.023,2,2024-05-13T13:00:00.000
Tempe,, , ,2024,5,13,14,14926.08,4426.62,6752.63,4.46,136.42,24.93,4265,1066149,407,6785,1695856,648,373,93310,36,11423,2855315,55454,5.701,2,2024-05-13T14:00:00.000
Tempe,, , ,2024,5,13,15,14843.42,3914.51,6792.64,4.76,136.92,25.02,4241,1060245,405,6825,1705904,652,398,99578,38,11465,2865727,55766,5.9350000000000005,2,2024-05-13T15:00:00.000
Tempe,, , ,2024,5,13,16,14885.92,2952.47,6714.45,4.63,136,24.86,4253,1063281,406,6747,1686268,645,388,96887,37,11388,2846435,55145,6.48,2,2024-05-13T16:00:00.000
Tempe,, , ,2024,5,13,17,14592.88,1780.61,6682.97,4.67,134.66,24.61,4169,1042349,398,6715,1678360,642,391,97684,37,11275,2818393,54865,6.957,2,2024-05-13T17:00:00.000
Tempe,, , ,2024,5,13,18,14288.12,550.23,6498.11,4.64,131.37,24.01,4082,1020581,390,6529,1631936,624,389,97201,37,11001,2749717,53357,7.461,2,2024-05-13T18:00:00.000
Tempe,, , ,2024,5,13,19,14233.07,41.15,6111.28,4.79,126.69,23.16,4067,1016649,389,6141,1534787,587,401,100247,38,10608,2651682,50257,7.7059999999999995,2,2024-05-13T19:00:00.000
Tempe,, , ,2024,5,13,20,12715.5,1.44,5646.78,4.71,115.86,21.17,3633,908250,347,5674,1418132,542,394,98504,38,9701,2424886,46395,6.904,2,2024-05-13T20:00:00.000
Tempe,, , ,2024,5,13,21,14083.63,1.38,5221.41,4.84,115.55,21.12,4024,1005974,384,5247,1311304,501,405,101294,39,9676,2418572,43124,7.647,2,2024-05-13T21:00:00.000
Tempe,, , ,2024,5,13,22,16595.72,1.31,4853.93,4.55,119.42,21.83,4742,1185409,453,4877,1219017,466,381,95241,36,10000,2499667,40425,9.011,2,2024-05-13T22:00:00.000
Tempe,, , ,2024,5,13,23,17620.42,1.5699999999999998,4588.5,4.7,119.88,21.91,5034,1258602,481,4611,1152357,440,393,98276,38,10038,2509235,38400,9.567,2,2024-05-13T23:00:00.000
Tempe,, , ,2024,5,14,0,17103.8,1.5,4450.37,4.43,116.2,21.24,4887,1221700,467,4472,1117667,427,371,92727,35,9730,2432094,37245,9.288,3,2024-05-14T00:00:00.000
Tempe,, , ,2024,5,14,1,16970,1.46,4315.58,4.53,114.22,20.88,4849,1212143,463,4336,1083814,414,379,94835,36,9564,2390793,36154,9.212,3,2024-05-14T01:00:00.000
Tempe,, , ,2024,5,14,2,17350.05,1.47,4134.81,4.74,113.56,20.76,4957,1239290,474,4155,1038416,397,397,99143,38,9509,2376848,34744,9.421,3,2024-05-14T02:00:00.000
Tempe,, , ,2024,5,14,3,17161.8,1.31,3989.67,4.66,111.09,20.31,4903,1225843,468,4009,1001965,383,390,97469,37,9302,2325277,33565,9.316,3,2024-05-14T03:00:00.000
Tempe,, , ,2024,5,14,4,16122.83,1.31,3842.13,4.73,105.85,19.35,4607,1151631,440,3861,964911,369,396,99012,38,8863,2215554,32285,8.754,3,2024-05-14T04:00:00.000
Tempe,, , ,2024,5,14,5,17042.83,2.06,4044.29,4.85,111.54,20.39,4869,1217345,465,4064,1015684,388,406,101595,39,9340,2334624,33991,9.255,3,2024-05-14T05:00:00.000
Tempe,, , ,2024,5,14,6,16160.25,158.08,4192.49,5.06,110.51,20.2,4617,1154304,441,4213,1052903,402,424,105902,40,9254,2313109,35092,8.689,3,2024-05-14T06:00:00.000
Tempe,, , ,2024,5,14,7,14347.98,710.44,4480.29,4.86,107.58,19.66,4099,1024856,392,4502,1125179,430,407,101704,39,9008,2251739,37220,7.407,3,2024-05-14T07:00:00.000
Tempe,, , ,2024,5,14,8,15716.6,2357.93,4984.53,4.93,118.37,21.64,4490,1122615,429,5009,1251815,479,413,103244,39,9912,2477673,41385,7.254,3,2024-05-14T08:00:00.000
Tempe,, , ,2024,5,14,9,15734.57,3502.4,5422.59,4.82,123.58,22.59,4496,1123899,430,5449,1361828,521,404,100919,39,10348,2586645,44891,6.643,3,2024-05-14T09:00:00.000
Tempe,, , ,2024,5,14,10,16154.77,4186.48,5840.92,4.75,129.96,23.75,4616,1153913,441,5869,1466889,561,398,99354,38,10882,2720156,48278,6.499,3,2024-05-14T10:00:00.000
Tempe,, , ,2024,5,14,11,14968.52,4705.71,6153.43,4.66,129.58,23.68,4277,1069181,409,6183,1545372,591,390,97563,37,10850,2712117,50665,5.573,3,2024-05-14T11:00:00.000
Tempe,, , ,2024,5,14,12,14818,4815.55,6416.13,4.68,132.23,24.17,4234,1058429,404,6447,1611346,616,392,97915,37,11072,2767690,52752,5.432,3,2024-05-14T12:00:00.000
Tempe,, , ,2024,5,14,13,15033.9,4732.71,6470.75,4.79,133.74,24.44,4295,1073850,410,6502,1625065,621,401,100218,38,11198,2799133,53210,5.594,3,2024-05-14T13:00:00.000
Tempe,, , ,2024,5,14,14,14917.93,4304.6,6732.35,4.75,136.44,24.94,4262,1065566,407,6765,1690762,646,398,99449,38,11425,2855777,55291,5.761,3,2024-05-14T14:00:00.000
Tempe,, , ,2024,5,14,15,14154.8,3809.81,6720.25,4.65,133.6,24.42,4044,1011058,386,6753,1687724,645,390,97402,37,11187,2796183,55121,5.616,3,2024-05-14T15:00:00.000
Tempe,, , ,2024,5,14,16,15087,2920.63,6903.43,4.66,138.98,25.4,4311,1077643,412,6937,1733726,663,390,97494,37,11637,2908863,56676,6.604,3,2024-05-14T16:00:00.000
Tempe,, , ,2024,5,14,17,14928.88,1717.91,6906.33,4.59,138.4,25.3,4265,1066349,408,6940,1734456,663,384,96003,37,11589,2896807,56684,7.174,3,2024-05-14T17:00:00.000
Tempe,, , ,2024,5,14,18,13548.45,545.86,6524.92,4.58,129.11,23.6,3871,967747,370,6556,1638669,626,384,95863,37,10811,2702279,53500,7.059,3,2024-05-14T18:00:00.000
Tempe,, , ,2024,5,14,19,13408.08,47.03,6314.41,4.73,126.26,23.08,3831,957720,366,6345,1585801,606,396,99053,38,10572,2642574,51803,7.255,3,2024-05-14T19:00:00.000
Tempe,, , ,2024,5,14,20,13928.58,1.38,5665.46,4.62,120.14,21.96,3980,994899,380,5693,1422823,544,387,96762,37,10059,2514484,46661,7.562,3,2024-05-14T20:00:00.000
Tempe,, , ,2024,5,14,21,14497.58,1.47,5488.74,4.89,120.22,21.97,4142,1035541,396,5515,1378442,527,410,102358,39,10067,2516341,45302,7.87,3,2024-05-14T21:00:00.000
Tempe,, , ,2024,5,14,22,16684.67,1.46,4977.68,4.73,121.39,22.19,4767,1191763,455,5002,1250096,478,396,98887,38,10164,2540745,41424,9.057,3,2024-05-14T22:00:00.000
Tempe,, , ,2024,5,14,23,16676.35,1.31,4597.48,4.71,116.78,21.34,4765,1191168,455,4620,1154612,441,394,98532,38,9779,2444312,38381,9.055,3,2024-05-14T23:00:00.000
Tempe,, , ,2024,5,15,0,17249.03,1.6099999999999999,4485.7,4.64,117.33,21.44,4928,1232074,471,4507,1126540,431,389,97121,37,9824,2455734,37542,9.366,4,2024-05-15T00:00:00.000
Tempe,, , ,2024,5,15,1,17204.7,1.54,4420.4,4.61,116.36,21.27,4916,1228908,470,4442,1110140,424,386,96437,37,9743,2435484,37015,9.341,4,2024-05-15T01:00:00.000
Tempe,, , ,2024,5,15,2,16011.4,1.41,4168.13,4.58,109.23,19.96,4575,1143672,437,4188,1046784,400,383,95847,37,9146,2286303,34882,8.693,4,2024-05-15T02:00:00.000
