campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Tempe,, , ,2023,2,11,10,13842.23,3006.07,4800.18,8.42,113.25,20.7,3955,988731,378,4823,1205517,461,705,176233,67,9483,2370480,39731,5.882,7,2023-02-11T10:00:00.000
Tempe,, , ,2023,2,11,11,14011.65,3563.97,5197.13,8.29,118.47,21.65,4003,1000833,382,5222,1305207,499,694,173533,66,9920,2479572,42923,5.674,7,2023-02-11T11:00:00.000
Tempe,, , ,2023,2,11,12,14637.9,5687.12,5719.09,7.52,126.1,23.05,4182,1045565,400,5747,1436293,549,630,157373,60,10559,2639230,47159,4.86,7,2023-02-11T12:00:00.000
Tempe,, , ,2023,2,11,13,15210.75,6598.11,6110.96,7.29,132.52,24.22,4346,1086483,415,6140,1534706,587,611,152594,58,11097,2773782,50348,4.677,7,2023-02-11T13:00:00.000
Tempe,, , ,2023,2,11,14,16312.38,6632.46,6737.23,7.13,143.64,26.25,4661,1165170,445,6770,1691987,647,597,149304,57,12028,3006461,55464,5.254,7,2023-02-11T14:00:00.000
Tempe,, , ,2023,2,11,15,16002.27,6009.42,6831.48,7.19,143.77,26.28,4572,1143020,437,6864,1715658,656,602,150533,58,12039,3009211,56189,5.426,7,2023-02-11T15:00:00.000
Tempe,, , ,2023,2,11,16,15778.47,4259.42,6854.92,6.91,143,26.14,4508,1127034,431,6888,1721545,658,578,144556,55,11974,2993135,56355,6.257,7,2023-02-11T16:00:00.000
Tempe,, , ,2023,2,11,17,15421.3,1940.52,6697.63,7.16,140.15,25.61,4406,1101522,421,6730,1682043,643,599,149767,57,11735,2933332,55062,7.319,7,2023-02-11T17:00:00.000
Tempe,, , ,2023,2,11,18,15112.75,453.47,6269.52,7.76,134.56,24.59,4318,1079483,413,6300,1574527,602,650,162444,62,11268,2816454,51608,7.961,7,2023-02-11T18:00:00.000
Tempe,, , ,2023,2,11,19,14760.1,1.15,5754.37,8.53,127.94,23.38,4217,1054293,403,5782,1445153,552,714,178497,68,10713,2677944,47453,8.016,7,2023-02-11T19:00:00.000
Tempe,, , ,2023,2,11,20,13892.3,1.17,4956.36,8.82,115.7,21.15,3969,992308,379,4980,1244741,476,738,184571,71,9688,2421619,40985,7.543,7,2023-02-11T20:00:00.000
Tempe,, , ,2023,2,11,21,12973.7,1.18,4330.99,8.59,104.83,19.16,3707,926693,354,4352,1087684,416,720,179833,69,8778,2194210,35894,7.044,7,2023-02-11T21:00:00.000
Tempe,, , ,2023,2,11,22,12758.15,1.2,4383.64,8.34,104.47,19.09,3645,911297,348,4405,1100906,421,698,174482,67,8748,2186685,36295,6.927,7,2023-02-11T22:00:00.000
Tempe,, , ,2023,2,11,23,12421.38,1.23,4035.01,8.18,98.99,18.09,3549,887241,339,4054,1013354,387,685,171271,65,8289,2071866,33473,6.746,7,2023-02-11T23:00:00.000
Tempe,, , ,2023,2,12,0,12210.42,1.24,4088.55,8,98.73,18.05,3489,872174,333,4108,1026798,393,670,167501,64,8267,2066473,33881,6.633,1,2023-02-12T00:00:00.000
Tempe,, , ,2023,2,12,1,11992.72,1.24,3936.77,8.37,96.53,17.64,3426,856624,327,3956,988682,378,701,175139,67,8083,2020444,32646,6.5120000000000005,1,2023-02-12T01:00:00.000
Tempe,, , ,2023,2,12,2,11903.48,1.25,3822.09,8.43,94.91,17.35,3401,850249,325,3840,959880,367,706,176422,67,7947,1986551,31720,6.463,1,2023-02-12T02:00:00.000
Tempe,, , ,2023,2,12,3,11843.88,1.25,3873.96,8.6,95.5,17.45,3384,845991,323,3893,972906,372,720,179917,69,7996,1998814,32129,6.431,1,2023-02-12T03:00:00.000
Tempe,, , ,2023,2,12,4,11817.27,1.24,3699.7,9.17,93.89,17.16,3376,844091,323,3718,929143,355,768,191957,73,7862,1965191,30733,6.416,1,2023-02-12T04:00:00.000
Tempe,, , ,2023,2,12,5,12008.03,1.24,3725.85,9.74,95.42,17.44,3431,857716,328,3744,935710,358,816,203841,78,7990,1997268,30960,6.521,1,2023-02-12T05:00:00.000
Tempe,, , ,2023,2,12,6,12357.23,1.23,3728.76,9.94,96.85,17.7,3531,882659,337,3747,936440,358,833,208088,80,8110,2027187,31017,6.71,1,2023-02-12T06:00:00.000
Tempe,, , ,2023,2,12,7,12410.95,46.73,3580.16,10.53,95.84,17.52,3546,886497,339,3597,899122,344,881,220290,84,8025,2005909,29834,6.713,1,2023-02-12T07:00:00.000
Tempe,, , ,2023,2,12,8,12487.55,1114.2,3721.62,9.58,96.85,17.7,3568,891968,341,3740,934648,357,802,200463,77,8109,2027079,30973,6.174,1,2023-02-12T08:00:00.000
Tempe,, , ,2023,2,12,9,13302.33,3134.69,4351.23,8.23,105.84,19.34,3801,950166,363,4372,1092769,418,689,172262,66,8862,2215197,36088,5.519,1,2023-02-12T09:00:00.000
Tempe,, , ,2023,2,12,10,14460.18,4963.57,5158.07,7.62,118.85,21.72,4131,1032870,395,5183,1295397,495,638,159418,61,9952,2487685,42653,5.155,1,2023-02-12T10:00:00.000
Tempe,, , ,2023,2,12,11,15005.67,7059.66,5812.13,7.16,128.11,23.41,4287,1071834,410,5840,1459659,558,600,149841,57,10727,2681334,47938,4.314,1,2023-02-12T11:00:00.000
Tempe,, , ,2023,2,12,12,15508.75,6875.62,6276.47,6.9399999999999995,135.18,24.71,4431,1107768,423,6307,1576271,603,581,145284,56,11319,2829324,51701,4.688,1,2023-02-12T12:00:00.000
Tempe,, , ,2023,2,12,13,16231.58,6892.53,6857.14,6.64,144.31,26.38,4638,1159399,443,6890,1722103,658,556,139040,53,12084,3020542,56416,5.068,1,2023-02-12T13:00:00.000
Tempe,, , ,2023,2,12,14,16476.75,7123.11,7148.89,6.37,148.37,27.12,4708,1176911,450,7183,1795372,686,533,133240,51,12424,3105523,58773,5.079,1,2023-02-12T14:00:00.000
Tempe,, , ,2023,2,12,15,16354.28,6177.46,7288.06,6.5,149.76,27.37,4673,1168163,446,7323,1830323,700,544,135980,52,12540,3134466,59875,5.525,1,2023-02-12T15:00:00.000
Tempe,, , ,2023,2,12,16,16142.07,4613.7,7434.08,6.45,150.74,27.55,4612,1153006,441,7470,1866994,714,540,134984,52,12622,3154984,61023,6.261,1,2023-02-12T16:00:00.000
Tempe,, , ,2023,2,12,17,15905.35,2129.86,7245.44,6.79,148.01,27.05,4544,1136097,434,7280,1819620,696,569,142121,54,12393,3097838,59491,7.482,1,2023-02-12T17:00:00.000
Tempe,, , ,2023,2,12,18,15469.3,595.6,6450.34,7.1,137.29,25.09,4420,1104950,422,6481,1619938,619,595,148616,57,11496,2873505,53088,8.076,1,2023-02-12T18:00:00.000
Tempe,, , ,2023,2,12,19,14613.2,72.1,5400.09,7.62,122.28,22.35,4175,1043800,399,5426,1356177,518,638,159488,61,10239,2559466,44604,7.893,1,2023-02-12T19:00:00.000
Tempe,, , ,2023,2,12,20,13739.63,1.2,4812.4,7.6899999999999995,112.32,20.53,3926,981402,375,4836,1208586,462,644,160896,62,9405,2350885,39819,7.459,1,2023-02-12T20:00:00.000
Tempe,, , ,2023,2,12,21,13451.85,1.19,4701.05,8.27,110.58,20.21,3843,960847,367,4724,1180620,451,693,173122,66,9260,2314589,38900,7.303,1,2023-02-12T21:00:00.000
Tempe,, , ,2023,2,12,22,13318.82,1.25,4562.1,8.46,108.65,19.86,3805,951345,364,4584,1145726,438,709,177107,68,9098,2274179,37776,7.23,1,2023-02-12T22:00:00.000
Tempe,, , ,2023,2,12,23,12892.68,1.25,4237.25,8.23,103.07,18.84,3684,920906,352,4258,1064142,407,689,172277,66,8631,2157325,35136,7.002,1,2023-02-12T23:00:00.000
Tempe,, , ,2023,2,13,0,12443.08,1.23,4016.37,8.53,99.18,18.13,3555,888791,340,4036,1008672,386,714,178468,68,8305,2075931,33326,6.76,2,2023-02-13T00:00:00.000
Tempe,, , ,2023,2,13,1,12187.98,1.24,3877.12,8.17,96.28,17.6,3482,870570,333,3896,973700,372,684,171022,65,8062,2015292,32188,6.615,2,2023-02-13T01:00:00.000
Tempe,, , ,2023,2,13,2,12134.92,1.27,3769.06,8.75,95.39,17.43,3467,866781,331,3787,946562,362,733,183155,70,7987,1996498,31318,6.588,2,2023-02-13T02:00:00.000
Tempe,, , ,2023,2,13,3,12118.2,1.24,3734.73,8.62,94.78,17.32,3462,865586,331,3753,937939,359,722,180383,69,7937,1983908,31042,6.579,2,2023-02-13T03:00:00.000
Tempe,, , ,2023,2,13,4,12258.5,1.4,3609.34,9.04,94.18,17.21,3502,875607,335,3627,906450,346,757,189233,72,7886,1971290,30052,6.654,2,2023-02-13T04:00:00.000
Tempe,, , ,2023,2,13,5,12695.13,1.26,3763.89,9.77,98.25,17.96,3627,906795,347,3782,945263,361,818,204454,78,8227,2056511,31331,6.893,2,2023-02-13T05:00:00.000
Tempe,, , ,2023,2,13,6,13295.48,1.31,3725.61,10.33,100.4,18.35,3799,949677,363,3744,935650,358,865,216139,83,8407,2101467,31082,7.22,2,2023-02-13T06:00:00.000
Tempe,, , ,2023,2,13,7,13719.58,21.67,3721.81,10.53,102.01,18.64,3920,979970,375,3740,934696,357,882,220383,84,8541,2135050,31092,7.438,2,2023-02-13T07:00:00.000
Tempe,, , ,2023,2,13,8,14044.83,410.41,3778.98,10.08,103.35,18.89,4013,1003202,383,3797,949053,363,844,211013,81,8654,2163268,31581,7.404,2,2023-02-13T08:00:00.000
Tempe,, , ,2023,2,13,9,14019.67,2971.32,3928.61,9.45,104.43,19.09,4006,1001406,383,3948,986631,377,792,197867,76,8745,2185903,32776,6.001,2,2023-02-13T09:00:00.000
Tempe,, , ,2023,2,13,10,14768.5,4531.65,4483.48,8.68,112.87,20.63,4220,1054893,403,4505,1125981,430,727,181650,69,9451,2362524,37286,5.559,2,2023-02-13T10:00:00.000
Tempe,, , ,2023,2,13,11,15173.5,4373.93,4685.88,8.49,116.49,21.29,4335,1083822,414,4708,1176813,450,710,177580,68,9754,2438214,38944,5.865,2,2023-02-13T11:00:00.000
Tempe,, , ,2023,2,13,12,14843.9,4288.31,4745.27,8.43,116.02,21.21,4241,1060279,405,4768,1191726,456,706,176443,67,9715,2428448,39388,5.732,2,2023-02-13T12:00:00.000
Tempe,, , ,2023,2,13,13,14926.15,4101.3,4590.65,8.5,114.51,20.93,4265,1066154,407,4613,1152895,441,711,177791,68,9589,2396840,38159,5.879,2,2023-02-13T13:00:00.000
Tempe,, , ,2023,2,13,14,14795.7,1483.35,4389.92,8.59,111.75,20.43,4227,1056836,404,4411,1102485,421,719,179792,69,9358,2339113,36540,7.227,2,2023-02-13T14:00:00.000
Tempe,, , ,2023,2,13,15,14642.02,1518.04,4220.98,8.9,109.51,20.02,4183,1045859,400,4241,1060058,405,745,186175,71,9170,2292092,35174,7.127,2,2023-02-13T15:00:00.000
Tempe,, , ,2023,2,13,16,13527.3,1471.21,4076.76,8.71,103.79,18.97,3865,966236,369,4096,1023838,391,730,182375,70,8691,2172449,33913,6.548,2,2023-02-13T16:00:00.000
Tempe,, , ,2023,2,13,17,12917.25,1096.86,4187.38,9.16,103.48,18.91,3691,922661,353,4208,1051619,402,767,191704,73,8665,2165984,34740,6.421,2,2023-02-13T17:00:00.000
Tempe,, , ,2023,2,13,18,12648.38,45.19,4068.91,9.55,101.53,18.56,3614,903456,345,4089,1021866,391,799,199806,76,8502,2125127,33766,6.843,2,2023-02-13T18:00:00.000
Tempe,, , ,2023,2,13,19,12392.88,1.37,4029.8,9.66,100.3,18.33,3541,885206,338,4049,1012045,387,809,202179,77,8399,2099430,33429,6.728,2,2023-02-13T19:00:00.000
Tempe,, , ,2023,2,13,20,12024.45,1.28,3881.04,9.73,97.33,17.79,3436,858890,328,3900,974683,373,814,203543,78,8150,2037116,32203,6.527,2,2023-02-13T20:00:00.000
Tempe,, , ,2023,2,13,21,13534.67,1.29,3820.9,9.73,101.76,18.6,3867,966763,369,3839,959581,367,815,203606,78,8521,2129950,31867,7.352,2,2023-02-13T21:00:00.000
Tempe,, , ,2023,2,13,22,14370.33,1.23,3557.9,9.57,101.29,18.51,4106,1026452,392,3575,893532,342,801,200206,77,8482,2120190,29844,7.805,2,2023-02-13T22:00:00.000
Tempe,, , ,2023,2,13,23,13914.17,1.26,3395,9.86,98.08,17.93,3975,993870,380,3411,852620,326,826,206369,79,8213,2052860,28497,7.552,2,2023-02-13T23:00:00.000
Tempe,, , ,2023,2,14,0,13801.2,1.23,3197.53,9.42,94.88,17.34,3943,985800,377,3213,803026,307,789,197094,75,7945,1985921,26906,7.493,3,2023-02-14T00:00:00.000
Tempe,, , ,2023,2,14,1,13825.55,1.26,3178.22,9.48,94.79,17.33,3950,987540,377,3194,798178,305,794,198337,76,7937,1984055,26754,7.504,3,2023-02-14T01:00:00.000
Tempe,, , ,2023,2,14,2,13735.85,1.25,3135.69,9.36,93.86,17.15,3925,981133,375,3151,787497,301,784,195855,75,7859,1964485,26405,7.46,3,2023-02-14T02:00:00.000
Tempe,, , ,2023,2,14,3,13553.58,1.29,3121.34,9.41,93.12,17.02,3872,968113,370,3136,783893,300,788,197021,75,7797,1949027,26273,7.359,3,2023-02-14T03:00:00.000
Tempe,, , ,2023,2,14,4,13721.3,1.23,3191.45,9.88,95,17.36,3920,980093,375,3207,801501,306,827,206789,79,7955,1988384,26850,7.449,3,2023-02-14T04:00:00.000
Tempe,, , ,2023,2,14,5,14258.42,1.26,3343.17,10.72,99.49,18.19,4074,1018459,389,3359,839603,321,898,224435,86,8331,2082497,28115,7.74,3,2023-02-14T05:00:00.000
Tempe,, , ,2023,2,14,6,14212.33,1.37,3436.79,10.95,100.68,18.4,4061,1015166,388,3453,863115,330,917,229083,88,8431,2107365,28860,7.716,3,2023-02-14T06:00:00.000
Tempe,, , ,2023,2,14,7,14096.75,37.41,3515,11.3,101.58,18.57,4028,1006911,385,3532,882758,337,946,236467,90,8506,2126136,29474,7.635,3,2023-02-14T07:00:00.000
Tempe,, , ,2023,2,14,8,14033.88,332.08,3594.31,11.82,102.83,18.8,4010,1002420,383,3612,902674,345,989,247305,95,8611,2152400,30103,7.441,3,2023-02-14T08:00:00.000
Tempe,, , ,2023,2,14,9,13876.1,991.82,3491.53,10.25,99.49,18.19,3965,991150,379,3508,876863,335,858,214490,82,8331,2082504,29265,6.996,3,2023-02-14T09:00:00.000
Tempe,, , ,2023,2,14,10,13427.08,1282.49,3455.73,10.07,97.36,17.79,3836,959077,367,3472,867873,332,844,210851,81,8152,2037801,28936,6.595,3,2023-02-14T10:00:00.000
Tempe,, , ,2023,2,14,11,13741.8,957.95,3665.97,9.45,100.33,18.34,3926,981558,375,3684,920673,352,792,197863,76,8402,2100093,30648,6.9399999999999995,3,2023-02-14T11:00:00.000
Tempe,, , ,2023,2,14,12,14018.05,1512.85,3830.15,9.05,102.84,18.8,4005,1001290,383,3849,961905,368,758,189420,72,8612,2152614,31988,6.789,3,2023-02-14T12:00:00.000
Tempe,, , ,2023,2,14,13,14134.35,1217.23,4090.57,9.18,106.5,19.46,4038,1009597,386,4110,1027306,393,769,192142,73,8917,2229044,34082,7.014,3,2023-02-14T13:00:00.000
Tempe,, , ,2023,2,14,14,14119.38,1108.59,4141.26,8.75,106.62,19.49,4034,1008527,385,4161,1040035,398,733,183117,70,8928,2231679,34486,7.062,3,2023-02-14T14:00:00.000
Tempe,, , ,2023,2,14,15,13989.35,647.3,4114.61,8.67,105.78,19.33,3997,999240,382,4134,1033344,395,726,181378,69,8857,2213962,34261,7.245,3,2023-02-14T15:00:00.000
Tempe,, , ,2023,2,14,16,14482.33,239.68,4233.76,8.81,109.03,19.93,4138,1034452,395,4254,1063268,406,737,184278,70,9129,2281997,35261,7.733,3,2023-02-14T16:00:00.000
Tempe,, , ,2023,2,14,17,14299.23,91.38,4214.2,9.23,108.59,19.85,4085,1021374,390,4234,1058355,405,773,193237,74,9093,2272966,35087,7.715,3,2023-02-14T17:00:00.000
Tempe,, , ,2023,2,14,18,13875.92,15.58,4075.53,9.69,105.94,19.36,3965,991138,379,4095,1023528,391,811,202734,77,8871,2217400,33937,7.527,3,2023-02-14T18:00:00.000
Tempe,, , ,2023,2,14,19,13445.65,2.24,3863.26,10.32,102.56,18.75,3842,960404,367,3882,970220,371,864,216002,83,8588,2146627,32198,7.3,3,2023-02-14T19:00:00.000
Tempe,, , ,2023,2,14,20,13006.3,2.44,3783.79,10.11,99.89,18.26,3716,929022,355,3802,950261,363,846,211491,81,8364,2090774,31520,7.059,3,2023-02-14T20:00:00.000
Tempe,, , ,2023,2,14,21,12761.23,2.39,3468.52,10.65,95.82,17.51,3646,911516,348,3485,871083,333,892,222915,85,8023,2005515,28974,6.926,3,2023-02-14T21:00:00.000
Tempe,, , ,2023,2,14,22,14122.08,2.1,3040.42,10.59,95.26,17.41,4035,1008720,385,3055,763572,292,886,221527,85,7976,1993819,25680,7.67,3,2023-02-14T22:00:00.000
Tempe,, , ,2023,2,14,23,13919,1.96,2934.72,9.59,92.3,16.87,3977,994215,380,2949,737025,282,803,200714,77,7729,1931954,24815,7.556,3,2023-02-14T23:00:00.000
Tempe,, , ,2023,2,15,0,13801.7,2.11,2967.35,9.56,92.27,16.86,3943,985836,377,2982,745220,285,801,200161,77,7726,1931217,25065,7.496,4,2023-02-15T00:00:00.000
Tempe,, , ,2023,2,15,1,13589.42,2.32,2973.93,9.48,91.54,16.73,3883,970674,371,2988,746874,285,794,198418,76,7665,1915966,25097,7.377,4,2023-02-15T01:00:00.000
Tempe,, , ,2023,2,15,2,13584.77,2.62,2972.52,9.56,91.59,16.74,3881,970341,371,2987,746517,285,801,200126,76,7669,1916985,25085,7.375,4,2023-02-15T02:00:00.000
Tempe,, , ,2023,2,15,3,13502.5,2.74,3020.71,9.82,92.14,16.84,3858,964465,369,3035,758620,290,822,205425,79,7715,1928510,25463,7.332,4,2023-02-15T03:00:00.000
Tempe,, , ,2023,2,15,4,13474.33,2.42,2986.68,10.74,92.56,16.92,3850,962452,368,3001,750076,287,900,224866,86,7751,1937395,25188,7.317,4,2023-02-15T04:00:00.000
Tempe,, , ,2023,2,15,5,13966.83,2.13,3225.01,12.17,98.53,18.01,3991,997631,381,3241,809929,310,1019,254730,97,8250,2062289,27142,7.582,4,2023-02-15T05:00:00.000
Tempe,, , ,2023,2,15,6,13129.98,2.12,3186.33,12.82,95.86,17.52,3751,937856,358,3202,800215,306,1074,268397,103,8027,2006468,26752,7.131,4,2023-02-15T06:00:00.000
Tempe,, , ,2023,2,15,7,13371.53,40.22,3157.47,13.39,96.91,17.71,3820,955109,365,3173,792968,303,1121,280246,107,8114,2028323,26545,7.239,4,2023-02-15T07:00:00.000
Tempe,, , ,2023,2,15,8,13858.4,1216.18,3203.6,12.61,98.34,17.97,3960,989886,378,3219,804551,308,1056,263910,101,8234,2058348,26960,6.867,4,2023-02-15T08:00:00.000
Tempe,, , ,2023,2,15,9,13847.65,3513.29,3110.46,11.69,96.27,17.6,3956,989118,378,3125,781161,299,979,244704,94,8061,2014983,26214,5.609,4,2023-02-15T09:00:00.000
Tempe,, , ,2023,2,15,10,13854.55,5272.87,3130.12,11.28,96.11,17.57,3958,989611,378,3145,786098,300,944,235990,90,8048,2011699,26372,4.661,4,2023-02-15T10:00:00.000
Tempe,, , ,2023,2,15,11,14133.8,7177.25,3608.67,10.62,102.15,18.67,4038,1009558,386,3626,906283,346,889,222169,85,8553,2138009,30227,3.777,4,2023-02-15T11:00:00.000
Tempe,, , ,2023,2,15,12,14312.8,8245.11,3633.03,10.55,102.98,18.82,4089,1022343,391,3651,912398,349,883,220782,84,8623,2155523,30439,3.295,4,2023-02-15T12:00:00.000
Tempe,, , ,2023,2,15,13,14407.28,8658.23,3658.66,10.52,103.58,18.93,4116,1029091,393,3676,918836,351,881,220169,84,8674,2168096,30653,3.123,4,2023-02-15T13:00:00.000
Tempe,, , ,2023,2,15,14,14391.35,8202.56,3728.41,10.21,104.06,19.02,4112,1027954,393,3746,936352,358,855,213751,82,8713,2178058,31210,3.36,4,2023-02-15T14:00:00.000
Tempe,, , ,2023,2,15,15,14133.67,7147.64,3780.52,10.25,103.85,18.98,4038,1009549,386,3799,949440,363,859,214617,82,8696,2173606,31602,3.792,4,2023-02-15T15:00:00.000
Tempe,, , ,2023,2,15,16,13862.17,5027.77,3856.7,10.38,103.96,19,3961,990156,378,3875,968571,370,869,217135,83,8705,2175861,32185,4.796,4,2023-02-15T16:00:00.000
Tempe,, , ,2023,2,15,17,13989.72,2611.96,3937.65,10.93,105.91,19.36,3997,999266,382,3957,988903,378,915,228701,87,8869,2216870,32845,6.179,4,2023-02-15T17:00:00.000
Tempe,, , ,2023,2,15,18,13569.6,631.34,3688.91,11.2,101.77,18.6,3877,969258,370,3707,926432,354,938,234354,90,8521,2130044,30815,7.027,4,2023-02-15T18:00:00.000
Tempe,, , ,2023,2,15,19,12981.15,140.91,3524.5,11.98,98.57,18.02,3709,927225,354,3541,885144,338,1003,250768,96,8254,2063137,29443,6.975,4,2023-02-15T19:00:00.000
Tempe,, , ,2023,2,15,20,12215.05,1.21,3434.27,11.52,94.41,17.26,3490,872504,333,3451,862483,330,965,241143,92,7906,1976130,28648,6.633,4,2023-02-15T20:00:00.000
Tempe,, , ,2023,2,15,21,12244.88,1.21,3255.24,11.42,92.26,16.86,3499,874634,334,3271,817520,313,956,238987,91,7726,1931141,27218,6.649,4,2023-02-15T21:00:00.000
Tempe,, , ,2023,2,15,22,14305.55,1.24,3208.18,11.14,98.45,17.99,4087,1021825,390,3224,805702,308,933,233073,89,8243,2060600,27040,7.767,4,2023-02-15T22:00:00.000
Tempe,, , ,2023,2,15,23,14108.55,1.21,3025.4,10.69,95.14,17.39,4031,1007754,385,3040,759799,290,895,223743,86,7966,1991296,25559,7.663,4,2023-02-15T23:00:00.000
Tempe,, , ,2023,2,16,0,14106.52,1.27,2970.88,10.2,93.99,17.18,4030,1007609,385,2985,746106,285,854,213530,82,7870,1967245,25122,7.659,5,2023-02-16T00:00:00.000
Tempe,, , ,2023,2,16,1,13936.97,1.2,2970.19,9.97,93.17,17.03,3982,995499,380,2984,745934,285,835,208660,80,7801,1950092,25100,7.569,5,2023-02-16T01:00:00.000
Tempe,, , ,2023,2,16,2,13809.17,1.23,2885.71,10.32,92.07,16.83,3945,986370,377,2900,724716,277,864,215975,83,7709,1927061,24412,7.496,5,2023-02-16T02:00:00.000
Tempe,, , ,2023,2,16,3,13753.17,1.32,2911.24,10.49,92.35,16.88,3929,982370,375,2925,731129,279,878,219500,84,7733,1933000,24611,7.47,5,2023-02-16T03:00:00.000
Tempe,, , ,2023,2,16,4,11840.45,1.21,2957.82,11.19,87.09,15.92,3383,845747,323,2972,742828,284,937,234254,90,7292,1822828,24800,6.429,5,2023-02-16T04:00:00.000
Tempe,, , ,2023,2,16,5,10703.73,1.25,3037.92,12.39,85.37,15.6,3058,764552,292,3053,762944,292,1037,259253,99,7148,1786749,25332,5.811,5,2023-02-16T05:00:00.000
Tempe,, , ,2023,2,16,6,11292.98,1.35,3090.84,13.23,88.85,16.24,3227,806641,308,3106,776232,297,1108,276877,106,7440,1859750,25812,6.131,5,2023-02-16T06:00:00.000
Tempe,, , ,2023,2,16,7,11767.45,38.51,3045.46,13.11,89.81,16.41,3362,840532,321,3060,764836,292,1098,274359,105,7520,1879728,25495,6.369,5,2023-02-16T07:00:00.000
Tempe,, , ,2023,2,16,8,12131.35,1331.92,2888.72,12.71,88.77,16.22,3466,866525,331,2903,725473,277,1064,265977,102,7433,1857975,24275,5.864,5,2023-02-16T08:00:00.000
Tempe,, , ,2023,2,16,9,12576.58,3593.25,3073.67,11.66,91.46,16.72,3593,898327,343,3088,771921,295,977,244129,93,7659,1914378,25798,4.878,5,2023-02-16T09:00:00.000
Tempe,, , ,2023,2,16,10,13056.5,5393.42,3310.11,11.27,95.54,17.46,3730,932608,356,3326,831302,318,944,235842,90,8000,1999752,27735,4.161,5,2023-02-16T10:00:00.000
Tempe,, , ,2023,2,16,11,13411.48,7679.3,3448.03,11.02,98.16,17.94,3832,957963,366,3465,865938,331,923,230711,88,8220,2054613,28873,3.113,5,2023-02-16T11:00:00.000
Tempe,, , ,2023,2,16,12,13491.25,8586.29,3660.19,10.44,100.4,18.35,3855,963661,368,3678,919220,351,874,218542,84,8407,2101423,30578,2.6630000000000003,5,2023-02-16T12:00:00.000
Tempe,, , ,2023,2,16,13,13570.73,8665.41,3810.35,10.3,102.33,18.7,3877,969338,370,3829,956931,366,863,215598,82,8569,2141866,31786,2.664,5,2023-02-16T13:00:00.000
Tempe,, , ,2023,2,16,14,13487.3,8265.47,3941.14,10.2,103.51,18.92,3854,963379,368,3960,989779,378,854,213444,82,8668,2166602,32825,2.835,5,2023-02-16T14:00:00.000
Tempe,, , ,2023,2,16,15,13275.98,7177.53,4206.47,9.91,105.69,19.32,3793,948284,362,4227,1056414,404,830,207410,79,8850,2212107,34927,3.311,5,2023-02-16T15:00:00.000
Tempe,, , ,2023,2,16,16,13070.38,5250.1,4497.12,9.59,108.15,19.77,3734,933599,357,4519,1129407,432,803,200630,77,9056,2263635,37233,4.247,5,2023-02-16T16:00:00.000
Tempe,, , ,2023,2,16,17,12502.47,2505.94,4358.17,10.26,105.22,19.23,3572,893034,341,4379,1094512,418,859,214786,82,8811,2202333,36066,5.428,5,2023-02-16T17:00:00.000
Tempe,, , ,2023,2,16,18,12159.27,659.01,4190.64,9.75,101.53,18.56,3474,868520,332,4211,1052436,402,816,204042,78,8501,2124998,34693,6.245,5,2023-02-16T18:00:00.000
Tempe,, , ,2023,2,16,19,11851.35,89.07,3897.29,10.69,97.9,17.89,3386,846525,324,3916,978767,374,895,223752,86,8197,2049044,32317,6.3870000000000005,5,2023-02-16T19:00:00.000
Tempe,, , ,2023,2,16,20,11433,1.21,3609.76,10.86,93.19,17.03,3267,816643,312,3627,906554,347,910,227365,87,7803,1950562,29977,6.208,5,2023-02-16T20:00:00.000
Tempe,, , ,2023,2,16,21,11077.42,1.24,3488.03,10.84,90.49,16.54,3165,791245,302,3505,875984,335,907,226788,87,7577,1894017,28969,6.014,5,2023-02-16T21:00:00.000
Tempe,, , ,2023,2,16,22,10703,1.22,3013.88,10.89,83.57,15.27,3058,764500,292,3028,756906,289,912,227830,87,6998,1749237,25140,5.811,5,2023-02-16T22:00:00.000
Tempe,, , ,2023,2,16,23,10223.92,1.27,3164.65,10.77,83.63,15.28,2921,730281,279,3180,794771,304,902,225321,86,7003,1750373,26300,5.55,5,2023-02-16T23:00:00.000
Tempe,, , ,2023,2,17,0,10212.3,1.25,3063.05,10.26,81.86,14.96,2918,729450,279,3078,769254,294,859,214756,82,6855,1713460,25486,5.545,6,2023-02-17T00:00:00.000
Tempe,, , ,2023,2,17,1,10016.34,1.23,3024.07,10.11,80.58,14.73,2862,715453,273,3039,759464,290,847,211690,81,6747,1686607,25155,5.438,6,2023-02-17T01:00:00.000
Tempe,, , ,2023,2,17,2,9858.24,1.23,3068.93,10.34,80.8,14.77,2817,704160,269,3084,770731,295,865,216310,83,6766,1691201,25499,5.352,6,2023-02-17T02:00:00.000
Tempe,, , ,2023,2,17,3,9885.76,1.26,2966.51,10.6,79.93,14.61,2825,706126,270,2981,745008,285,887,221785,85,6693,1672919,24682,5.367,6,2023-02-17T03:00:00.000
Tempe,, , ,2023,2,17,4,10041.81,1.23,3063.32,11.35,82.37,15.06,2869,717272,274,3078,769322,294,950,237531,91,6898,1724125,25472,5.452,6,2023-02-17T04:00:00.000
