campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Tempe,, , ,2021,4,12,16,22145.35,5753.3,8669.88,5.97,185.58,33.92,6327,1581811,605,8712,2177353,832,500,125021,48,15539,3884186,71485,8.902,2,2021-04-12T16:00:00.000
Tempe,, , ,2021,4,12,17,21746.78,3093.01,8701.6,6.05,184.67,33.75,6213,1553342,594,8743,2185319,835,507,126632,48,15464,3865293,71701,10.13,2,2021-04-12T17:00:00.000
Tempe,, , ,2021,4,12,18,21250.05,694.86,8313.58,6.32,178.6,32.64,6071,1517861,580,8354,2087871,798,530,132352,51,14955,3738084,68549,11.163,2,2021-04-12T18:00:00.000
Tempe,, , ,2021,4,12,19,20741.63,45.31,7643.15,6.47,168.96,30.88,5926,1481545,566,7680,1919500,734,542,135472,52,14148,3536517,63137,11.237,2,2021-04-12T19:00:00.000
Tempe,, , ,2021,4,12,20,20129.8,0.92,7019.01,6.67,159.58,29.17,5751,1437843,549,7053,1762755,674,558,139545,53,13363,3340143,58085,10.933,2,2021-04-12T20:00:00.000
Tempe,, , ,2021,4,12,21,19225.1,0.96,6427.57,6.32,149.05,27.24,5493,1373222,525,6459,1614220,617,529,132242,51,12481,3119684,53267,10.439,2,2021-04-12T21:00:00.000
Tempe,, , ,2021,4,12,22,22486.82,0.86,5914.11,6.23,153.93,28.13,6425,1606202,614,5943,1485269,568,521,130338,50,12889,3221809,49472,12.208,2,2021-04-12T22:00:00.000
Tempe,, , ,2021,4,12,23,22816.25,0.9,5676.5,6.14,152.11,27.8,6519,1629733,623,5704,1425597,545,514,128516,49,12737,3183845,47603,12.39,2,2021-04-12T23:00:00.000
Tempe,, , ,2021,4,13,0,22396.42,0.89,5225.88,6.14,145.27,26.55,6399,1599745,611,5251,1312428,502,514,128514,49,12164,3040688,43958,12.163,3,2021-04-13T00:00:00.000
Tempe,, , ,2021,4,13,1,21990.6,0.9,4968.43,6.01,140.66,25.71,6283,1570758,600,4992,1247772,477,503,125753,48,11779,2944282,41859,11.939,3,2021-04-13T01:00:00.000
Tempe,, , ,2021,4,13,2,21617.25,0.91,4521.85,6.17,134.19,24.53,6176,1544090,590,4544,1135617,434,516,129040,49,11236,2808747,38251,11.736,3,2021-04-13T02:00:00.000
Tempe,, , ,2021,4,13,3,21448.82,0.89,4600.79,6.24,134.64,24.61,6128,1532060,585,4623,1155442,442,523,130626,50,11274,2818128,38866,11.646,3,2021-04-13T03:00:00.000
Tempe,, , ,2021,4,13,4,21434.13,0.92,4435.51,6.61,132.97,24.3,6124,1531010,585,4457,1113933,426,553,138236,53,11134,2783178,37542,11.639,3,2021-04-13T04:00:00.000
Tempe,, , ,2021,4,13,5,21708.67,1.05,4755.39,7.31,138.45,25.31,6202,1550620,593,4778,1194269,457,612,152978,58,11593,2897867,40128,11.788,3,2021-04-13T05:00:00.000
Tempe,, , ,2021,4,13,6,23131.85,120.19,4968.46,7.35,145.9,26.67,6609,1652276,631,4992,1247778,477,615,153771,59,12217,3053825,41969,12.493,3,2021-04-13T06:00:00.000
Tempe,, , ,2021,4,13,7,20283.25,1620.23,5315.41,6.97,139.96,25.58,5795,1448804,554,5341,1334912,510,583,145788,56,11720,2929504,44471,10.134,3,2021-04-13T07:00:00.000
Tempe,, , ,2021,4,13,8,20481.17,4341.19,6210.52,6.62,151.03,27.6,5852,1462942,559,6240,1559711,596,554,138495,53,12646,3161147,51651,8.763,3,2021-04-13T08:00:00.000
Tempe,, , ,2021,4,13,9,21481.85,6550.58,6562.73,6.55,158.6,28.99,6138,1534418,586,6594,1648165,630,548,137028,52,13280,3319611,54565,8.108,3,2021-04-13T09:00:00.000
Tempe,, , ,2021,4,13,10,22540.8,7977.07,6978.4,6.39,167.04,30.53,6440,1610058,615,7012,1752556,670,535,133714,51,13987,3496327,57992,7.907,3,2021-04-13T10:00:00.000
Tempe,, , ,2021,4,13,11,21671.48,8815.41,7535.92,6.49,170.87,31.23,6192,1547963,592,7572,1892572,723,543,135801,52,14307,3576336,62368,6.982,3,2021-04-13T11:00:00.000
Tempe,, , ,2021,4,13,12,21733.6,9080.31,7738.87,6.36,173.38,31.69,6210,1552401,593,7776,1943539,743,533,133099,51,14518,3629039,63998,6.871,3,2021-04-13T12:00:00.000
Tempe,, , ,2021,4,13,13,22059.97,8918.47,8061.67,6.46,178.47,32.62,6303,1575713,602,8100,2024607,774,541,135128,52,14944,3735448,66611,7.135,3,2021-04-13T13:00:00.000
Tempe,, , ,2021,4,13,14,22150.65,8399.33,8492.51,6.49,183.99,33.63,6329,1582190,605,8533,2132808,815,544,135918,52,15406,3850916,70067,7.468,3,2021-04-13T14:00:00.000
Tempe,, , ,2021,4,13,15,22267.2,6810.63,8598.33,6.44,185.6,33.92,6362,1590515,608,8640,2159384,825,539,134713,51,15541,3884612,70925,8.393,3,2021-04-13T15:00:00.000
Tempe,, , ,2021,4,13,16,22061.8,4797.82,8771.72,6.4,186.94,34.17,6303,1575843,602,8814,2202930,842,536,133934,51,15653,3912708,72292,9.376,3,2021-04-13T16:00:00.000
Tempe,, , ,2021,4,13,17,21574,2677.49,8791.67,6.31,185.42,33.89,6164,1541001,589,8834,2207941,844,528,132040,50,15526,3880982,72405,10.26,3,2021-04-13T17:00:00.000
Tempe,, , ,2021,4,13,18,20831.95,413.86,8049.67,6.32,173.99,31.8,5952,1487997,569,8088,2021594,773,529,132180,51,14569,3641771,66398,11.087,3,2021-04-13T18:00:00.000
Tempe,, , ,2021,4,13,19,20311.45,10.53,7483.16,6.57,165.68,30.28,5803,1450818,554,7519,1879321,718,550,137561,53,13873,3467701,61816,11.022,3,2021-04-13T19:00:00.000
Tempe,, , ,2021,4,13,20,19566.7,1.87,6754.19,6.48,154.29,28.2,5590,1397622,534,6787,1696247,648,542,135565,52,12920,3229435,55912,10.631,3,2021-04-13T20:00:00.000
Tempe,, , ,2021,4,13,21,18827.63,1.85,6313.34,6.62,146.62,26.8,5379,1344831,514,6344,1585532,606,554,138508,53,12277,3068870,52315,10.222,3,2021-04-13T21:00:00.000
Tempe,, , ,2021,4,13,22,21239.78,1.76,5534.93,6.76,145.65,26.62,6069,1517127,580,5562,1390043,531,566,141452,54,12196,3048623,46319,11.534,3,2021-04-13T22:00:00.000
Tempe,, , ,2021,4,13,23,22115.1,1.6800000000000002,5497.85,6.4,147.84,27.02,6319,1579651,604,5524,1380729,528,536,134044,51,12379,3094424,46106,12.007,3,2021-04-13T23:00:00.000
Tempe,, , ,2021,4,14,0,21793.88,1.56,4927.03,6.52,140.01,25.59,6227,1556706,595,4951,1237376,473,546,136526,52,11724,2930607,41509,11.833,4,2021-04-14T00:00:00.000
Tempe,, , ,2021,4,14,1,21106.05,1.4,4847.93,6.46,136.65,24.98,6030,1507576,576,4871,1217509,465,541,135130,52,11442,2860214,40810,11.459,4,2021-04-14T01:00:00.000
Tempe,, , ,2021,4,14,2,21306.32,1.22,4762.27,6.64,136.49,24.95,6088,1521881,582,4785,1195996,457,556,139014,53,11429,2856891,40144,11.57,4,2021-04-14T02:00:00.000
Tempe,, , ,2021,4,14,3,21157.67,1.12,4526.89,6.41,132.93,24.3,6045,1511263,578,4549,1136883,435,537,134193,51,11131,2782339,38247,11.488,4,2021-04-14T03:00:00.000
Tempe,, , ,2021,4,14,4,21210,1.03,4397.8,6.72,131.86,24.1,6060,1515001,579,4419,1104462,422,563,140594,54,11041,2760057,37219,11.517,4,2021-04-14T04:00:00.000
Tempe,, , ,2021,4,14,5,21443.3,1.1,4625.61,7.29,135.97,24.85,6127,1531665,585,4648,1161675,444,611,152612,58,11385,2845952,39064,11.644,4,2021-04-14T05:00:00.000
Tempe,, , ,2021,4,14,6,21880.72,129.45,5247.85,7.36,144.99,26.5,6252,1562910,597,5273,1317945,504,616,153966,59,12141,3034821,44084,11.811,4,2021-04-14T06:00:00.000
Tempe,, , ,2021,4,14,7,20423.53,1716.89,5310.66,6.96,140.38,25.66,5835,1458824,558,5336,1333719,510,583,145737,56,11755,2938280,44446,10.157,4,2021-04-14T07:00:00.000
Tempe,, , ,2021,4,14,8,20435.97,4520.98,5776.45,6.73,145.78,26.65,5839,1459713,558,5804,1450697,555,564,140906,54,12207,3051316,48174,8.642,4,2021-04-14T08:00:00.000
Tempe,, , ,2021,4,14,9,21472.38,6860.73,6342.47,6.48,155.85,28.49,6135,1533742,586,6373,1592847,609,542,135586,52,13050,3262174,52801,7.9350000000000005,4,2021-04-14T09:00:00.000
Tempe,, , ,2021,4,14,10,22291.02,8247.18,6756.1,6.46,163.59,29.9,6369,1592217,608,6789,1696726,649,541,135193,52,13698,3424135,56189,7.627,4,2021-04-14T10:00:00.000
Tempe,, , ,2021,4,14,11,21639.33,9097.81,7167.94,6.97,166.82,30.49,6183,1545667,591,7202,1800158,688,583,145785,56,13968,3491609,59421,6.811,4,2021-04-14T11:00:00.000
Tempe,, , ,2021,4,14,12,21060.7,9258.31,7290.36,6.63,165.98,30.34,6017,1504336,575,7325,1830902,700,555,138802,53,13898,3474040,60345,6.408,4,2021-04-14T12:00:00.000
Tempe,, , ,2021,4,14,13,19234.05,8977.38,7885.11,6.83,167.08,30.54,5495,1373861,525,7923,1980267,757,572,143002,55,13991,3497130,64928,5.57,4,2021-04-14T13:00:00.000
Tempe,, , ,2021,4,14,14,18895.7,7455.48,8149.98,6.9,169.18,30.92,5399,1349693,516,8189,2046787,782,578,144419,55,14166,3540900,67014,6.214,4,2021-04-14T14:00:00.000
Tempe,, , ,2021,4,14,15,18077.72,4820.93,8004.45,6.64,164.37,30.04,5165,1291267,493,8043,2010237,768,556,138871,53,13764,3440375,65771,7.197,4,2021-04-14T15:00:00.000
Tempe,, , ,2021,4,14,16,17066.45,4308.95,8216.1,6.55,163.38,29.86,4876,1219033,466,8256,2063391,789,549,137123,52,13680,3419547,67368,6.927,4,2021-04-14T16:00:00.000
Tempe,, , ,2021,4,14,17,16770.33,1671.9,7799.13,6.55,157.37,28.76,4792,1197881,458,7837,1958672,749,549,137157,52,13177,3293710,64003,8.199,4,2021-04-14T17:00:00.000
Tempe,, , ,2021,4,14,18,16254.85,322.39,7531.32,6.83,152.67,27.9,4644,1161061,444,7568,1891415,723,572,142866,55,12783,3195342,61811,8.652,4,2021-04-14T18:00:00.000
Tempe,, , ,2021,4,14,19,15777.3,8.94,6766.75,6.39,141.43,25.85,4508,1126950,431,6799,1699401,650,535,133834,51,11843,2960186,55649,8.562,4,2021-04-14T19:00:00.000
Tempe,, , ,2021,4,14,20,15223.45,1.1,6621.92,6.28,137.69,25.16,4350,1087390,416,6654,1663028,636,526,131386,50,11529,2881803,54437,8.267,4,2021-04-14T20:00:00.000
Tempe,, , ,2021,4,14,21,16244.92,1.05,5968.86,6.41,133.47,24.39,4641,1160352,443,5998,1499020,573,537,134170,51,11176,2793542,49311,8.82,4,2021-04-14T21:00:00.000
Tempe,, , ,2021,4,14,22,18868.93,0.95,5688.71,6.58,139.23,25.45,5391,1347781,515,5716,1428663,546,551,137763,53,11658,2914206,47322,10.244,4,2021-04-14T22:00:00.000
Tempe,, , ,2021,4,14,23,18351.78,0.91,5455.13,6.51,134.59,24.6,5243,1310842,501,5481,1370000,524,545,136240,52,11270,2817082,45403,9.965,4,2021-04-14T23:00:00.000
Tempe,, , ,2021,4,15,0,18268.03,0.92,5020.44,6.53,129.11,23.6,5219,1304859,499,5045,1260834,482,547,136649,52,10811,2702342,41918,9.917,5,2021-04-15T00:00:00.000
Tempe,, , ,2021,4,15,1,17437.67,0.9,4833.26,6.59,124.09,22.68,4982,1245549,476,4857,1213825,464,552,137884,53,10390,2597257,40341,9.467,5,2021-04-15T01:00:00.000
Tempe,, , ,2021,4,15,2,17353.88,0.93,4704.26,6.6,122.26,22.35,4958,1239563,474,4727,1181428,452,553,138095,53,10238,2559086,39301,9.422,5,2021-04-15T02:00:00.000
Tempe,, , ,2021,4,15,3,16965.88,1.03,4829.95,6.91,122.75,22.44,4847,1211849,463,4853,1212994,464,578,144517,55,10279,2569360,40269,9.212,5,2021-04-15T03:00:00.000
Tempe,, , ,2021,4,15,4,16355.43,1.26,4438.23,6.71,115.77,21.16,4673,1168245,446,4460,1114616,426,561,140325,54,9694,2423186,37076,8.879,5,2021-04-15T04:00:00.000
Tempe,, , ,2021,4,15,5,16620.5,1.01,4685.05,7.3,120.24,21.98,4749,1187179,454,4708,1176603,450,612,152850,58,10068,2516632,39077,9.022,5,2021-04-15T05:00:00.000
Tempe,, , ,2021,4,15,6,16798.92,214.37,4757.24,7.6899999999999995,122.1,22.32,4800,1199924,459,4780,1194732,457,644,161003,62,10224,2555659,39671,9.007,5,2021-04-15T06:00:00.000
Tempe,, , ,2021,4,15,7,15350.63,1768.28,4658.11,7.02,115.3,21.07,4386,1096474,419,4681,1169837,447,588,147016,56,9655,2413327,38739,7.375,5,2021-04-15T07:00:00.000
Tempe,, , ,2021,4,15,8,16070.1,4297.63,5002.6,6.83,121.69,22.24,4591,1147865,439,5027,1256354,480,572,142904,55,10190,2547122,41564,6.394,5,2021-04-15T08:00:00.000
Tempe,, , ,2021,4,15,9,17409,6872.05,5724.8,6.66,134.76,24.63,4974,1243500,475,5752,1437725,550,558,139372,53,11284,2820597,47470,5.721,5,2021-04-15T09:00:00.000
Tempe,, , ,2021,4,15,10,17744.88,7749.39,6137.53,6.64,140.83,25.74,5070,1267492,484,6167,1541380,589,556,138891,53,11793,2947762,50804,5.43,5,2021-04-15T10:00:00.000
Tempe,, , ,2021,4,15,11,16980.03,8788.13,6529.45,6.8100000000000005,143.1,26.16,4851,1212859,464,6561,1639807,627,570,142536,54,11983,2995203,53866,4.449,5,2021-04-15T11:00:00.000
Tempe,, , ,2021,4,15,12,16682.33,8846.61,6561.81,7,142.66,26.07,4766,1191595,455,6593,1647934,630,586,146418,56,11946,2985947,54096,4.255,5,2021-04-15T12:00:00.000
Tempe,, , ,2021,4,15,13,16889.55,8529.31,6721.09,7.1,145.39,26.57,4826,1206397,461,6753,1687933,645,595,148655,57,12174,3042985,55391,4.538,5,2021-04-15T13:00:00.000
Tempe,, , ,2021,4,15,14,16836.53,8440.27,6847.16,7.29,146.9,26.85,4810,1202609,460,6880,1719595,657,610,152535,58,12301,3074739,56394,4.559,5,2021-04-15T14:00:00.000
Tempe,, , ,2021,4,15,15,16883.55,7172.83,6976.22,6.83,148.16,27.08,4824,1205968,461,7010,1752007,670,572,142991,55,12406,3100966,57431,5.273,5,2021-04-15T15:00:00.000
Tempe,, , ,2021,4,15,16,16481.38,4575.52,6990.57,7.03,147.15,26.9,4709,1177242,450,7024,1755611,671,589,147145,56,12322,3079998,57507,6.464,5,2021-04-15T16:00:00.000
Tempe,, , ,2021,4,15,17,15801.27,1937.28,6716.4,7.15,141.66,25.89,4515,1128663,431,6749,1686756,645,599,149652,57,11862,2965071,55249,7.529,5,2021-04-15T17:00:00.000
Tempe,, , ,2021,4,15,18,14604.8,539.45,6341.15,7.54,133.46,24.39,4173,1043200,399,6372,1592516,609,631,157705,60,11175,2793421,52132,7.6370000000000005,5,2021-04-15T18:00:00.000
Tempe,, , ,2021,4,15,19,14557.48,9.66,5948.11,7.34,128.39,23.47,4159,1039820,397,5977,1493808,571,615,153716,59,10751,2687344,48983,7.895,5,2021-04-15T19:00:00.000
Tempe,, , ,2021,4,15,20,14205.92,0.92,6521.96,7.33,134.06,24.5,4059,1014709,388,6553,1637924,626,613,153318,59,11226,2805952,53540,7.713,5,2021-04-15T20:00:00.000
Tempe,, , ,2021,4,15,21,15162.75,0.9,5823.76,7.47,129.09,23.59,4332,1083054,414,5852,1462578,559,625,156265,60,10809,2701897,48046,8.233,5,2021-04-15T21:00:00.000
Tempe,, , ,2021,4,15,22,17263.65,0.92,4792.79,6.98,123.4,22.55,4932,1233118,471,4816,1203661,460,584,146075,56,10333,2582855,40000,9.376,5,2021-04-15T22:00:00.000
Tempe,, , ,2021,4,15,23,16385.38,0.9,4232.57,7.27,113.97,20.83,4682,1170384,447,4253,1062967,406,608,152078,58,9543,2385429,35434,8.897,5,2021-04-15T23:00:00.000
Tempe,, , ,2021,4,16,0,16144.93,0.9,3925.26,7.13,109.32,19.98,4613,1153209,441,3944,985790,377,597,149154,57,9154,2288153,32953,8.766,6,2021-04-16T00:00:00.000
Tempe,, , ,2021,4,16,1,15905.65,0.95,3788.11,7,106.73,19.51,4544,1136118,434,3806,951347,364,586,146510,56,8937,2233975,31832,8.635,6,2021-04-16T01:00:00.000
Tempe,, , ,2021,4,16,2,15771.72,0.94,3663.78,7.05,104.83,19.16,4506,1126552,431,3681,920122,352,590,147575,56,8778,2194250,30825,8.563,6,2021-04-16T02:00:00.000
Tempe,, , ,2021,4,16,3,15596.8,0.96,3491.41,7.34,102.46,18.73,4456,1114058,426,3508,876834,335,615,153675,59,8579,2144566,29429,8.469,6,2021-04-16T03:00:00.000
Tempe,, , ,2021,4,16,4,15536.18,0.96,3408.35,7.5,101.41,18.54,4439,1109727,424,3425,855973,327,628,156915,60,8491,2122615,28759,8.437,6,2021-04-16T04:00:00.000
Tempe,, , ,2021,4,16,5,15832.65,1.01,3515.92,8.26,104.47,19.09,4524,1130904,432,3533,882989,338,691,172767,66,8748,2186660,29648,8.597,6,2021-04-16T05:00:00.000
Tempe,, , ,2021,4,16,6,15824.75,249.82,3773.07,8.33,107.6,19.67,4521,1130340,432,3791,947569,362,697,174330,67,9010,2252239,31704,8.459,6,2021-04-16T06:00:00.000
Tempe,, , ,2021,4,16,7,14280,1566.1,3857.36,8.12,103.13,18.85,4080,1020000,390,3876,968739,370,680,169918,65,8636,2158657,32230,6.905,6,2021-04-16T07:00:00.000
Tempe,, , ,2021,4,16,8,15576.15,4492.43,4716.01,7.68,117.42,21.46,4450,1112583,425,4739,1184379,453,643,160660,61,9832,2457622,39224,6.018,6,2021-04-16T08:00:00.000
Tempe,, , ,2021,4,16,9,16672.47,5930.04,5522.99,7.51,130.67,23.88,4764,1190892,455,5550,1387044,530,628,157084,60,10942,2735019,45785,5.832,6,2021-04-16T09:00:00.000
Tempe,, , ,2021,4,16,10,17205.65,8093.29,5949.38,7.6,137.7,25.17,4916,1228975,470,5978,1494127,571,636,158957,61,11530,2882060,49247,4.947,6,2021-04-16T10:00:00.000
Tempe,, , ,2021,4,16,11,16555.67,8593.09,6196.85,7.5600000000000005,138.41,25.3,4730,1182549,452,6227,1556277,595,633,158162,60,11590,2896987,51165,4.324,6,2021-04-16T11:00:00.000
Tempe,, , ,2021,4,16,12,16768.03,9379.02,6437.8,7.37,141.84,25.92,4791,1197717,458,6469,1616788,618,617,154181,59,11877,2968685,53113,4.011,6,2021-04-16T12:00:00.000
Tempe,, , ,2021,4,16,13,16587.22,7973.85,6652.45,7.36,143.79,26.28,4739,1184802,453,6684,1670696,639,616,153988,59,12040,3009486,54812,4.676,6,2021-04-16T13:00:00.000
Tempe,, , ,2021,4,16,14,16264.9,6451.33,6655.39,7.32,142.68,26.08,4647,1161779,444,6687,1671434,639,613,153192,59,11947,2986405,54805,5.33,6,2021-04-16T14:00:00.000
Tempe,, , ,2021,4,16,15,16345.35,7868.03,6801.98,7.49,144.89,26.48,4670,1167525,446,6835,1708249,653,627,156791,60,12132,3032565,55985,4.601,6,2021-04-16T15:00:00.000
Tempe,, , ,2021,4,16,16,16018.33,6132.68,6935.34,7.62,145.5,26.59,4577,1144167,437,6969,1741743,666,638,159448,61,12183,3045358,57021,5.368,6,2021-04-16T16:00:00.000
Tempe,, , ,2021,4,16,17,15618.45,3283.22,6881.26,7.45,143.32,26.19,4462,1115604,426,6914,1728160,661,624,155991,60,12001,2999755,56550,6.698,6,2021-04-16T17:00:00.000
Tempe,, , ,2021,4,16,18,15238.33,747.31,6432.35,7.58,136.76,25,4354,1088452,416,6463,1615420,618,635,158601,61,11452,2862473,52922,7.871,6,2021-04-16T18:00:00.000
Tempe,, , ,2021,4,16,19,14212.95,88.66,5922.17,7.54,127.1,23.23,4061,1015211,388,5951,1487294,569,631,157774,60,10643,2660279,48742,7.67,6,2021-04-16T19:00:00.000
Tempe,, , ,2021,4,16,20,13491.15,0.91,5435.29,7.19,118.45,21.65,3855,963654,368,5461,1365019,522,602,150518,58,9918,2479191,44778,7.324,6,2021-04-16T20:00:00.000
Tempe,, , ,2021,4,16,21,14622.2,0.9,5023.7,7.38,117.55,21.49,4178,1044443,399,5048,1261651,482,618,154384,59,9843,2460478,41594,7.938,6,2021-04-16T21:00:00.000
Tempe,, , ,2021,4,16,22,17389.38,0.92,4693.34,7.4,123.05,22.49,4968,1242099,475,4716,1178685,451,620,154855,59,10304,2575639,39217,9.443,6,2021-04-16T22:00:00.000
Tempe,, , ,2021,4,16,23,16755.93,0.92,4328.38,7.01,116.13,21.23,4787,1196852,457,4349,1087028,416,587,146745,56,9724,2430626,36236,9.101,6,2021-04-16T23:00:00.000
Tempe,, , ,2021,4,17,0,16033.08,0.94,3809.63,7.02,107.44,19.64,4581,1145220,438,3828,956749,366,588,146948,56,8997,2248917,32017,8.705,7,2021-04-17T00:00:00.000
Tempe,, , ,2021,4,17,1,15040.58,0.94,3477.17,7.29,100.34,18.34,4297,1074327,411,3494,873256,334,611,152665,58,8402,2100248,29262,8.167,7,2021-04-17T01:00:00.000
Tempe,, , ,2021,4,17,2,14951.45,0.96,3362.28,7.44,98.8,18.06,4272,1067961,408,3378,844402,323,623,155674,60,8273,2068037,28334,8.118,7,2021-04-17T02:00:00.000
Tempe,, , ,2021,4,17,3,14916.55,0.94,3175.99,7.58,96.59,17.65,4262,1065468,407,3191,797617,305,635,158625,61,8088,2021710,26841,8.098,7,2021-04-17T03:00:00.000
Tempe,, , ,2021,4,17,4,14603.75,1.03,3117.27,7.78,95.02,17.37,4172,1043125,399,3132,782871,299,652,162872,62,7956,1988868,26341,7.93,7,2021-04-17T04:00:00.000
Tempe,, , ,2021,4,17,5,14815.35,1.03,3132.49,7.95,96.1,17.56,4233,1058240,404,3148,786695,301,666,166445,64,8046,2011379,26483,8.043,7,2021-04-17T05:00:00.000
Tempe,, , ,2021,4,17,6,14679.6,160.42,3144.73,8.47,96.29,17.6,4194,1048543,401,3160,789768,302,709,177232,68,8063,2015544,26568,7.882,7,2021-04-17T06:00:00.000
Tempe,, , ,2021,4,17,7,12995.13,1859.98,3489.05,7.9399999999999995,94.15,17.21,3713,928224,355,3506,876241,335,665,166110,63,7883,1970574,29161,6.046,7,2021-04-17T07:00:00.000
Tempe,, , ,2021,4,17,8,13985.67,4729.38,4362.91,7.41,107.49,19.65,3996,998977,382,4384,1095702,419,620,155062,59,9000,2249741,36247,5.025,7,2021-04-17T08:00:00.000
Tempe,, , ,2021,4,17,9,15899.35,7033.24,5342.49,7.33,125.69,22.97,4543,1135668,434,5368,1341712,513,614,153395,59,10525,2630776,44267,4.8149999999999995,7,2021-04-17T09:00:00.000
Tempe,, , ,2021,4,17,10,16700.53,8752.58,5810.59,7.13,133.85,24.46,4772,1192895,456,5839,1459272,558,597,149324,57,11208,2801491,48089,4.317,7,2021-04-17T10:00:00.000
Tempe,, , ,2021,4,17,11,16860.95,9639.67,5877.68,7.45,135.51,24.77,4817,1204354,460,5906,1476121,564,623,155818,60,11347,2836293,48641,3.923,7,2021-04-17T11:00:00.000
Tempe,, , ,2021,4,17,12,17099.6,10000.11,6126.57,7.28,139.14,25.43,4886,1221400,467,6156,1538627,588,609,152257,58,11651,2912285,50655,3.854,7,2021-04-17T12:00:00.000
Tempe,, , ,2021,4,17,13,17563.13,9935.45,6391.94,7.27,143.91,26.3,5018,1254509,479,6423,1605273,614,609,152249,58,12050,3012032,52822,4.142,7,2021-04-17T13:00:00.000
Tempe,, , ,2021,4,17,14,17673.15,9452.76,6540.83,7.22,146.01,26.69,5049,1262368,482,6572,1642663,628,605,151137,58,12226,3056169,54024,4.463,7,2021-04-17T14:00:00.000
Tempe,, , ,2021,4,17,15,18056.88,7844.17,6721.37,7.07,149.33,27.29,5159,1289777,493,6754,1688005,645,592,147872,57,12504,3125655,55505,5.5440000000000005,7,2021-04-17T15:00:00.000
Tempe,, , ,2021,4,17,16,17446.88,4937.12,6735.49,7.06,147.41,26.94,4985,1246206,476,6768,1691552,647,591,147709,56,12344,3085467,55559,6.7940000000000005,7,2021-04-17T16:00:00.000
Tempe,, , ,2021,4,17,17,16811.97,3353.87,6509.07,6.9399999999999995,142.42,26.03,4803,1200856,459,6540,1634687,625,582,145347,56,11925,2980889,53687,7.309,7,2021-04-17T17:00:00.000
Tempe,, , ,2021,4,17,18,16038.68,657.49,6216.82,7.12,136.45,24.94,4582,1145620,438,6247,1561293,597,596,149055,57,11426,2855968,51275,8.354,7,2021-04-17T18:00:00.000
Tempe,, , ,2021,4,17,19,16022.13,67.52,5795.42,7.35,131.57,24.05,4578,1144438,437,5823,1455463,556,616,153871,59,11017,2753772,47902,8.664,7,2021-04-17T19:00:00.000
Tempe,, , ,2021,4,17,20,15547.65,0.93,5450.1,7.31,125.76,22.99,4442,1110547,424,5476,1368739,523,612,152912,58,10530,2632198,45094,8.442,7,2021-04-17T20:00:00.000
Tempe,, , ,2021,4,17,21,15146.85,0.9,5113.91,7.4,120.45,22.02,4328,1081918,413,5139,1284306,491,620,154930,59,10086,2521155,42366,8.225,7,2021-04-17T21:00:00.000
Tempe,, , ,2021,4,17,22,14609.92,0.9,4795.66,7.02,114.42,20.91,4174,1043566,399,4819,1204382,460,588,146856,56,9581,2394804,39768,7.9350000000000005,7,2021-04-17T22:00:00.000
Tempe,, , ,2021,4,17,23,13588,0.94,4342.92,6.72,105.2,19.23,3882,970572,371,4364,1090680,417,563,140670,54,8809,2201922,36048,7.379,7,2021-04-17T23:00:00.000
Tempe,, , ,2021,4,18,0,13191.63,0.93,4081.76,6.54,100.53,18.37,3769,942259,360,4101,1025093,392,547,136816,52,8418,2104168,33921,7.161,1,2021-04-18T00:00:00.000
Tempe,, , ,2021,4,18,1,13113.83,0.9,3956.8,7.03,99.26,18.14,3747,936702,358,3976,993710,380,589,147145,56,8311,2077558,32914,7.12,1,2021-04-18T01:00:00.000
Tempe,, , ,2021,4,18,2,13033.78,0.94,3871.34,6.85,97.78,17.87,3724,930984,356,3890,972248,372,573,143290,55,8187,2046522,32222,7.078,1,2021-04-18T02:00:00.000
Tempe,, , ,2021,4,18,3,12911.3,0.94,3744.09,6.88,95.86,17.52,3689,922236,352,3762,940290,359,576,143888,55,8027,2006414,31193,7.011,1,2021-04-18T03:00:00.000
Tempe,, , ,2021,4,18,4,12812.13,0.94,3700.62,7,95.13,17.39,3661,915152,350,3718,929374,355,587,146597,56,7966,1991123,30835,6.957,1,2021-04-18T04:00:00.000
Tempe,, , ,2021,4,18,5,12844.92,1.09,3666.37,7.09,94.91,17.35,3670,917495,351,3684,920772,352,593,148333,57,7947,1986599,30565,6.974,1,2021-04-18T05:00:00.000
Tempe,, , ,2021,4,18,6,13021.77,155.85,3879.24,7.2,98.18,17.94,3721,930127,355,3898,974231,372,603,150647,58,8221,2055005,32285,6.985,1,2021-04-18T06:00:00.000
Tempe,, , ,2021,4,18,7,14339.83,1856.96,4487.91,6.89,109.68,20.05,4097,1024274,391,4510,1127094,431,577,144236,55,9184,2295603,37280,6.7780000000000005,1,2021-04-18T07:00:00.000
Tempe,, , ,2021,4,18,8,14632.47,4725.02,4892.85,6.62,115.26,21.07,4181,1045177,399,4916,1228792,470,554,138457,53,9651,2412426,40548,5.38,1,2021-04-18T08:00:00.000
