campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Tempe,, , ,2022,6,18,6,24111.95,562.44,9703.41,4.24,202.95,37.09,6889,1722283,658,9750,2436914,932,355,88637,34,16994,4247833,79942,12.788,7,2022-06-18T06:00:00.000
Tempe,, , ,2022,6,18,7,24861.83,1145.01,10284.17,3.77,212.01,38.75,7103,1775845,679,10334,2582768,987,315,78816,30,17752,4437429,84660,12.879,7,2022-06-18T07:00:00.000
Tempe,, , ,2022,6,18,8,19182.13,1040.55,10644,3.93,197.11,36.03,5481,1370152,524,10695,2673134,1022,329,82342,31,16505,4125629,86994,9.85,7,2022-06-18T08:00:00.000
Tempe,, , ,2022,6,18,9,19727.85,2294.96,11207.67,3.75,205.56,37.57,5637,1409133,539,11262,2814695,1076,314,78500,30,17212,4302328,91555,9.465,7,2022-06-18T09:00:00.000
Tempe,, , ,2022,6,18,10,21460.95,3983.34,11647.75,3.52,216.52,39.57,6132,1532926,586,11704,2925216,1118,295,73736,28,18131,4531878,95242,9.491,7,2022-06-18T10:00:00.000
Tempe,, , ,2022,6,18,11,23696.28,6414.1,12078.52,3.87,229.67,41.98,6770,1692592,647,12137,3033401,1160,324,81021,31,19231,4807013,98903,9.384,7,2022-06-18T11:00:00.000
Tempe,, , ,2022,6,18,12,25115.95,8148.03,12112.97,3.7199999999999998,234.77,42.91,7176,1793997,686,12171,3042053,1163,311,77825,30,19659,4913875,99315,9.215,7,2022-06-18T12:00:00.000
Tempe,, , ,2022,6,18,13,24352.22,6535.17,12183.85,3.57,232.87,42.56,6958,1739445,665,12243,3059852,1170,299,74713,29,19499,4874011,99809,9.674,7,2022-06-18T13:00:00.000
Tempe,, , ,2022,6,18,14,24826.6,6953.71,12383.7,3.77,237.09,43.33,7093,1773329,678,12443,3110042,1189,316,79002,30,19853,4962373,101453,9.706,7,2022-06-18T14:00:00.000
Tempe,, , ,2022,6,18,15,24761.2,5547.21,12333.58,3.7800000000000002,236.27,43.18,7075,1768658,676,12393,3097454,1184,317,79120,30,19784,4945232,101046,10.433,7,2022-06-18T15:00:00.000
Tempe,, , ,2022,6,18,16,24071.92,2637.16,12109.33,3.87,231.32,42.28,6878,1719424,657,12168,3041136,1162,324,81013,31,19369,4841572,99186,11.639,7,2022-06-18T16:00:00.000
Tempe,, , ,2022,6,18,17,23775.1,2251.98,11912.2,3.96,228.03,41.68,6793,1698222,649,11970,2991630,1144,331,82807,32,19094,4772659,97580,11.687,7,2022-06-18T17:00:00.000
Tempe,, , ,2022,6,18,18,22983.72,822.35,11588.15,4.13,221.61,40.5,6567,1641695,627,11644,2910248,1112,345,86333,33,18556,4638276,94912,12.034,7,2022-06-18T18:00:00.000
Tempe,, , ,2022,6,18,19,22348.07,127.17,10893.42,4.11,211.09,38.58,6385,1596292,610,10946,2735775,1046,344,86040,33,17675,4418107,89293,12.065,7,2022-06-18T19:00:00.000
Tempe,, , ,2022,6,18,20,21455.85,41.75,10423.67,4.04,202.33,36.98,6130,1532561,586,10474,2617802,1001,338,84479,32,16942,4234842,85449,11.628,7,2022-06-18T20:00:00.000
Tempe,, , ,2022,6,18,21,20790.57,40.34,9968.87,4.09,194.65,35.58,5940,1485042,568,10017,2503581,957,342,85515,33,16299,4074138,81747,11.269,7,2022-06-18T21:00:00.000
Tempe,, , ,2022,6,18,22,19961.6,40.38,9687.09,3.96,188.32,34.42,5703,1425829,545,9734,2432816,930,332,82883,32,15769,3941529,79413,10.817,7,2022-06-18T22:00:00.000
Tempe,, , ,2022,6,18,23,19041.47,40.41,9141.51,4.18,178.85,32.69,5440,1360106,520,9186,2295799,878,350,87561,33,14976,3743466,74960,10.318,7,2022-06-18T23:00:00.000
Tempe,, , ,2022,6,19,0,18580.05,40.4,8630.06,4.3,171.26,31.3,5309,1327147,507,8672,2167353,828,360,90023,34,14340,3584524,70824,10.067,1,2022-06-19T00:00:00.000
Tempe,, , ,2022,6,19,1,18590.5,40.51,8637.12,4,171.08,31.27,5312,1327893,507,8679,2169126,829,335,83802,32,14326,3580821,70882,10.073,1,2022-06-19T01:00:00.000
Tempe,, , ,2022,6,19,2,18645.6,40.5,8695.91,4.16,172.13,31.46,5327,1331829,509,8738,2183892,835,348,86976,33,14413,3602697,71357,10.102,1,2022-06-19T02:00:00.000
Tempe,, , ,2022,6,19,3,18677.72,40.34,8745.63,4.1,172.78,31.58,5336,1334124,510,8788,2196377,840,344,85893,33,14468,3616394,71758,10.119,1,2022-06-19T03:00:00.000
Tempe,, , ,2022,6,19,4,18629.13,40.34,8747.56,4.12,172.66,31.56,5323,1330652,509,8790,2196863,840,345,86317,33,14458,3613832,71769,10.094,1,2022-06-19T04:00:00.000
Tempe,, , ,2022,6,19,5,19285.83,46.49,9130.19,4.34,179.71,32.85,5510,1377559,526,9174,2292955,876,364,90921,35,15048,3761436,74893,10.446,1,2022-06-19T05:00:00.000
Tempe,, , ,2022,6,19,6,20493.05,437.35,9681.02,4.31,190.4,34.8,5855,1463790,559,9728,2431293,929,361,90136,34,15943,3985218,79416,10.89,1,2022-06-19T06:00:00.000
Tempe,, , ,2022,6,19,7,21253.55,2111.34,10267.63,4.27,200,36.55,6072,1518111,580,10317,2578611,986,358,89411,34,16747,4186133,84181,10.395,1,2022-06-19T07:00:00.000
Tempe,, , ,2022,6,19,8,20681.15,2800.78,9989.37,4.15,194.59,35.57,5909,1477226,565,10037,2508730,959,348,86860,33,16294,4072815,81900,9.71,1,2022-06-19T08:00:00.000
Tempe,, , ,2022,6,19,9,19847.72,5466.54,8797.93,4.08,177.37,32.42,5671,1417695,542,8840,2209512,845,341,85294,33,14852,3712502,72289,7.809,1,2022-06-19T09:00:00.000
Tempe,, , ,2022,6,19,10,19615.58,6959.64,8294.69,4.05,170.51,31.16,5604,1401113,535,8335,2083129,796,339,84670,32,14278,3568912,68241,6.873,1,2022-06-19T10:00:00.000
Tempe,, , ,2022,6,19,11,20233.23,8331.74,8423.96,3.92,174.04,31.81,5781,1445231,552,8465,2115593,809,328,81997,31,14574,3642821,69334,6.462,1,2022-06-19T11:00:00.000
Tempe,, , ,2022,6,19,12,20431.8,8447.34,8503.58,4.16,175.92,32.15,5838,1459415,558,8545,2135588,816,348,87029,33,14730,3682032,69990,6.509,1,2022-06-19T12:00:00.000
Tempe,, , ,2022,6,19,13,20241.58,8536.95,8779.21,3.94,178.36,32.6,5783,1445827,553,8821,2204811,843,330,82518,32,14935,3733156,72177,6.355,1,2022-06-19T13:00:00.000
Tempe,, , ,2022,6,19,14,20801.88,8329.22,8897.57,3.9699999999999998,181.72,33.21,5943,1485849,568,8940,2234536,854,333,83189,32,15217,3803573,73178,6.771,1,2022-06-19T14:00:00.000
Tempe,, , ,2022,6,19,15,20859.2,7425.44,9187,4.01,185.43,33.89,5960,1489943,569,9231,2307223,882,336,83906,32,15527,3881073,75499,7.294,1,2022-06-19T15:00:00.000
Tempe,, , ,2022,6,19,16,20758.3,5976.34,9067.14,3.91,183.54,33.55,5931,1482736,567,9111,2277122,870,327,81753,31,15369,3841612,74530,8.027,1,2022-06-19T16:00:00.000
Tempe,, , ,2022,6,19,17,20394.65,3803.91,8872.58,4.07,180.13,32.92,5827,1456761,557,8915,2228258,852,341,85159,33,15083,3770179,72939,9.01,1,2022-06-19T17:00:00.000
Tempe,, , ,2022,6,19,18,20036.72,1623.64,8587.69,4.24,175.66,32.11,5725,1431195,547,8629,2156713,824,355,88826,34,14709,3676734,70625,10,1,2022-06-19T18:00:00.000
Tempe,, , ,2022,6,19,19,19345.22,207.63,8228.95,4.4,169.16,30.92,5527,1381802,528,8269,2066619,790,368,92071,35,14164,3540493,67689,10.394,1,2022-06-19T19:00:00.000
Tempe,, , ,2022,6,19,20,17714.9,43.65,7550.44,4.53,155.58,28.44,5061,1265351,484,7587,1896219,725,379,94770,36,13027,3256339,62104,9.596,1,2022-06-19T20:00:00.000
Tempe,, , ,2022,6,19,21,17683.4,40.21,7274.12,4.52,152.15,27.81,5052,1263101,483,7309,1826823,698,378,94568,36,12740,3184492,59891,9.579,1,2022-06-19T21:00:00.000
Tempe,, , ,2022,6,19,22,17141.55,40.29,6731.74,4.36,143.63,26.25,4898,1224397,468,6764,1690610,646,365,91182,35,12027,3006189,55500,9.287,1,2022-06-19T22:00:00.000
Tempe,, , ,2022,6,19,23,15565.9,40.26,6102.47,4.66,131,23.94,4447,1111850,425,6132,1532574,586,390,97554,37,10970,2741978,50314,8.431,1,2022-06-19T23:00:00.000
Tempe,, , ,2022,6,20,0,16064.52,40.29,5862.31,4.82,129.98,23.76,4590,1147467,439,5891,1472262,563,403,100795,39,10884,2720524,48441,8.702,2,2022-06-20T00:00:00.000
Tempe,, , ,2022,6,20,1,16239.83,40.39,5793.49,4.6899999999999995,129.63,23.69,4640,1159988,443,5821,1454977,556,393,98174,38,10854,2713139,47907,8.798,2,2022-06-20T01:00:00.000
Tempe,, , ,2022,6,20,2,16071.4,40.37,5673.25,4.72,127.63,23.33,4592,1147958,439,5701,1424779,545,395,98721,38,10687,2671457,46929,8.706,2,2022-06-20T02:00:00.000
Tempe,, , ,2022,6,20,3,15902.85,40.34,5356.35,4.5600000000000005,123.1,22.5,4544,1135918,434,5382,1345195,514,382,95444,36,10308,2576558,44378,8.614,2,2022-06-20T03:00:00.000
Tempe,, , ,2022,6,20,4,16110.7,40.37,5593.71,4.67,126.77,23.17,4603,1150765,440,5621,1404805,537,391,97709,37,10615,2653278,46297,8.727,2,2022-06-20T04:00:00.000
Tempe,, , ,2022,6,20,5,18107.93,50.65,6419.96,4.83,143.66,26.26,5174,1293424,494,6451,1612309,616,404,101079,39,12029,3006812,53098,9.804,2,2022-06-20T05:00:00.000
Tempe,, , ,2022,6,20,6,19045.03,426.06,7030.03,4.48,153.83,28.12,5441,1360359,520,7064,1765522,675,376,93862,36,12881,3219744,58069,10.109,2,2022-06-20T06:00:00.000
Tempe,, , ,2022,6,20,7,19716.95,2100.27,7586.65,4.32,162.64,29.73,5633,1408354,538,7623,1905311,728,362,90431,35,13618,3404096,62586,9.568,2,2022-06-20T07:00:00.000
Tempe,, , ,2022,6,20,8,20103.67,4284.31,8102.59,4.26,170.08,31.09,5744,1435977,549,8142,2034886,778,356,89095,34,14242,3559958,66751,8.591,2,2022-06-20T08:00:00.000
Tempe,, , ,2022,6,20,9,20749.13,6184.48,8466.24,3.85,176.25,32.21,5928,1482081,566,8507,2126213,813,323,80637,31,14758,3688931,69722,7.909,2,2022-06-20T09:00:00.000
Tempe,, , ,2022,6,20,10,21459.88,7614.38,8764.71,3.73,182.13,33.29,6131,1532849,586,8807,2201169,841,312,78103,30,15251,3812120,72178,7.52,2,2022-06-20T10:00:00.000
Tempe,, , ,2022,6,20,11,20779.2,8343.77,9133.05,3.7199999999999998,184.22,33.67,5937,1484229,567,9177,2293674,877,312,77902,30,15426,3855805,75059,6.752,2,2022-06-20T11:00:00.000
Tempe,, , ,2022,6,20,12,20666.4,8684.98,9343.87,4.1,186.74,34.13,5905,1476172,564,9389,2346619,897,343,85724,33,15637,3908515,76735,6.504,2,2022-06-20T12:00:00.000
Tempe,, , ,2022,6,20,13,20348.25,8778.96,9518.22,4.09,187.74,34.31,5814,1453447,555,9564,2390406,914,343,85661,33,15721,3929514,78099,6.282,2,2022-06-20T13:00:00.000
Tempe,, , ,2022,6,20,14,20082.88,8163.66,9781.4,4.04,189.94,34.72,5738,1434492,548,9828,2456500,939,338,84492,32,15905,3975483,80179,6.473,2,2022-06-20T14:00:00.000
Tempe,, , ,2022,6,20,15,19952.25,7542.23,10010.24,4.28,192.48,35.18,5701,1425161,545,10058,2513972,961,358,89577,34,16117,4028710,81997,6.739,2,2022-06-20T15:00:00.000
Tempe,, , ,2022,6,20,16,19589.13,5961.69,10034.16,4.26,191.51,35,5597,1399224,535,10082,2519980,963,357,89228,34,16036,4008431,82154,7.4,2,2022-06-20T16:00:00.000
Tempe,, , ,2022,6,20,17,19008.28,3861.14,9952.92,4.02,188.32,34.42,5431,1357734,519,10001,2499577,955,337,84210,32,15769,3941521,81448,8.223,2,2022-06-20T17:00:00.000
Tempe,, , ,2022,6,20,18,18457.38,1583.87,9677.14,4.07,183.18,33.48,5274,1318384,504,9724,2430317,929,341,85260,33,15338,3833961,79189,9.164,2,2022-06-20T18:00:00.000
Tempe,, , ,2022,6,20,19,17955.82,148.53,9171.88,4.37,175.7,32.11,5130,1282559,490,9216,2303427,881,366,91466,35,14712,3677452,75099,9.669,2,2022-06-20T19:00:00.000
Tempe,, , ,2022,6,20,20,16282.83,43.46,8309.58,4.3,159.57,29.17,4652,1163059,444,8350,2086868,798,360,89978,34,13362,3339905,68040,8.82,2,2022-06-20T20:00:00.000
Tempe,, , ,2022,6,20,21,16344.48,40.24,7671.45,4.23,152.05,27.79,4670,1167463,446,7708,1926609,736,354,88480,34,12732,3182552,62941,8.854,2,2022-06-20T21:00:00.000
Tempe,, , ,2022,6,20,22,22002.38,40.21,7159.69,4.04,165.03,30.16,6286,1571599,601,7194,1798083,687,338,84552,32,13819,3454234,59390,11.925,2,2022-06-20T22:00:00.000
Tempe,, , ,2022,6,20,23,21552.2,40.25,6657.3,4.27,157.69,28.82,6158,1539443,588,6689,1671913,639,357,89318,34,13204,3300675,55328,11.68,2,2022-06-20T23:00:00.000
Tempe,, , ,2022,6,21,0,20907.1,40.27,6153.65,4.7,149.88,27.39,5973,1493365,571,6183,1545428,591,393,98283,38,12550,3137077,51237,11.332,3,2022-06-21T00:00:00.000
Tempe,, , ,2022,6,21,1,19380,40.31,5712.03,4.6,139.27,25.46,5537,1384286,529,5740,1434519,548,385,96339,37,11662,2915143,47557,10.5,3,2022-06-21T01:00:00.000
Tempe,, , ,2022,6,21,2,19184.5,40.49,5534.43,4.54,136.41,24.93,5481,1370322,524,5561,1389915,531,380,95042,36,11423,2855280,46117,10.395,3,2022-06-21T02:00:00.000
Tempe,, , ,2022,6,21,3,19146.1,40.3,5447.76,4.83,135.53,24.77,5470,1367579,523,5474,1368152,523,404,101087,39,11349,2836818,45420,10.374,3,2022-06-21T03:00:00.000
Tempe,, , ,2022,6,21,4,19650,40.81,5674.35,4.85,139.99,25.59,5614,1403572,536,5702,1425058,545,406,101542,39,11722,2930171,47282,10.646,3,2022-06-21T04:00:00.000
Tempe,, , ,2022,6,21,5,19976.32,50.1,6344.49,4.62,148.92,27.22,5708,1426881,545,6375,1593355,609,387,96744,37,12470,3116980,52674,10.818999999999999,3,2022-06-21T05:00:00.000
Tempe,, , ,2022,6,21,6,18943.03,359.95,7288.41,4.86,156.96,28.69,5412,1353074,517,7324,1830413,700,407,101811,39,13143,3285297,60126,10.09,3,2022-06-21T06:00:00.000
Tempe,, , ,2022,6,21,7,19502.43,1093.05,7620.9,4.58,162.58,29.71,5572,1393031,532,7658,1913913,732,384,95859,37,13613,3402803,62840,9.996,3,2022-06-21T07:00:00.000
Tempe,, , ,2022,6,21,8,19660.3,4164.18,8104.72,4.37,168.71,30.83,5617,1404308,537,8144,2035420,778,366,91389,35,14127,3531116,66725,8.414,3,2022-06-21T08:00:00.000
Tempe,, , ,2022,6,21,9,20534.1,5956.92,8699.55,4.19,178.65,32.65,5867,1466722,561,8741,2184804,835,351,87770,34,14959,3739296,71568,7.915,3,2022-06-21T09:00:00.000
Tempe,, , ,2022,6,21,10,21442.45,7501.61,9197.8,3.88,187.42,34.26,6126,1531604,585,9242,2309934,883,325,81287,31,15694,3922825,75641,7.57,3,2022-06-21T10:00:00.000
Tempe,, , ,2022,6,21,11,20500.35,8141.27,9718.46,3.88,190.45,34.81,5857,1464311,560,9765,2440695,933,325,81184,31,15947,3986190,79716,6.712,3,2022-06-21T11:00:00.000
Tempe,, , ,2022,6,21,12,20325.88,8292.47,10067.58,3.96,194.13,35.48,5807,1451849,555,10116,2528371,966,332,82954,32,16255,4063173,82492,6.533,3,2022-06-21T12:00:00.000
Tempe,, , ,2022,6,21,13,20766.38,7495.17,10507.4,3.69,200.64,36.67,5933,1483313,567,10558,2638828,1009,309,77329,30,16801,4199470,86053,7.207,3,2022-06-21T13:00:00.000
Tempe,, , ,2022,6,21,14,20842.92,7226.84,10796.9,3.69,204.37,37.35,5955,1488781,569,10849,2711533,1037,309,77270,30,17113,4277585,88376,7.392,3,2022-06-21T14:00:00.000
Tempe,, , ,2022,6,21,15,20809.28,6184.1,10888.83,3.54,205.21,37.51,5946,1486377,568,10941,2734620,1045,296,74036,28,17183,4295033,89108,7.941,3,2022-06-21T15:00:00.000
Tempe,, , ,2022,6,21,16,20780.5,5250.14,11057.3,3.66,207.26,37.88,5937,1484322,567,11111,2776930,1062,307,76684,29,17355,4337936,90453,8.432,3,2022-06-21T16:00:00.000
Tempe,, , ,2022,6,21,17,20313.4,3709.42,10917.05,3.61,203.93,37.27,5804,1450958,554,10970,2741708,1048,303,75635,29,17076,4268300,89287,9.016,3,2022-06-21T17:00:00.000
Tempe,, , ,2022,6,21,18,19836.2,1547.14,10643.1,3.49,198.89,36.35,5667,1416872,541,10694,2672908,1022,292,73105,28,16654,4162885,87049,9.932,3,2022-06-21T18:00:00.000
Tempe,, , ,2022,6,21,19,18866.35,94.28,10028.43,3.46,188.18,34.39,5390,1347597,515,10077,2518541,963,290,72495,28,15757,3938633,82039,10.193,3,2022-06-21T19:00:00.000
Tempe,, , ,2022,6,21,20,17692.95,41.24,9960.07,3.64,183.53,33.54,5055,1263783,483,10008,2501372,956,305,76169,29,15368,3841323,81379,9.585,3,2022-06-21T20:00:00.000
Tempe,, , ,2022,6,21,21,17850.85,40.18,9307.69,3.67,176.28,32.22,5100,1275061,487,9353,2337535,894,308,76876,29,14760,3689472,76175,9.671,3,2022-06-21T21:00:00.000
Tempe,, , ,2022,6,21,22,23444.45,40.2,9175.25,3.7800000000000002,193.88,35.44,6698,1674604,640,9219,2304272,881,316,79066,30,16234,4057942,75653,12.711,3,2022-06-21T22:00:00.000
Tempe,, , ,2022,6,21,23,23212.2,40.25,8426.24,3.87,184.18,33.66,6632,1658015,634,8467,2116165,809,324,80899,31,15423,3855079,69638,12.582,3,2022-06-21T23:00:00.000
Tempe,, , ,2022,6,22,0,22451.33,40.26,7874.87,3.75,174.85,31.96,6415,1603667,613,7913,1977695,756,314,78469,30,14641,3659831,65154,12.172,4,2022-06-22T00:00:00.000
Tempe,, , ,2022,6,22,1,21810.63,40.27,7571.26,3.76,169.04,30.9,6232,1557902,595,7608,1901446,727,315,78700,30,14154,3538048,62664,11.82,4,2022-06-22T01:00:00.000
Tempe,, , ,2022,6,22,2,21493.8,40.31,7577.89,3.99,168.26,30.75,6141,1535272,587,7614,1903111,727,334,83480,32,14089,3521864,62687,11.65,4,2022-06-22T02:00:00.000
Tempe,, , ,2022,6,22,3,21736.43,40.43,7588.51,4,169.23,30.93,6210,1552602,593,7625,1905779,728,335,83715,32,14170,3542096,62795,11.78,4,2022-06-22T03:00:00.000
Tempe,, , ,2022,6,22,4,22120.15,40.38,7924.81,3.94,174.51,31.9,6320,1580011,604,7963,1990238,761,330,82389,31,14613,3652638,65522,11.987,4,2022-06-22T04:00:00.000
Tempe,, , ,2022,6,22,5,23032.55,46.82,8796.65,4.08,188.23,34.4,6581,1645183,629,8839,2209191,844,341,85304,33,15761,3939678,72584,12.482,4,2022-06-22T05:00:00.000
Tempe,, , ,2022,6,22,6,24535.65,372.93,9806.27,4,205.4,37.54,7010,1752547,670,9853,2462747,941,335,83740,32,17199,4299034,80806,13.12,4,2022-06-22T06:00:00.000
Tempe,, , ,2022,6,22,7,22080.68,1408.78,10064.26,4,200.12,36.58,6309,1577192,603,10113,2527539,966,335,83755,32,16757,4188485,82634,11.225,4,2022-06-22T07:00:00.000
Tempe,, , ,2022,6,22,8,22903,3663.71,10436.48,3.96,207.35,37.9,6544,1635929,625,10487,2621016,1002,332,82973,32,17362,4339919,85691,10.447,4,2022-06-22T08:00:00.000
Tempe,, , ,2022,6,22,9,24150.78,5651.62,10991.05,3.92,218.22,39.88,6900,1725056,659,11044,2760292,1055,329,82106,31,18273,4567454,90247,10.046,4,2022-06-22T09:00:00.000
Tempe,, , ,2022,6,22,10,24529.97,7258.21,11449.35,3.75,224.84,41.09,7009,1752142,670,11504,2875390,1099,314,78533,30,18827,4706065,93950,9.376,4,2022-06-22T10:00:00.000
Tempe,, , ,2022,6,22,11,22193.38,8045.53,11367.82,3.63,215.77,39.44,6341,1585242,606,11423,2854916,1091,304,75875,29,18067,4516032,93073,7.682,4,2022-06-22T11:00:00.000
Tempe,, , ,2022,6,22,12,22327.55,6998.1,11550.85,3.81,218.6,39.95,6379,1594826,609,11606,2900880,1109,319,79638,30,18304,4575344,94550,8.323,4,2022-06-22T12:00:00.000
Tempe,, , ,2022,6,22,13,22682.5,8087.19,11658.4,3.71,221,40.39,6481,1620179,619,11715,2927891,1119,310,77546,30,18506,4625615,95445,7.927,4,2022-06-22T13:00:00.000
Tempe,, , ,2022,6,22,14,22282.97,7833.16,11921.3,3.57,222.65,40.69,6367,1591642,608,11979,2993915,1144,299,74630,29,18644,4660187,97510,7.848,4,2022-06-22T14:00:00.000
Tempe,, , ,2022,6,22,15,21838.7,6919.41,12082.85,3.54,223.05,40.77,6240,1559908,596,12141,3034487,1160,296,74098,28,18677,4668492,98759,8.1,4,2022-06-22T15:00:00.000
Tempe,, , ,2022,6,22,16,21779.68,5570.52,11929.73,3.59,221.07,40.4,6223,1555692,595,11987,2996031,1145,301,75209,29,18511,4626931,97529,8.803,4,2022-06-22T16:00:00.000
Tempe,, , ,2022,6,22,17,21541.45,3609.99,11838.85,3.49,219.06,40.04,6155,1538676,588,11896,2973209,1137,292,73067,28,18343,4584952,96779,9.737,4,2022-06-22T17:00:00.000
Tempe,, , ,2022,6,22,18,20783.45,1562.15,11403.92,3.5,211.26,38.61,5938,1484533,567,11459,2863982,1095,293,73215,28,17690,4421729,93227,10.437,4,2022-06-22T18:00:00.000
Tempe,, , ,2022,6,22,19,20347.38,136.23,10841.73,3.5300000000000002,203.06,37.11,5814,1453385,555,10894,2722791,1041,296,73977,28,17003,4250152,88687,10.975,4,2022-06-22T19:00:00.000
Tempe,, , ,2022,6,22,20,18905.67,42.56,9972.5,3.81,187.99,34.36,5402,1350406,516,10021,2504494,957,319,79837,31,15742,3934737,81595,10.242,4,2022-06-22T20:00:00.000
Tempe,, , ,2022,6,22,21,19186.55,40.28,9283.44,3.55,180.42,32.97,5482,1370468,524,9328,2331443,891,297,74281,28,15107,3776192,76109,10.395,4,2022-06-22T21:00:00.000
Tempe,, , ,2022,6,22,22,23847.8,40.31,8949,3.65,192.41,35.17,6814,1703415,651,8992,2247452,859,306,76484,29,16112,4027351,73881,12.929,4,2022-06-22T22:00:00.000
Tempe,, , ,2022,6,22,23,22722.82,40.43,8428.9,3.64,182.33,33.32,6492,1623060,620,8469,2116833,809,305,76280,29,15267,3816172,69613,12.327,4,2022-06-22T23:00:00.000
Tempe,, , ,2022,6,23,0,21848.72,40.46,8055.6,3.98,175.2,32.02,6242,1560624,596,8094,2023083,773,333,83300,32,14670,3667006,66542,11.841,5,2022-06-23T00:00:00.000
Tempe,, , ,2022,6,23,1,21959.12,40.8,8095.75,3.76,175.84,32.14,6274,1568510,599,8135,2033167,777,315,78714,30,14724,3680391,66874,11.898,5,2022-06-23T01:00:00.000
Tempe,, , ,2022,6,23,2,21633.07,40.68,7731.58,3.67,170.27,31.12,6181,1545220,591,7769,1941709,742,308,76899,29,14257,3563828,63930,11.725999999999999,5,2022-06-23T02:00:00.000
Tempe,, , ,2022,6,23,3,21540.58,40.86,7787.78,3.79,170.74,31.21,6154,1538613,588,7825,1955823,748,317,79299,30,14297,3573735,64370,11.675,5,2022-06-23T03:00:00.000
Tempe,, , ,2022,6,23,4,21964.75,40.52,8360.81,3.95,179.23,32.76,6276,1568911,600,8401,2099733,803,331,82663,32,15007,3751307,68995,11.903,5,2022-06-23T04:00:00.000
Tempe,, , ,2022,6,23,5,22981.25,48.62,9140.12,3.99,192.09,35.11,6566,1641519,627,9184,2295449,877,334,83491,32,16084,4020458,75327,12.453,5,2022-06-23T05:00:00.000
Tempe,, , ,2022,6,23,6,24404.45,353.62,10092.24,3.92,208.29,38.07,6973,1743176,666,10141,2534566,969,328,81947,31,17441,4359688,83081,13.058,5,2022-06-23T06:00:00.000
Tempe,, , ,2022,6,23,7,23866.57,1844.23,11007.27,3.76,217.29,39.71,6819,1704756,651,11060,2764367,1057,315,78731,30,18194,4547854,90349,11.958,5,2022-06-23T07:00:00.000
Tempe,, , ,2022,6,23,8,23422.22,3863.1,10992.15,3.68,215.51,39.39,6692,1673017,639,11045,2760569,1055,308,77028,29,18045,4510614,90186,10.62,5,2022-06-23T08:00:00.000
Tempe,, , ,2022,6,23,9,24097.2,5471.31,11275.75,3.5300000000000002,221.06,40.4,6885,1721229,658,11330,2831792,1082,295,73803,28,18510,4626824,92519,10.114,5,2022-06-23T09:00:00.000
Tempe,, , ,2022,6,23,10,24715.82,6957.92,11923.65,3.43,230.85,42.19,7062,1765417,675,11981,2994505,1145,287,71840,27,19330,4831762,97762,9.642,5,2022-06-23T10:00:00.000
Tempe,, , ,2022,6,23,11,22712.75,7936.01,12174.4,3.4699999999999998,227.07,41.5,6489,1622340,620,12233,3057479,1169,291,72699,28,19013,4752518,99576,8.021,5,2022-06-23T11:00:00.000
Tempe,, , ,2022,6,23,12,22901.93,8976.37,12392.58,3.42,230.27,42.09,6543,1635852,625,12452,3112271,1190,286,71521,27,19282,4819645,101339,7.563,5,2022-06-23T12:00:00.000
Tempe,, , ,2022,6,23,13,23181.18,8793.83,12695.52,3.55,235,42.95,6623,1655799,633,12757,3188354,1219,297,74353,28,19677,4918506,103790,7.813,5,2022-06-23T13:00:00.000
Tempe,, , ,2022,6,23,14,23045.52,3366.99,12610.58,3.46,233.42,42.66,6584,1646110,629,12671,3167020,1211,290,72393,28,19545,4885522,103097,10.686,5,2022-06-23T14:00:00.000
Tempe,, , ,2022,6,23,15,22697.02,1365.36,12487,3.49,230.78,42.18,6485,1621217,620,12547,3135985,1199,292,72980,28,19324,4830182,102075,11.581,5,2022-06-23T15:00:00.000
Tempe,, , ,2022,6,23,16,21453.88,243.3,11381.45,3.71,213.49,39.02,6130,1532420,586,11436,2858337,1093,311,77716,30,17877,4468474,93111,11.516,5,2022-06-23T16:00:00.000
Tempe,, , ,2022,6,23,17,21034.08,214.01,11560.5,4.63,215.12,39.32,6010,1502435,574,11616,2903304,1110,387,96817,37,18013,4502556,94503,11.306,5,2022-06-23T17:00:00.000
Tempe,, , ,2022,6,23,18,20330.2,1089.6,11081.47,3.7199999999999998,206.06,37.66,5809,1452158,555,11135,2783002,1064,311,77769,30,17255,4312928,90604,10.445,5,2022-06-23T18:00:00.000
Tempe,, , ,2022,6,23,19,19747.55,209.17,10158.66,3.92,193.21,35.31,5642,1410540,539,10208,2551246,975,328,82035,31,16178,4043821,83165,10.609,5,2022-06-23T19:00:00.000
Tempe,, , ,2022,6,23,20,18257.95,42.47,9416.02,3.7199999999999998,179.01,32.72,5217,1304140,498,9461,2364741,904,312,77876,30,14990,3746756,77081,9.89,5,2022-06-23T20:00:00.000
Tempe,, , ,2022,6,23,21,19129.2,40.16,9041.19,3.68,177.44,32.43,5465,1366372,522,9085,2270606,868,308,76997,29,14858,3713975,74166,10.37,5,2022-06-23T21:00:00.000
